   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.54000  0.00000000000E+00   1.41259   4.07661  10.91917 -30.00000   0.48240   0.00000  0.00000E+00  9.48630E-01  4.36900E-02  4.77700E-04     0.26950     0.75620     0.00000     0.00050    -0.02548  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0000000000
        2    0.54000  1.53490000000E+04   1.41622   4.07588  10.92244 -30.00000   0.48240   0.00000  0.00000E+00  9.48340E-01  4.39600E-02  4.83600E-04     0.25970     0.75090     0.00000     0.00050    -0.01033  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0003567533
        3    0.54000  3.45360000000E+04   1.41809   4.07559  10.92396 -30.00000   0.48240   0.00000  0.00000E+00  9.47990E-01  4.43000E-02  4.91000E-04     0.25470     0.74950     0.00000     0.00050    -0.00382  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0008027124
        4    0.54000  5.85190000000E+04   1.41859   4.07554  10.92431 -30.00000   0.48240   0.00000  0.00000E+00  9.47550E-01  4.47300E-02  5.00400E-04     0.25150     0.75090     0.00000     0.00050    -0.00206  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0013601438
        5    0.54000  8.84980000000E+04   1.41833   4.07565  10.92395 -30.00000   0.48240   0.00000  0.00000E+00  9.47000E-01  4.52700E-02  5.12200E-04     0.24870     0.75400     0.00000     0.00050    -0.00226  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0020569389
        6    0.54000  1.25972000000E+05   1.41765   4.07587  10.92318 -30.00000   0.48240   0.00000  0.00000E+00  9.46340E-01  4.59200E-02  5.26600E-04     0.24640     0.75770     0.00000     0.00050    -0.00375  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0029279386
        7    0.54000  1.72814000000E+05   1.41676   4.07615  10.92218 -30.00000   0.48240   0.00000  0.00000E+00  9.45490E-01  4.67500E-02  5.45400E-04     0.24450     0.76130     0.00000     0.00050    -0.00544  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0040166766
        8    0.54000  2.31367000000E+05   1.41577   4.07645  10.92108 -30.00000   0.48240   0.00000  0.00000E+00  9.44420E-01  4.77900E-02  5.69300E-04     0.24290     0.76440     0.00000     0.00050    -0.00678  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0053776107
        9    0.54000  3.04558000000E+05   1.41476   4.07675  10.91998 -30.00000   0.48240   0.00000  0.00000E+00  9.43090E-01  4.90800E-02  6.00100E-04     0.24130     0.76670     0.00000     0.00050    -0.00756  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0070787725
       10    0.54000  3.96046000000E+05   1.41381   4.07701  10.91898 -30.00000   0.48240   0.00000  0.00000E+00  9.41420E-01  5.07100E-02  6.39700E-04     0.23970     0.76860     0.00000     0.00050    -0.00786  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0092052073
       11    0.54000  5.10406000000E+05   1.41298   4.07719  10.91819 -30.00000   0.48240   0.00000  0.00000E+00  9.39340E-01  5.27300E-02  6.91100E-04     0.23810     0.77020     0.00000     0.00050    -0.00789  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0118632509
       12    0.54000  6.53356000000E+05   1.41231   4.07730  10.91766 -30.00000   0.48240   0.00000  0.00000E+00  9.36750E-01  5.52600E-02  7.58300E-04     0.23630     0.77200     0.00000     0.00050    -0.00784  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0151858053
       13    0.54000  8.32046000000E+05   1.41182   4.07732  10.91736 -30.00000   0.48240   0.00000  0.00000E+00  9.33720E-01  5.81900E-02  8.41400E-04     0.23440     0.77400     0.00000     0.00050    -0.00797  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0193390564
