   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.78000  0.00000000000E+00   1.67343   3.68789  11.82704 -30.00000   0.48230   0.00000  0.00000E+00  9.48630E-01  4.36800E-02  4.77700E-04     0.61600     0.41170     0.00000     0.00030    -0.02772  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0000000000
        2    0.78000  1.53490000000E+04   1.67885   3.68743  11.83067 -30.00000   0.48230   0.00000  0.00000E+00  9.48340E-01  4.39600E-02  4.83700E-04     0.59440     0.40930     0.00000     0.00030    -0.00359  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0003718281
        3    0.78000  3.45360000000E+04   1.68361   3.68710  11.83369 -30.00000   0.48230   0.00000  0.00000E+00  9.48000E-01  4.42900E-02  4.90800E-04     0.58560     0.40650     0.00000     0.00030     0.00792  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0008366314
        4    0.78000  5.85190000000E+04   1.68466   3.68709  11.83424 -30.00000   0.48230   0.00000  0.00000E+00  9.47570E-01  4.47200E-02  5.00000E-04     0.58810     0.40570     0.00000     0.00030     0.00621  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0014176174
        5    0.78000  8.84980000000E+04   1.68286   3.68728  11.83295 -30.00000   0.48230   0.00000  0.00000E+00  9.47030E-01  4.52500E-02  5.11600E-04     0.59170     0.40680     0.00000     0.00030     0.00152  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0021438559
        6    0.78000  1.25972000000E+05   1.68051   3.68750  11.83136 -30.00000   0.48230   0.00000  0.00000E+00  9.46350E-01  4.59000E-02  5.26300E-04     0.59350     0.40850     0.00000     0.00030    -0.00185  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0030516601
        7    0.78000  1.72814000000E+05   1.67886   3.68764  11.83025 -30.00000   0.48230   0.00000  0.00000E+00  9.45510E-01  4.67300E-02  5.44900E-04     0.59380     0.40990     0.00000     0.00030    -0.00350  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0041864033
        8    0.78000  2.31367000000E+05   1.67795   3.68771  11.82964 -30.00000   0.48230   0.00000  0.00000E+00  9.44460E-01  4.77500E-02  5.68700E-04     0.59360     0.41090     0.00000     0.00030    -0.00428  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0056048444
        9    0.78000  3.04558000000E+05   1.67751   3.68775  11.82935 -30.00000   0.48230   0.00000  0.00000E+00  9.43140E-01  4.90400E-02  5.99200E-04     0.59330     0.41160     0.00000     0.00030    -0.00471  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0073778896
       10    0.78000  3.96046000000E+05   1.67738   3.68775  11.82927 -30.00000   0.48230   0.00000  0.00000E+00  9.41500E-01  5.06400E-02  6.38400E-04     0.59300     0.41220     0.00000     0.00030    -0.00498  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0095941780
       11    0.78000  5.10406000000E+05   1.67746   3.68774  11.82934 -30.00000   0.48230   0.00000  0.00000E+00  9.39440E-01  5.26400E-02  6.89400E-04     0.59270     0.41270     0.00000     0.00030    -0.00513  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0123645386
       12    0.78000  6.53356000000E+05   1.67771   3.68771  11.82953 -30.00000   0.48230   0.00000  0.00000E+00  9.36870E-01  5.51400E-02  7.55900E-04     0.59240     0.41300     0.00000     0.00030    -0.00517  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0158274892
       13    0.78000  8.32046000000E+05   1.67813   3.68766  11.82984 -30.00000   0.48230   0.00000  0.00000E+00  9.33870E-01  5.80500E-02  8.38500E-04     0.59200     0.41340     0.00000     0.00030    -0.00514  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0201562381
       14    0.78000  1.05540600000E+06   1.67874   3.68759  11.83028 -30.00000   0.48230   0.00000  0.00000E+00  9.33960E-01  5.79500E-02  8.44300E-04     0.59190     0.41350     0.00000     0.00030    -0.00513  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0255671136
       15    0.78000  1.33460600000E+06   1.67948   3.68752  11.83079 -30.00000   0.48230   0.00000  0.00000E+00  9.30200E-01  6.15900E-02  9.53100E-04     0.59170     0.41370     0.00000     0.00030    -0.00515  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0323307080
       16    0.78000  1.62586600000E+06   1.68024   3.68744  11.83133 -30.00000   0.48230   0.00000  0.00000E+00  9.27650E-01  6.40600E-02  1.03500E-03     0.59150     0.41360     0.00000     0.00030    -0.00485  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0393864548
       17    0.78000  1.98994600000E+06   1.68112   3.68736  11.83193 -30.00000   0.48230   0.00000  0.00000E+00  9.23020E-01  6.85300E-02  1.18400E-03     0.59110     0.41390     0.00000     0.00030    -0.00480  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0482062594
       18    0.78000  2.29786600000E+06   1.68179   3.68730  11.83238 -30.00000   0.48230   0.00000  0.00000E+00  9.19090E-01  7.23100E-02  1.31800E-03     0.59050     0.41440     0.00000     0.00030    -0.00468  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0556655932
       19    0.78000  2.60457600000E+06   1.68241   3.68725  11.83280 -30.00000   0.48230   0.00000  0.00000E+00  9.15410E-01  7.58400E-02  1.45200E-03     0.59000     0.41490     0.00000     0.00030    -0.00462  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0630956148
       20    0.78000  2.93107600000E+06   1.68303   3.68720  11.83322 -30.00000   0.48230   0.00000  0.00000E+00  9.11540E-01  7.95500E-02  1.60100E-03     0.58940     0.41540     0.00000     0.00030    -0.00454  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0710050474
       21    0.78000  3.26058600000E+06   1.68360   3.68715  11.83359 -30.00000   0.48230   0.00000  0.00000E+00  9.07400E-01  8.35200E-02  1.76700E-03     0.58870     0.41600     0.00000     0.00030    -0.00445  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0789873969
       22    0.78000  3.57074600000E+06   1.68409   3.68712  11.83390 -30.00000   0.48230   0.00000  0.00000E+00  9.03600E-01  8.71500E-02  1.92700E-03     0.58790     0.41670     0.00000     0.00030    -0.00442  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0865009945
       23    0.78000  3.88910600000E+06   1.68454   3.68709  11.83419 -30.00000   0.48230   0.00000  0.00000E+00  8.99610E-01  9.09600E-02  2.10200E-03     0.58710     0.41740     0.00000     0.00030    -0.00431  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.0942132363
       24    0.78000  4.19886600000E+06   1.68495   3.68706  11.83444 -30.00000   0.48230   0.00000  0.00000E+00  8.95710E-01  9.46700E-02  2.28100E-03     0.58630     0.41810     0.00000     0.00030    -0.00421  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.1017171439
       25    0.78000  4.50771600000E+06   1.68532   3.68704  11.83467 -30.00000   0.48230   0.00000  0.00000E+00  8.91950E-01  9.82400E-02  2.46200E-03     0.58540     0.41900     0.00000     0.00030    -0.00421  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.1091990068
       26    0.78000  4.82686600000E+06   1.68566   3.68703  11.83487 -30.00000   0.48230   0.00000  0.00000E+00  8.88080E-01  1.01900E-01  2.65500E-03     0.58440     0.42000     0.00000     0.00030    -0.00417  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.1169303863
       27    0.78000  5.14684600000E+06   1.68598   3.68702  11.83505 -30.00000   0.48230   0.00000  0.00000E+00  8.84510E-01  1.05300E-01  2.84500E-03     0.58340     0.42090     0.00000     0.00030    -0.00410  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.1246818724
       28    0.78000  5.49342600000E+06   1.68627   3.68701  11.83521 -30.00000   0.48230   0.00000  0.00000E+00  8.80190E-01  1.09300E-01  3.07600E-03     0.58230     0.42190     0.00000     0.00030    -0.00400  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.1330777412
       29    0.78000  5.80428600000E+06   1.68650   3.68701  11.83532 -30.00000   0.48230   0.00000  0.00000E+00  8.76310E-01  1.13000E-01  3.29100E-03     0.58120     0.42290     0.00000     0.00030    -0.00394  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.1406082962
       30    0.78000  6.11393600000E+06   1.68669   3.68701  11.83541 -30.00000   0.48230   0.00000  0.00000E+00  8.72440E-01  1.16600E-01  3.51400E-03     0.58000     0.42400     0.00000     0.00030    -0.00390  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.1481095390
       31    0.78000  6.42261600000E+06   1.68688   3.68702  11.83549 -30.00000   0.48230   0.00000  0.00000E+00  8.69150E-01  1.19700E-01  3.71900E-03     0.57900     0.42520     0.00000     0.00030    -0.00392  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.1555872837
       32    0.78000  6.78412600000E+06   1.68704   3.68703  11.83555 -30.00000   0.48230   0.00000  0.00000E+00  8.64870E-01  1.23700E-01  3.98500E-03     0.57760     0.42650     0.00000     0.00030    -0.00392  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.1643448303
       33    0.78000  7.10903600000E+06   1.68714   3.68705  11.83556 -30.00000   0.48230   0.00000  0.00000E+00  8.60840E-01  1.27500E-01  4.24100E-03     0.57630     0.42770     0.00000     0.00030    -0.00379  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.1722157453
       34    0.78000  7.41908600000E+06   1.68721   3.68707  11.83556 -30.00000   0.48230   0.00000  0.00000E+00  8.56990E-01  1.31100E-01  4.49200E-03     0.57500     0.42890     0.00000     0.00030    -0.00374  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.1797266781
       35    0.78000  7.72807600000E+06   1.68725   3.68709  11.83554 -30.00000   0.48230   0.00000  0.00000E+00  8.53140E-01  1.34600E-01  4.75200E-03     0.57360     0.43020     0.00000     0.00030    -0.00370  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.1872119325
       36    0.78000  8.03606600000E+06   1.68727   3.68712  11.83550 -30.00000   0.48230   0.00000  0.00000E+00  8.49540E-01  1.38000E-01  5.00700E-03     0.57230     0.43170     0.00000     0.00030    -0.00380  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.1946729620
       37    0.78000  8.36350600000E+06   1.68729   3.68714  11.83545 -30.00000   0.48230   0.00000  0.00000E+00  8.46200E-01  1.41000E-01  5.26100E-03     0.57090     0.43300     0.00000     0.00030    -0.00374  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.2026051660
       38    0.78000  8.73885600000E+06   1.68726   3.68718  11.83536 -30.00000   0.48230   0.00000  0.00000E+00  8.41830E-01  1.45100E-01  5.58600E-03     0.56930     0.43460     0.00000     0.00030    -0.00375  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.2116979854
       39    0.78000  9.06691600000E+06   1.68720   3.68722  11.83525 -30.00000   0.48230   0.00000  0.00000E+00  8.37780E-01  1.48800E-01  5.89100E-03     0.56770     0.43600     0.00000     0.00030    -0.00360  7.16900E-01  2.75300E-01  1.25800E-03  5.12600E-04  3.45300E-03   1.2196452088
