   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.15000  0.00000000000E+00   1.91068   3.77985  11.76172 -30.00000   0.48901   0.00000  0.00000E+00  9.54470E-01  4.54300E-02  2.28600E-06     0.79660     0.28150     0.00000     0.00020    -0.07790  7.35400E-01  2.64500E-01  1.31400E-05  9.74900E-06  4.35900E-05   1.0000000000
        2    1.15000  1.53490000000E+04   1.90957   3.77926  11.76236 -30.00000   0.48901   0.00000  0.00000E+00  9.54160E-01  4.57300E-02  8.73900E-06     0.73090     0.28470     0.00000     0.00020    -0.01560  7.35400E-01  2.64500E-01  1.31400E-05  9.74900E-06  4.35900E-05   1.0004394197
        3    1.15000  3.45360000000E+04   1.91027   3.77843  11.76436 -30.00000   0.48901   0.00000  0.00000E+00  9.53770E-01  4.61200E-02  1.69100E-05     0.73670     0.28670     0.00000     0.00020    -0.02324  7.35400E-01  2.64500E-01  1.31400E-05  9.74900E-06  4.35900E-05   1.0009887159
        4    1.15000  5.85190000000E+04   1.91174   3.77755  11.76686 -30.00000   0.48901   0.00000  0.00000E+00  9.53270E-01  4.66000E-02  2.72800E-05     0.73530     0.28800     0.00000     0.00020    -0.02320  7.35400E-01  2.64500E-01  1.31400E-05  9.74900E-06  4.35900E-05   1.0016753146
        5    1.15000  8.84980000000E+04   1.91351   3.77669  11.76947 -30.00000   0.48901   0.00000  0.00000E+00  9.52650E-01  4.72100E-02  4.04600E-05     0.72820     0.28950     0.00000     0.00020    -0.01749  7.35400E-01  2.64500E-01  1.31400E-05  9.74900E-06  4.35900E-05   1.0025335701
        6    1.15000  1.25972000000E+05   1.91545   3.77591  11.77201 -30.00000   0.48901   0.00000  0.00000E+00  9.51870E-01  4.79800E-02  5.72600E-05     0.72330     0.29030     0.00000     0.00020    -0.01338  7.35400E-01  2.64500E-01  1.31400E-05  9.74900E-06  4.35900E-05   1.0036063967
        7    1.15000  1.72814000000E+05   1.91726   3.77529  11.77414 -30.00000   0.48901   0.00000  0.00000E+00  9.50880E-01  4.89400E-02  7.87600E-05     0.72000     0.29040     0.00000     0.00020    -0.01018  7.35400E-01  2.64500E-01  1.31400E-05  9.74900E-06  4.35900E-05   1.0049474156
        8    1.15000  2.31367000000E+05   1.91860   3.77487  11.77566 -30.00000   0.48901   0.00000  0.00000E+00  9.49710E-01  5.00800E-02  1.04800E-04     0.71810     0.28990     0.00000     0.00020    -0.00780  7.35400E-01  2.64500E-01  1.31400E-05  9.74900E-06  4.35900E-05   1.0066237036
        9    1.15000  3.04558000000E+05   1.91944   3.77461  11.77660 -30.00000   0.48901   0.00000  0.00000E+00  9.48200E-01  5.15600E-02  1.39400E-04     0.71710     0.28920     0.00000     0.00020    -0.00615  7.35400E-01  2.64500E-01  1.31400E-05  9.74900E-06  4.35900E-05   1.0087190564
       10    1.15000  3.96046000000E+05   1.91992   3.77443  11.77720 -30.00000   0.48901   0.00000  0.00000E+00  9.46310E-01  5.34100E-02  1.84000E-04     0.71660     0.28870     0.00000     0.00020    -0.00517  7.35400E-01  2.64500E-01  1.31400E-05  9.74900E-06  4.35900E-05   1.0113382259
       11    1.15000  5.10406000000E+05   1.92023   3.77427  11.77767 -30.00000   0.48901   0.00000  0.00000E+00  9.43950E-01  5.57000E-02  2.42100E-04     0.71640     0.28850     0.00000     0.00020    -0.00472  7.35400E-01  2.64500E-01  1.31400E-05  9.74900E-06  4.35900E-05   1.0146121878
       12    1.15000  6.53356000000E+05   1.92051   3.77408  11.77819 -30.00000   0.48901   0.00000  0.00000E+00  9.41010E-01  5.85700E-02  3.18200E-04     0.71600     0.28870     0.00000     0.00020    -0.00456  7.35400E-01  2.64500E-01  1.31400E-05  9.74900E-06  4.35900E-05   1.0187046402
       13    1.15000  8.32046000000E+05   1.92085   3.77386  11.77880 -30.00000   0.48901   0.00000  0.00000E+00  9.37330E-01  6.21400E-02  4.18900E-04     0.71550     0.28920     0.00000     0.00020    -0.00449  7.35400E-01  2.64500E-01  1.31400E-05  9.74900E-06  4.35900E-05   1.0238202772
