   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.72000  0.00000000000E+00   1.63574   3.97710  11.22976 -30.00000   0.50364   0.00000  0.00000E+00  9.52280E-01  4.76100E-02  2.60400E-06     0.56210     0.62610     0.00000     0.00030    -0.18827  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0000000000
        2    0.72000  1.00280000000E+04   1.64036   3.97546  11.23534 -30.00000   0.50364   0.00000  0.00000E+00  9.52060E-01  4.78400E-02  7.38600E-06     0.40780     0.62140     0.00000     0.00030    -0.02920  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0003103293
        3    0.72000  2.25640000000E+04   1.64434   3.97418  11.23990 -30.00000   0.50364   0.00000  0.00000E+00  9.51770E-01  4.81200E-02  1.34100E-05     0.42900     0.61540     0.00000     0.00030    -0.04429  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0006982719
        4    0.72000  3.82330000000E+04   1.64605   3.97273  11.24367 -30.00000   0.50364   0.00000  0.00000E+00  9.51410E-01  4.84700E-02  2.09800E-05     0.43360     0.61270     0.00000     0.00030    -0.04625  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0011831692
        5    0.72000  5.78200000000E+04   1.64752   3.97077  11.24832 -30.00000   0.50364   0.00000  0.00000E+00  9.50970E-01  4.89000E-02  3.05200E-05     0.42470     0.61270     0.00000     0.00030    -0.03722  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0017893141
        6    0.72000  8.23030000000E+04   1.65026   3.96839  11.25444 -30.00000   0.50364   0.00000  0.00000E+00  9.50410E-01  4.94500E-02  4.25900E-05     0.41490     0.61320     0.00000     0.00030    -0.02785  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0025469719
        7    0.72000  1.12907000000E+05   1.65409   3.96601  11.26112 -30.00000   0.50364   0.00000  0.00000E+00  9.49700E-01  5.01400E-02  5.79200E-05     0.40550     0.61390     0.00000     0.00030    -0.01906  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0034940519
        8    0.72000  1.51162000000E+05   1.65793   3.96402  11.26701 -30.00000   0.50364   0.00000  0.00000E+00  9.48810E-01  5.10100E-02  7.75100E-05     0.39790     0.61500     0.00000     0.00030    -0.01264  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0046779020
        9    0.72000  1.98981000000E+05   1.66092   3.96268  11.27120 -30.00000   0.50364   0.00000  0.00000E+00  9.47690E-01  5.21000E-02  1.02600E-04     0.39290     0.61650     0.00000     0.00030    -0.00903  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0061577222
       10    0.72000  2.58755000000E+05   1.66277   3.96198  11.27351 -30.00000   0.50364   0.00000  0.00000E+00  9.46270E-01  5.34900E-02  1.35000E-04     0.39030     0.61760     0.00000     0.00030    -0.00741  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0080075053
       11    0.72000  3.33472000000E+05   1.66361   3.96179  11.27431 -30.00000   0.50364   0.00000  0.00000E+00  9.44630E-01  5.50900E-02  1.73600E-04     0.38920     0.61810     0.00000     0.00030    -0.00693  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0103197187
       12    0.72000  4.26869000000E+05   1.66379   3.96187  11.27424 -30.00000   0.50364   0.00000  0.00000E+00  9.42470E-01  5.71900E-02  2.26200E-04     0.38890     0.61810     0.00000     0.00030    -0.00659  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0132100087
       13    0.72000  5.43619000000E+05   1.66367   3.96201  11.27391 -30.00000   0.50364   0.00000  0.00000E+00  9.39770E-01  5.98300E-02  2.94800E-04     0.38860     0.61830     0.00000     0.00030    -0.00647  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0168229872
       14    0.72000  6.89549000000E+05   1.66354   3.96208  11.27370 -30.00000   0.50364   0.00000  0.00000E+00  9.36400E-01  6.31000E-02  3.85000E-04     0.38780     0.61900     0.00000     0.00030    -0.00648  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0213389782
