   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.10000  0.00000000000E+00   1.88845   3.77748  11.75535 -30.00000   0.49042   0.00000  0.00000E+00  9.54260E-01  4.56400E-02  2.33200E-06     0.78500     0.30140     0.00000     0.00020    -0.08623  7.37200E-01  2.62700E-01  1.36200E-05  9.12700E-06  4.35300E-05   1.0000000000
        2    1.10000  1.53490000000E+04   1.88757   3.77689  11.75610 -30.00000   0.49042   0.00000  0.00000E+00  9.53940E-01  4.59500E-02  8.89200E-06     0.71140     0.30490     0.00000     0.00020    -0.01615  7.37200E-01  2.62700E-01  1.36200E-05  9.12700E-06  4.35300E-05   1.0004407999
        3    1.10000  3.45360000000E+04   1.88870   3.77609  11.75826 -30.00000   0.49042   0.00000  0.00000E+00  9.53540E-01  4.63400E-02  1.72000E-05     0.71750     0.30660     0.00000     0.00020    -0.02400  7.37200E-01  2.62700E-01  1.36200E-05  9.12700E-06  4.35300E-05   1.0009918214
        4    1.10000  5.85190000000E+04   1.89050   3.77526  11.76082 -30.00000   0.49042   0.00000  0.00000E+00  9.53040E-01  4.68300E-02  2.77500E-05     0.71600     0.30780     0.00000     0.00020    -0.02363  7.37200E-01  2.62700E-01  1.36200E-05  9.12700E-06  4.35300E-05   1.0016805767
        5    1.10000  8.84980000000E+04   1.89245   3.77445  11.76343 -30.00000   0.49042   0.00000  0.00000E+00  9.52410E-01  4.74500E-02  4.11500E-05     0.70830     0.30930     0.00000     0.00020    -0.01745  7.37200E-01  2.62700E-01  1.36200E-05  9.12700E-06  4.35300E-05   1.0025415279
        6    1.10000  1.25972000000E+05   1.89452   3.77371  11.76593 -30.00000   0.49042   0.00000  0.00000E+00  9.51610E-01  4.82300E-02  5.82400E-05     0.70310     0.31020     0.00000     0.00020    -0.01315  7.37200E-01  2.62700E-01  1.36200E-05  9.12700E-06  4.35300E-05   1.0036177242
        7    1.10000  1.72814000000E+05   1.89640   3.77314  11.76801 -30.00000   0.49042   0.00000  0.00000E+00  9.50660E-01  4.91600E-02  7.90100E-05     0.69980     0.31040     0.00000     0.00020    -0.00996  7.37200E-01  2.62700E-01  1.36200E-05  9.12700E-06  4.35300E-05   1.0049629552
        8    1.10000  2.31367000000E+05   1.89777   3.77276  11.76946 -30.00000   0.49042   0.00000  0.00000E+00  9.49430E-01  5.03600E-02  1.06400E-04     0.69790     0.30990     0.00000     0.00020    -0.00757  7.37200E-01  2.62700E-01  1.36200E-05  9.12700E-06  4.35300E-05   1.0066445083
        9    1.10000  3.04558000000E+05   1.89861   3.77254  11.77033 -30.00000   0.49042   0.00000  0.00000E+00  9.47890E-01  5.18700E-02  1.41700E-04     0.69700     0.30920     0.00000     0.00020    -0.00602  7.37200E-01  2.62700E-01  1.36200E-05  9.12700E-06  4.35300E-05   1.0087464424
       10    1.10000  3.96046000000E+05   1.89907   3.77239  11.77084 -30.00000   0.49042   0.00000  0.00000E+00  9.45960E-01  5.37400E-02  1.87300E-04     0.69670     0.30860     0.00000     0.00020    -0.00512  7.37200E-01  2.62700E-01  1.36200E-05  9.12700E-06  4.35300E-05   1.0113738386
       11    1.10000  5.10406000000E+05   1.89936   3.77227  11.77124 -30.00000   0.49042   0.00000  0.00000E+00  9.43560E-01  5.60800E-02  2.46500E-04     0.69640     0.30850     0.00000     0.00020    -0.00469  7.37200E-01  2.62700E-01  1.36200E-05  9.12700E-06  4.35300E-05   1.0146580838
