   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.65000  0.00000000000E+00   1.54102   4.08949  10.95763 -30.00000   0.50367   0.00000  0.00000E+00  9.52280E-01  4.76100E-02  2.60800E-06     0.35200     0.77960     0.00000     0.00040    -0.13153  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0000000000
        2    0.65000  1.53490000000E+04   1.54599   4.08859  10.96191 -30.00000   0.50367   0.00000  0.00000E+00  9.51940E-01  4.79500E-02  9.87900E-06     0.23050     0.77530     0.00000     0.00040    -0.00573  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0004621823
        3    0.65000  3.45360000000E+04   1.54843   4.08728  10.96576 -30.00000   0.50367   0.00000  0.00000E+00  9.51500E-01  4.83800E-02  1.90800E-05     0.27500     0.76920     0.00000     0.00040    -0.04397  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0010399329
        4    0.65000  5.85190000000E+04   1.55079   4.08526  10.97097 -30.00000   0.50367   0.00000  0.00000E+00  9.50960E-01  4.89100E-02  3.06800E-05     0.28270     0.76360     0.00000     0.00040    -0.04611  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0017620984
        5    0.65000  8.84980000000E+04   1.55519   4.08293  10.97784 -30.00000   0.50367   0.00000  0.00000E+00  9.50280E-01  4.95700E-02  4.53300E-05     0.27490     0.75820     0.00000     0.00040    -0.03289  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0026648129
        6    0.65000  1.25972000000E+05   1.56066   4.08075  10.98492 -30.00000   0.50367   0.00000  0.00000E+00  9.49430E-01  5.04100E-02  6.39600E-05     0.26750     0.75420     0.00000     0.00040    -0.02137  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0037932136
        7    0.65000  1.72814000000E+05   1.56560   4.07905  10.99079 -30.00000   0.50367   0.00000  0.00000E+00  9.48360E-01  5.14500E-02  8.77900E-05     0.26160     0.75260     0.00000     0.00040    -0.01378  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0052036993
        8    0.65000  2.31367000000E+05   1.56913   4.07794  10.99477 -30.00000   0.50367   0.00000  0.00000E+00  9.47010E-01  5.27700E-02  1.18400E-04     0.25760     0.75290     0.00000     0.00040    -0.01004  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0069668215
        9    0.65000  3.04558000000E+05   1.57115   4.07738  10.99691 -30.00000   0.50367   0.00000  0.00000E+00  9.45310E-01  5.44300E-02  1.58100E-04     0.25530     0.75380     0.00000     0.00040    -0.00861  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0091707168
       10    0.65000  3.96046000000E+05   1.57199   4.07719  10.99770 -30.00000   0.50367   0.00000  0.00000E+00  9.43170E-01  5.65100E-02  2.09600E-04     0.25420     0.75440     0.00000     0.00040    -0.00815  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0119255633
       11    0.65000  5.10406000000E+05   1.57214   4.07718  10.99780 -30.00000   0.50367   0.00000  0.00000E+00  9.40660E-01  5.89500E-02  2.72800E-04     0.25350     0.75520     0.00000     0.00040    -0.00824  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0153691214
       12    0.65000  6.53356000000E+05   1.57205   4.07716  10.99779 -30.00000   0.50367   0.00000  0.00000E+00  9.37400E-01  6.21300E-02  3.59000E-04     0.25270     0.75580     0.00000     0.00040    -0.00802  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0196735690
