   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.00000  0.00000000000E+00   1.84106   3.77899  11.72864 -30.00000   0.49415   0.00000  0.00000E+00  9.53690E-01  4.62100E-02  2.38300E-06     0.75930     0.35060     0.00000     0.00020    -0.10985  7.42100E-01  2.57800E-01  1.47900E-05  7.60100E-06  4.33100E-05   1.0000000000
        2    1.00000  1.53490000000E+04   1.84130   3.77802  11.73070 -30.00000   0.49415   0.00000  0.00000E+00  9.53360E-01  4.65300E-02  9.17500E-06     0.65890     0.35440     0.00000     0.00020    -0.01312  7.42100E-01  2.57800E-01  1.47900E-05  7.60100E-06  4.33100E-05   1.0004532414
        3    1.00000  3.45360000000E+04   1.84386   3.77699  11.73405 -30.00000   0.49415   0.00000  0.00000E+00  9.52950E-01  4.69300E-02  1.77900E-05     0.67050     0.35490     0.00000     0.00020    -0.02528  7.42100E-01  2.57800E-01  1.47900E-05  7.60100E-06  4.33100E-05   1.0010198153
        4    1.00000  5.85190000000E+04   1.84636   3.77602  11.73723 -30.00000   0.49415   0.00000  0.00000E+00  9.52430E-01  4.74400E-02  2.87200E-05     0.66900     0.35540     0.00000     0.00020    -0.02429  7.42100E-01  2.57800E-01  1.47900E-05  7.60100E-06  4.33100E-05   1.0017280105
        5    1.00000  8.84980000000E+04   1.84850   3.77515  11.74004 -30.00000   0.49415   0.00000  0.00000E+00  9.51800E-01  4.80500E-02  4.20700E-05     0.66050     0.35700     0.00000     0.00020    -0.01723  7.42100E-01  2.57800E-01  1.47900E-05  7.60100E-06  4.33100E-05   1.0026132619
        6    1.00000  1.25972000000E+05   1.85063   3.77438  11.74265 -30.00000   0.49415   0.00000  0.00000E+00  9.51000E-01  4.88400E-02  5.94300E-05     0.65460     0.35820     0.00000     0.00020    -0.01260  7.42100E-01  2.57800E-01  1.47900E-05  7.60100E-06  4.33100E-05   1.0037198336
        7    1.00000  1.72814000000E+05   1.85258   3.77378  11.74482 -30.00000   0.49415   0.00000  0.00000E+00  9.49980E-01  4.98400E-02  8.16500E-05     0.65100     0.35860     0.00000     0.00020    -0.00938  7.42100E-01  2.57800E-01  1.47900E-05  7.60100E-06  4.33100E-05   1.0051030334
        8    1.00000  2.31367000000E+05   1.85399   3.77340  11.74628 -30.00000   0.49415   0.00000  0.00000E+00  9.48700E-01  5.10800E-02  1.10200E-04     0.64910     0.35830     0.00000     0.00020    -0.00721  7.42100E-01  2.57800E-01  1.47900E-05  7.60100E-06  4.33100E-05   1.0068320479
        9    1.00000  3.04558000000E+05   1.85482   3.77320  11.74711 -30.00000   0.49415   0.00000  0.00000E+00  9.47100E-01  5.26500E-02  1.46900E-04     0.64840     0.35770     0.00000     0.00020    -0.00587  7.42100E-01  2.57800E-01  1.47900E-05  7.60100E-06  4.33100E-05   1.0089933086
       10    1.00000  3.96046000000E+05   1.85524   3.77308  11.74755 -30.00000   0.49415   0.00000  0.00000E+00  9.45110E-01  5.45900E-02  1.94400E-04     0.64810     0.35720     0.00000     0.00020    -0.00512  7.42100E-01  2.57800E-01  1.47900E-05  7.60100E-06  4.33100E-05   1.0116948624
       11    1.00000  5.10406000000E+05   1.85548   3.77299  11.74785 -30.00000   0.49415   0.00000  0.00000E+00  9.42620E-01  5.70200E-02  2.56200E-04     0.64790     0.35710     0.00000     0.00020    -0.00476  7.42100E-01  2.57800E-01  1.47900E-05  7.60100E-06  4.33100E-05   1.0150718046
       12    1.00000  6.53356000000E+05   1.85571   3.77289  11.74816 -30.00000   0.49415   0.00000  0.00000E+00  9.39500E-01  6.00500E-02  3.37400E-04     0.64740     0.35740     0.00000     0.00020    -0.00460  7.42100E-01  2.57800E-01  1.47900E-05  7.60100E-06  4.33100E-05   1.0192929824
       13    1.00000  8.32046000000E+05   1.85598   3.77277  11.74854 -30.00000   0.49415   0.00000  0.00000E+00  9.35620E-01  6.38300E-02  4.45000E-04     0.64680     0.35800     0.00000     0.00020    -0.00453  7.42100E-01  2.57800E-01  1.47900E-05  7.60100E-06  4.33100E-05   1.0245695285
