   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.54000  0.00000000000E+00   1.39335   4.31655  10.42968 -30.00000   0.50373   0.00000  0.00000E+00  9.52290E-01  4.76100E-02  2.56400E-06     0.01780     0.98660     0.00000     0.00050    -0.00391  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0000000000
        2    0.54000  1.53490000000E+04   1.39417   4.31654  10.43009 -30.00000   0.50373   0.00000  0.00000E+00  9.51970E-01  4.79200E-02  9.43200E-06     0.01770     0.98680     0.00000     0.00050    -0.00395  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0004072765
        3    0.54000  3.45360000000E+04   1.39481   4.31654  10.43042 -30.00000   0.50373   0.00000  0.00000E+00  9.51560E-01  4.83200E-02  1.80900E-05     0.01800     0.98750     0.00000     0.00050    -0.00493  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0009163921
        4    0.54000  5.85190000000E+04   1.39528   4.31653  10.43068 -30.00000   0.50373   0.00000  0.00000E+00  9.51060E-01  4.88100E-02  2.90300E-05     0.01810     0.98870     0.00000     0.00050    -0.00618  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0015527666
        5    0.54000  8.84980000000E+04   1.39559   4.31652  10.43085 -30.00000   0.50373   0.00000  0.00000E+00  9.50430E-01  4.94200E-02  4.28900E-05     0.01810     0.99010     0.00000     0.00050    -0.00758  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0023482414
        6    0.54000  1.25972000000E+05   1.39576   4.31650  10.43096 -30.00000   0.50373   0.00000  0.00000E+00  9.49640E-01  5.02000E-02  6.04700E-05     0.01810     0.99130     0.00000     0.00050    -0.00887  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0033425915
        7    0.54000  1.72814000000E+05   1.39583   4.31648  10.43104 -30.00000   0.50373   0.00000  0.00000E+00  9.48650E-01  5.11600E-02  8.28700E-05     0.01810     0.99230     0.00000     0.00050    -0.00980  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0045855159
        8    0.54000  2.31367000000E+05   1.39584   4.31645  10.43112 -30.00000   0.50373   0.00000  0.00000E+00  9.47420E-01  5.23700E-02  1.11500E-04     0.01820     0.99270     0.00000     0.00050    -0.01029  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0061391847
        9    0.54000  3.04558000000E+05   1.39589   4.31639  10.43126 -30.00000   0.50373   0.00000  0.00000E+00  9.45870E-01  5.38700E-02  1.48300E-04     0.01810     0.99290     0.00000     0.00050    -0.01039  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0080812640
       10    0.54000  3.96046000000E+05   1.39606   4.31631  10.43150 -30.00000   0.50373   0.00000  0.00000E+00  9.43950E-01  5.57500E-02  1.95700E-04     0.01810     0.99280     0.00000     0.00050    -0.01026  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0105088433
       11    0.54000  5.10406000000E+05   1.39638   4.31620  10.43188 -30.00000   0.50373   0.00000  0.00000E+00  9.41540E-01  5.81000E-02  2.57400E-04     0.01800     0.99260     0.00000     0.00050    -0.01009  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0135433174
       12    0.54000  6.53356000000E+05   1.39687   4.31606  10.43240 -30.00000   0.50373   0.00000  0.00000E+00  9.38530E-01  6.10200E-02  3.38100E-04     0.01790     0.99260     0.00000     0.00050    -0.00997  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0173364100
