   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.80000  0.00000000000E+00   1.71310   3.87639  11.46986 -30.00000   0.50284   0.00000  0.00000E+00  9.52280E-01  4.76100E-02  2.56700E-06     0.69460     0.51530     0.00000     0.00030    -0.20994  7.54500E-01  2.45400E-01  1.69000E-05  4.72400E-06  4.23900E-05   1.0000000000
        2    0.80000  8.30750000000E+03   1.71596   3.87374  11.47660 -30.00000   0.50284   0.00000  0.00000E+00  9.52100E-01  4.78000E-02  6.53400E-06     0.53090     0.51410     0.00000     0.00030    -0.04507  7.54500E-01  2.45400E-01  1.69000E-05  4.72400E-06  4.23900E-05   1.0002582192
        3    0.80000  1.76865000000E+04   1.72143   3.87150  11.48380 -30.00000   0.50284   0.00000  0.00000E+00  9.51880E-01  4.80100E-02  1.10400E-05     0.52830     0.50900     0.00000     0.00030    -0.03730  7.54500E-01  2.45400E-01  1.69000E-05  4.72400E-06  4.23900E-05   1.0005497436
        4    0.80000  2.94105000000E+04   1.72630   3.86973  11.48978 -30.00000   0.50284   0.00000  0.00000E+00  9.51610E-01  4.82700E-02  1.67200E-05     0.52830     0.50470     0.00000     0.00030    -0.03294  7.54500E-01  2.45400E-01  1.69000E-05  4.72400E-06  4.23900E-05   1.0009141567
        5    0.80000  4.40655000000E+04   1.72922   3.86828  11.49415 -30.00000   0.50284   0.00000  0.00000E+00  9.51280E-01  4.86000E-02  2.38600E-05     0.52010     0.50370     0.00000     0.00030    -0.02366  7.54500E-01  2.45400E-01  1.69000E-05  4.72400E-06  4.23900E-05   1.0013696732
        6    0.80000  6.23835000000E+04   1.73096   3.86680  11.49796 -30.00000   0.50284   0.00000  0.00000E+00  9.50860E-01  4.90100E-02  3.28900E-05     0.51310     0.50520     0.00000     0.00030    -0.01809  7.54500E-01  2.45400E-01  1.69000E-05  4.72400E-06  4.23900E-05   1.0019390454
        7    0.80000  8.52815000000E+04   1.73266   3.86519  11.50204 -30.00000   0.50284   0.00000  0.00000E+00  9.50320E-01  4.95300E-02  4.43200E-05     0.50670     0.50760     0.00000     0.00030    -0.01402  7.54500E-01  2.45400E-01  1.69000E-05  4.72400E-06  4.23900E-05   1.0026507763
        8    0.80000  1.13903500000E+05   1.73465   3.86359  11.50623 -30.00000   0.50284   0.00000  0.00000E+00  9.49660E-01  5.01800E-02  5.88600E-05     0.50110     0.51000     0.00000     0.00030    -0.01081  7.54500E-01  2.45400E-01  1.69000E-05  4.72400E-06  4.23900E-05   1.0035404243
        9    0.80000  1.49681500000E+05   1.73664   3.86227  11.50988 -30.00000   0.50284   0.00000  0.00000E+00  9.48870E-01  5.09500E-02  7.60500E-05     0.49670     0.51210     0.00000     0.00030    -0.00853  7.54500E-01  2.45400E-01  1.69000E-05  4.72400E-06  4.23900E-05   1.0046524999
       10    0.80000  1.94403500000E+05   1.73822   3.86138  11.51244 -30.00000   0.50284   0.00000  0.00000E+00  9.47840E-01  5.19600E-02  9.90800E-05     0.49400     0.51340     0.00000     0.00030    -0.00706  7.54500E-01  2.45400E-01  1.69000E-05  4.72400E-06  4.23900E-05   1.0060425789
       11    0.80000  2.50306500000E+05   1.73919   3.86096  11.51377 -30.00000   0.50284   0.00000  0.00000E+00  9.46540E-01  5.32200E-02  1.28600E-04     0.49280     0.51390     0.00000     0.00030    -0.00631  7.54500E-01  2.45400E-01  1.69000E-05  4.72400E-06  4.23900E-05   1.0077801931
       12    0.80000  3.20185500000E+05   1.73962   3.86088  11.51415 -30.00000   0.50284   0.00000  0.00000E+00  9.44920E-01  5.48100E-02  1.66700E-04     0.49230     0.51380     0.00000     0.00030    -0.00585  7.54500E-01  2.45400E-01  1.69000E-05  4.72400E-06  4.23900E-05   1.0099522186
       13    0.80000  4.07533500000E+05   1.73969   3.86097  11.51399 -30.00000   0.50284   0.00000  0.00000E+00  9.42890E-01  5.67900E-02  2.15800E-04     0.49230     0.51360     0.00000     0.00030    -0.00563  7.54500E-01  2.45400E-01  1.69000E-05  4.72400E-06  4.23900E-05   1.0126672273
