   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.40000  0.00000000000E+00   2.00256   3.82660  11.71418 -30.00000   0.47729   0.00000  0.00000E+00  9.56110E-01  4.37900E-02  1.75500E-06     0.85430     0.19870     0.00000     0.00010    -0.05286  7.30300E-01  2.69600E-01  1.14700E-05  1.18600E-05  4.36800E-05   1.0000000000
        2    1.40000  1.53490000000E+04   2.00135   3.82597  11.71484 -30.00000   0.47729   0.00000  0.00000E+00  9.55830E-01  4.40700E-02  7.62200E-06     0.80730     0.20120     0.00000     0.00010    -0.00838  7.30300E-01  2.69600E-01  1.14700E-05  1.18600E-05  4.36800E-05   1.0004086060
        3    1.40000  3.45360000000E+04   2.00102   3.82502  11.71657 -30.00000   0.47729   0.00000  0.00000E+00  9.55470E-01  4.44200E-02  1.50500E-05     0.81890     0.20260     0.00000     0.00010    -0.02141  7.30300E-01  2.69600E-01  1.14700E-05  1.18600E-05  4.36800E-05   1.0009193834
        4    1.40000  5.85190000000E+04   2.00137   3.82385  11.71907 -30.00000   0.47729   0.00000  0.00000E+00  9.55020E-01  4.48600E-02  2.44600E-05     0.81810     0.20380     0.00000     0.00010    -0.02183  7.30300E-01  2.69600E-01  1.14700E-05  1.18600E-05  4.36800E-05   1.0015578352
        5    1.40000  8.84980000000E+04   2.00224   3.82255  11.72212 -30.00000   0.47729   0.00000  0.00000E+00  9.54450E-01  4.54100E-02  3.64000E-05     0.81240     0.20510     0.00000     0.00010    -0.01739  7.30300E-01  2.69600E-01  1.14700E-05  1.18600E-05  4.36800E-05   1.0023559067
        6    1.40000  1.25972000000E+05   2.00351   3.82123  11.72539 -30.00000   0.47729   0.00000  0.00000E+00  9.53740E-01  4.61100E-02  5.16100E-05     0.80840     0.20590     0.00000     0.00010    -0.01417  7.30300E-01  2.69600E-01  1.14700E-05  1.18600E-05  4.36800E-05   1.0033535027
        7    1.40000  1.72814000000E+05   2.00490   3.82006  11.72842 -30.00000   0.47729   0.00000  0.00000E+00  9.52850E-01  4.69800E-02  7.10400E-05     0.80540     0.20610     0.00000     0.00010    -0.01131  7.30300E-01  2.69600E-01  1.14700E-05  1.18600E-05  4.36800E-05   1.0046004843
        8    1.40000  2.31367000000E+05   2.00608   3.81913  11.73088 -30.00000   0.47729   0.00000  0.00000E+00  9.51720E-01  4.80800E-02  9.59100E-05     0.80320     0.20570     0.00000     0.00010    -0.00884  7.30300E-01  2.69600E-01  1.14700E-05  1.18600E-05  4.36800E-05   1.0061592247
        9    1.40000  3.04558000000E+05   2.00690   3.81839  11.73275 -30.00000   0.47729   0.00000  0.00000E+00  9.50310E-01  4.94600E-02  1.27800E-04     0.80190     0.20520     0.00000     0.00010    -0.00704  7.30300E-01  2.69600E-01  1.14700E-05  1.18600E-05  4.36800E-05   1.0081076435
       10    1.40000  3.96046000000E+05   2.00744   3.81777  11.73427 -30.00000   0.47729   0.00000  0.00000E+00  9.48560E-01  5.11700E-02  1.69000E-04     0.80130     0.20480     0.00000     0.00010    -0.00594  7.30300E-01  2.69600E-01  1.14700E-05  1.18600E-05  4.36800E-05   1.0105431470
       11    1.40000  5.10406000000E+05   2.00781   3.81713  11.73574 -30.00000   0.47729   0.00000  0.00000E+00  9.46370E-01  5.33000E-02  2.22500E-04     0.80090     0.20460     0.00000     0.00010    -0.00540  7.30300E-01  2.69600E-01  1.14700E-05  1.18600E-05  4.36800E-05   1.0135875264
       12    1.40000  6.53356000000E+05   2.00813   3.81638  11.73740 -30.00000   0.47729   0.00000  0.00000E+00  9.43640E-01  5.59700E-02  2.92500E-04     0.80060     0.20470     0.00000     0.00010    -0.00519  7.30300E-01  2.69600E-01  1.14700E-05  1.18600E-05  4.36800E-05   1.0173930007
       13    1.40000  8.32046000000E+05   2.00850   3.81546  11.73943 -30.00000   0.47729   0.00000  0.00000E+00  9.40220E-01  5.92900E-02  3.85000E-04     0.80020     0.20500     0.00000     0.00010    -0.00510  7.30300E-01  2.69600E-01  1.14700E-05  1.18600E-05  4.36800E-05   1.0221499101
