   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.58000  0.00000000000E+00   1.44133   4.21565  10.65545 -30.00000   0.50371   0.00000  0.00000E+00  9.52290E-01  4.76100E-02  2.58400E-06     0.09850     0.94420     0.00000     0.00050    -0.04236  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0000000000
        2    0.58000  1.53490000000E+04   1.44463   4.21518  10.65805 -30.00000   0.50371   0.00000  0.00000E+00  9.51950E-01  4.79400E-02  9.73500E-06     0.08320     0.93750     0.00000     0.00050    -0.02041  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0004343333
        3    0.58000  3.45360000000E+04   1.44778   4.21466  10.66066 -30.00000   0.50371   0.00000  0.00000E+00  9.51520E-01  4.83600E-02  1.87500E-05     0.08960     0.93110     0.00000     0.00050    -0.02036  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0009772713
        4    0.58000  5.85190000000E+04   1.45089   4.21408  10.66338 -30.00000   0.50371   0.00000  0.00000E+00  9.50990E-01  4.88800E-02  3.01300E-05     0.09220     0.92560     0.00000     0.00050    -0.01741  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0016559224
        5    0.58000  8.84980000000E+04   1.45397   4.21358  10.66592 -30.00000   0.50371   0.00000  0.00000E+00  9.50330E-01  4.95200E-02  4.45300E-05     0.09110     0.92160     0.00000     0.00050    -0.01231  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0025042434
        6    0.58000  1.25972000000E+05   1.45652   4.21319  10.66796 -30.00000   0.50371   0.00000  0.00000E+00  9.49500E-01  5.03400E-02  6.28400E-05     0.09010     0.91990     0.00000     0.00050    -0.00948  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0035646518
        7    0.58000  1.72814000000E+05   1.45832   4.21293  10.66940 -30.00000   0.50371   0.00000  0.00000E+00  9.48450E-01  5.13600E-02  8.62100E-05     0.08930     0.91980     0.00000     0.00050    -0.00864  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0048901481
        8    0.58000  2.31367000000E+05   1.45941   4.21276  10.67028 -30.00000   0.50371   0.00000  0.00000E+00  9.47150E-01  5.26300E-02  1.16200E-04     0.08880     0.92070     0.00000     0.00050    -0.00887  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0065470326
        9    0.58000  3.04558000000E+05   1.45992   4.21265  10.67074 -30.00000   0.50371   0.00000  0.00000E+00  9.45510E-01  5.42300E-02  1.54700E-04     0.08830     0.92160     0.00000     0.00050    -0.00934  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0086181312
       10    0.58000  3.96046000000E+05   1.46009   4.21257  10.67099 -30.00000   0.50371   0.00000  0.00000E+00  9.43460E-01  5.62300E-02  2.04700E-04     0.08790     0.92230     0.00000     0.00050    -0.00962  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0112069832
