   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.51500  0.00000000000E+00   1.35453   4.42274  10.19787 -30.00000   0.50376   0.00000  0.00000E+00  9.52290E-01  4.76100E-02  2.54800E-06     0.00050     1.00010     0.00000     0.00060    -0.00001  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0000000000
        2    0.51500  1.53490000000E+04   1.35455   4.42275  10.19788 -30.00000   0.50376   0.00000  0.00000E+00  9.51980E-01  4.79100E-02  9.16600E-06     0.00050     1.00220     0.00000     0.00060    -0.00208  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0003882058
        3    0.51500  3.45360000000E+04   1.35458   4.42275  10.19788 -30.00000   0.50376   0.00000  0.00000E+00  9.51600E-01  4.82800E-02  1.75100E-05     0.00060     1.00430     0.00000     0.00060    -0.00423  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0008734820
        4    0.51500  5.85190000000E+04   1.35458   4.42275  10.19788 -30.00000   0.50376   0.00000  0.00000E+00  9.51130E-01  4.87400E-02  2.80400E-05     0.00060     1.00640     0.00000     0.00060    -0.00630  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0014800584
        5    0.51500  8.84980000000E+04   1.35457   4.42274  10.19789 -30.00000   0.50376   0.00000  0.00000E+00  9.50530E-01  4.93200E-02  4.13700E-05     0.00060     1.00820     0.00000     0.00060    -0.00812  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0022382851
        6    0.51500  1.25972000000E+05   1.35452   4.42273  10.19790 -30.00000   0.50376   0.00000  0.00000E+00  9.49790E-01  5.00500E-02  5.82800E-05     0.00060     1.00960     0.00000     0.00060    -0.00953  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0031860748
        7    0.51500  1.72814000000E+05   1.35446   4.42270  10.19792 -30.00000   0.50376   0.00000  0.00000E+00  9.48850E-01  5.09600E-02  7.97900E-05     0.00060     1.01040     0.00000     0.00060    -0.01040  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0043707993
        8    0.51500  2.31367000000E+05   1.35443   4.42267  10.19798 -30.00000   0.50376   0.00000  0.00000E+00  9.47690E-01  5.21000E-02  1.07200E-04     0.00070     1.01070     0.00000     0.00060    -0.01070  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0058517176
        9    0.51500  3.04558000000E+05   1.35450   4.42262  10.19810 -30.00000   0.50376   0.00000  0.00000E+00  9.46230E-01  5.35200E-02  1.42400E-04     0.00070     1.01060     0.00000     0.00060    -0.01060  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0077028591
       10    0.51500  3.96046000000E+05   1.35472   4.42257  10.19830 -30.00000   0.50376   0.00000  0.00000E+00  9.44410E-01  5.53000E-02  1.87800E-04     0.00070     1.01030     0.00000     0.00060    -0.01033  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0100167670
