6051.67046 15.884 0.006
6057.70022 15.865 0.006
6057.85952 15.804 0.005
6058.65516 15.708 0.006
6061.84369 15.898 0.006
6064.83522 15.922 0.006
6067.60040 15.724 0.005
6069.69500 15.981 0.005
6071.67267 15.696 0.005
6076.70676 15.790 0.005
6078.84596 15.938 0.006
6080.80642 15.742 0.005
6086.60244 15.988 0.006
6089.66022 15.792 0.005
6093.83530 15.789 0.006
6096.88939 15.694 0.006
6100.52017 15.876 0.007
6101.84117 15.708 0.006
6103.74124 15.968 0.006
6105.69963 15.694 0.005
6113.71467 15.776 0.006
6115.68963 15.853 0.006
6117.69815 15.881 0.006
6119.63628 15.794 0.005
6121.64875 15.965 0.006
6124.71442 15.921 0.006
6126.77628 15.741 0.006
6132.61553 15.797 0.006
6135.67856 15.706 0.006
6140.67757 15.749 0.006
6147.62427 15.915 0.007
6151.61243 15.994 0.007
6158.55647 15.835 0.006
6161.63985 15.701 0.006
6169.54863 15.772 0.006
6175.66049 15.813 0.007
6182.64606 15.725 0.006
6191.50477 15.707 0.006
6198.59691 15.955 0.008
6210.52317 15.919 0.006
6217.51695 15.699 0.005
6347.87497 15.944 0.006
6354.89548 15.712 0.005
6363.80388 15.753 0.005
6370.89361 15.809 0.005
6375.82406 15.707 0.005
6375.84238 15.697 0.005
6378.90026 15.951 0.005
6382.78599 15.994 0.008
6388.79049 15.690 0.005
6391.71978 16.003 0.007
6395.84073 16.009 0.005
6398.83543 15.849 0.005
6401.88015 15.678 0.005
6404.84912 15.964 0.006
6408.82850 15.990 0.007
6417.74551 15.940 0.006
6419.85731 15.779 0.005
6423.65172 15.723 0.005
6426.84539 15.766 0.005
6431.90043 15.691 0.005
6434.67451 15.959 0.006
6436.72205 15.735 0.005
6442.61615 15.971 0.006
6445.69082 15.806 0.005
6447.67928 15.974 0.006
6449.61499 15.754 0.005
6451.54538 15.987 0.007
6454.54274 15.835 0.006
6456.72521 15.820 0.005
6458.85854 15.827 0.006
6461.61540 15.700 0.005
6463.76036 15.935 0.006
6468.80541 16.001 0.007
6473.75498 15.871 0.005
6475.70687 15.793 0.005
6477.68661 15.967 0.006
6480.71005 15.900 0.006
6485.50337 15.985 0.006
6487.60667 15.693 0.005
6490.71440 15.937 0.006
6496.53226 15.707 0.006
6498.72682 15.977 0.006
6505.51705 15.759 0.006
6508.66455 15.722 0.004
6511.64372 16.009 0.006
6518.54647 15.778 0.005
6524.57431 15.983 0.006
6531.68272 15.819 0.006
6538.60197 15.753 0.006
6545.65205 15.985 0.006
6560.50843 15.709 0.006
6573.55086 15.709 0.005
6741.87520 15.815 0.005
6742.84914 15.952 0.005
6745.89635 15.785 0.005
6750.76018 15.850 0.005
6752.81874 15.831 0.005
6755.88410 15.976 0.006
6757.86406 15.704 0.005
6759.88906 15.932 0.005
6761.82044 15.722 0.005
6763.80476 15.887 0.005
6768.93230 15.971 0.006
6770.77458 15.715 0.005
6772.67877 15.931 0.005
6773.83696 15.971 0.006
6775.77692 15.744 0.005
6776.89594 15.931 0.005
6777.73263 16.008 0.005
6784.89439 15.820 0.006
6785.88643 15.947 0.006
6786.91170 15.893 0.006
6789.80217 15.922 0.006
6790.88533 15.978 0.007
6791.94127 15.731 0.007
6796.65357 15.718 0.006
6797.75486 15.825 0.006
6799.90729 15.873 0.007
6804.60546 15.749 0.006
6805.65642 15.746 0.007
6807.61588 15.992 0.007
6808.66393 15.803 0.006
6809.70825 15.721 0.005
6810.76355 15.855 0.006
6811.78235 15.974 0.007
6813.89037 15.716 0.006
6815.61481 15.948 0.007
6816.70072 15.963 0.007
6817.78339 15.717 0.006
6819.64575 15.888 0.007
6823.85880 15.880 0.007
6824.90210 15.978 0.007
6826.53241 15.710 0.006
6827.57787 15.806 0.006
6828.62561 15.930 0.005
6829.62201 15.960 0.007
6830.65463 15.704 0.005
6831.79192 15.773 0.006
6832.82555 15.922 0.007
6834.50068 15.798 0.007
6835.55219 15.745 0.007
6836.59239 15.860 0.007
6837.59849 15.965 0.006
6838.59837 15.841 0.006
6839.60988 15.717 0.006
6840.67546 15.827 0.007
6841.77991 15.972 0.007
6842.82611 15.866 0.007
6844.84703 15.811 0.007
6845.83543 15.951 0.007
6847.78039 15.712 0.006
6851.78917 15.755 0.007
6855.51908 15.935 0.007
6856.54824 15.711 0.006
6857.59162 15.799 0.006
6858.67320 15.943 0.006
6862.63172 15.912 0.007
6863.70933 15.977 0.006
6872.53382 15.965 0.007
6878.57070 15.736 0.007
6880.69302 15.999 0.008
6882.62848 15.704 0.006
6885.57623 15.924 0.006
6886.71502 15.674 0.006
6888.64197 15.959 0.006
6890.57969 15.724 0.006
6895.53250 15.697 0.005
6912.63019 15.716 0.006
6918.54931 15.916 0.007
6922.62647 15.889 0.007
6926.48642 15.800 0.007
6929.50980 15.696 0.006
6932.55361 15.975 0.008
6936.49336 16.000 0.007
6942.51283 15.695 0.006
7069.87628 15.961 0.006
7074.88664 15.770 0.006
7075.86271 15.721 0.005
7078.86521 15.860 0.006
7082.86705 15.937 0.006
7086.89543 15.980 0.006
7090.82554 15.977 0.007
7097.89470 15.781 0.005
7100.87989 15.721 0.005
7110.80722 15.784 0.005
7112.91819 15.937 0.006
7115.73226 15.892 0.006
7117.71417 15.783 0.006
7119.77642 15.849 0.006
7126.87745 15.686 0.005
7130.77798 15.769 0.005
7132.68558 15.874 0.007
7134.75753 15.834 0.006
7135.91579 15.706 0.005
7137.76039 15.948 0.005
7138.88771 15.870 0.006
7140.74357 15.763 0.006
7141.87687 15.926 0.006
7143.69872 15.733 0.006
7144.82729 15.764 0.007
7146.71794 15.978 0.007
7147.73765 15.799 0.007
7152.89580 15.703 0.006
7154.65407 15.910 0.005
7155.72946 15.946 0.006
7157.61898 15.745 0.005
7158.75690 15.905 0.006
7159.82499 15.963 0.006
7160.89555 15.749 0.005
7162.61936 15.857 0.006
7163.67336 15.965 0.007
7164.81664 15.806 0.006
7166.60329 15.813 0.007
7166.78686 15.835 0.006
7168.70497 15.918 0.007
7169.69279 15.705 0.005
7169.88758 15.694 0.005
7170.67980 15.774 0.005
7170.86932 15.794 0.006
7172.68208 15.974 0.007
7172.87292 15.958 0.007
7173.65890 15.757 0.006
7173.85460 15.716 0.005
7174.62352 15.729 0.006
7174.79571 15.755 0.006
7175.57956 15.861 0.006
7175.75532 15.895 0.006
7178.67754 15.727 0.006
7178.84898 15.723 0.006
7179.62205 15.821 0.007
7179.78662 15.846 0.007
7180.57443 15.959 0.007
7180.73563 15.967 0.007
7180.90958 15.982 0.007
7181.69591 15.909 0.006
7181.86608 15.839 0.006
7182.63029 15.717 0.005
7182.82259 15.711 0.005
7183.58368 15.772 0.006
7183.76821 15.808 0.006
7184.57401 15.935 0.007
7184.75934 15.957 0.007
7184.92323 15.969 0.007
7185.72238 15.982 0.007
7185.88925 15.936 0.007
7186.84550 15.726 0.006
7187.62648 15.727 0.006
7187.80962 15.754 0.005
7188.59666 15.869 0.006
7188.78370 15.881 0.007
7189.64184 15.976 0.007
7189.82260 15.988 0.006
7190.61216 15.806 0.006
7190.81061 15.764 0.006
7191.63881 15.711 0.005
7192.84720 15.864 0.006
7192.87245 15.874 0.006
7193.66917 15.980 0.005
7193.85368 15.984 0.006
7194.61668 15.893 0.006
7194.80865 15.844 0.004
7197.64863 15.930 0.006
7197.83542 15.938 0.007
7198.62827 15.945 0.006
7198.81411 15.921 0.007
7199.58850 15.724 0.005
7199.77122 15.711 0.005
7200.52665 15.736 0.005
7200.70639 15.753 0.005
7202.64437 15.971 0.007
7202.86611 15.970 0.007
7206.67782 15.970 0.007
7206.83799 15.982 0.007
7207.64671 15.847 0.006
7207.83585 15.787 0.007
7209.74243 15.810 0.006
7211.52053 15.967 0.007
7211.70284 15.914 0.006
7212.57527 15.727 0.004
7214.65104 15.908 0.005
7217.59901 15.727 0.006
7219.51173 15.978 0.007
7219.71971 15.979 0.006
7220.61146 15.810 0.005
7220.79138 15.786 0.006
7221.58910 15.707 0.005
7221.77150 15.718 0.005
7222.56277 15.819 0.006
7222.77752 15.845 0.006
7223.61756 15.944 0.007
7224.46873 15.940 0.006
7224.66259 15.905 0.007
7225.50079 15.726 0.006
7226.51657 15.764 0.006
7226.70146 15.781 0.006
7227.48515 15.910 0.007
7227.66002 15.927 0.006
7228.48663 15.974 0.007
7228.67070 15.970 0.007
7229.51492 15.758 0.006
7229.67959 15.750 0.005
7233.49283 15.833 0.007
7233.53467 15.840 0.008
7235.69998 15.843 0.006
7236.55971 15.948 0.007
7249.55783 15.968 0.007
7249.70255 15.982 0.007
7252.53641 15.812 0.006
7253.49134 15.928 0.006
7253.68348 15.946 0.006
7255.65107 15.726 0.006
7256.65418 15.774 0.007
7261.50937 15.866 0.007
7261.67037 15.888 0.007
7263.63594 15.800 0.006
7264.58237 15.724 0.006
7265.54566 15.824 0.006
7267.48020 15.924 0.007
7268.48138 15.711 0.005
7268.67680 15.700 0.005
7269.66517 15.806 0.006
7270.60894 15.950 0.006
7271.56480 15.968 0.007
7273.53563 15.740 0.007
7275.54016 15.979 0.007
7277.51491 15.706 0.006
7278.49847 15.848 0.007
7281.51010 15.717 0.007
7284.54963 15.921 0.006
7292.52764 15.960 0.007
7299.56817 15.779 0.006
7318.53199 15.959 0.007
7436.82907 15.775 0.006
7437.82749 15.920 0.006
7438.89126 15.991 0.007
7440.82396 15.732 0.006
7441.86815 15.887 0.006
7442.89237 15.993 0.007
7445.86701 15.841 0.006
7446.87797 15.972 0.006
7447.88568 15.905 0.006
7448.89955 15.701 0.005
7451.82925 15.964 0.006
7452.86124 15.727 0.005
7453.86759 15.757 0.004
7455.81853 15.975 0.006
7456.82467 15.789 0.006
7457.82022 15.733 0.006
7458.81545 15.850 0.006
7460.81603 15.824 0.006
7461.81523 15.709 0.005
7462.80220 15.798 0.005
7463.82912 15.953 0.006
7465.77112 15.733 0.005
7465.89961 15.707 0.005
7467.83380 15.916 0.006
7470.79069 15.741 0.006
7470.91776 15.759 0.007
7471.87456 15.886 0.007
7472.81283 15.963 0.007
7473.78116 15.850 0.006
7474.81366 15.712 0.006
7474.91872 15.700 0.006
7475.84940 15.843 0.007
7484.80529 15.889 0.006
7485.91171 15.991 0.006
7486.72209 15.852 0.007
7487.82399 15.719 0.006
7489.80141 15.973 0.006
7492.71536 15.781 0.005
7493.70879 15.929 0.006
7493.92848 15.952 0.007
7494.91694 15.941 0.006
7495.89560 15.728 0.006
7498.79051 15.990 0.007
7499.78197 15.800 0.006
7500.72332 15.704 0.006
7500.92490 15.732 0.006
7508.76861 15.738 0.005
7509.86502 15.766 0.005
7512.80023 15.779 0.005
7522.87119 15.767 0.007
7526.77668 15.735 0.005
7529.80287 15.807 0.007
7534.78386 15.692 0.005
7536.78302 15.935 0.006
7545.92491 15.989 0.007
7547.55898 15.700 0.007
7547.89959 15.694 0.007
7549.81368 15.983 0.007
7550.79227 15.943 0.007
7554.89526 15.971 0.007
7555.51790 15.803 0.007
7555.84134 15.732 0.007
7557.82759 15.883 0.007
7561.62654 15.811 0.007
7562.61091 15.939 0.007
7566.81358 15.945 0.007
7567.49057 16.008 0.007
7567.75752 15.980 0.007
7568.49192 15.809 0.007
7568.75636 15.735 0.007
7569.49081 15.715 0.007
7569.77385 15.743 0.007
7570.72557 15.887 0.007
7573.64317 15.710 0.007
7575.57490 15.966 0.007
7575.74283 15.978 0.007
7576.50821 15.954 0.007
7576.70152 15.895 0.007
7576.84163 15.848 0.007
7579.69888 15.941 0.007
7581.82195 15.688 0.007
7584.52944 15.988 0.007
7584.67224 15.975 0.007
7589.47507 15.906 0.007
7589.63054 15.876 0.007
7589.78565 15.811 0.007
7590.57596 15.690 0.006
7590.72363 15.690 0.006
7593.50062 15.970 0.007
7593.66644 15.949 0.007
7595.56397 15.767 0.007
7596.59315 15.907 0.006
7599.50187 15.726 0.006
7599.56934 15.735 0.006
7599.67865 15.743 0.006
7599.69113 15.740 0.006
7600.51084 15.843 0.007
7600.55136 15.854 0.006
7600.60456 15.862 0.006
7600.73416 15.895 0.006
7601.73195 15.975 0.006
7601.74435 15.991 0.006
7602.57152 15.870 0.006
7602.73253 15.815 0.007
7603.54708 15.706 0.005
7603.69546 15.711 0.005
7604.52391 15.803 0.006
7604.66528 15.822 0.006
7605.50271 15.953 0.006
7605.66900 15.954 0.006
7606.67753 15.915 0.007
7607.58675 15.699 0.006
7607.74558 15.707 0.006
7608.66707 15.764 0.005
7609.52215 15.887 0.007
7609.71279 15.922 0.006
7610.55766 15.987 0.007
7611.51170 15.759 0.006
7612.51200 15.719 0.006
7612.65305 15.736 0.006
7616.51581 15.708 0.007
7616.69532 15.711 0.007
7617.63450 15.840 0.007
7618.52212 15.978 0.007
7618.68411 15.972 0.007
7621.52230 15.785 0.007
7621.70135 15.804 0.007
7622.65294 15.939 0.007
7623.55012 15.970 0.007
7624.49027 15.734 0.007
7624.68132 15.703 0.007
7625.65332 15.758 0.007
7626.64610 15.898 0.007
7630.61915 15.870 0.007
7631.59611 15.981 0.007
7632.58101 15.846 0.007
7633.62285 15.701 0.007
7635.53875 15.966 0.007
7636.58987 15.939 0.007
7637.57938 15.687 0.006
7638.60547 15.780 0.006
7643.50111 15.864 0.007
7644.55936 16.005 0.008
7647.54090 15.834 0.007
7648.57916 15.984 0.007
7649.60396 15.899 0.007
7650.48934 15.687 0.006
7650.50937 15.692 0.006
7651.50433 15.776 0.007
7651.54835 15.772 0.006
7652.49121 15.921 0.007
7652.56808 15.930 0.007
7653.49033 15.982 0.007
7654.47546 15.749 0.007
7654.49463 15.738 0.007
7655.49103 15.739 0.007
7656.49252 15.878 0.007
7656.51682 15.888 0.007
7657.54264 16.003 0.007
7658.47285 15.795 0.007
7658.49842 15.797 0.007
7659.50014 15.727 0.007
7660.48985 15.847 0.007
7660.54067 15.845 0.007
7661.49111 15.964 0.007
7662.49086 15.909 0.007
7662.51154 15.897 0.007
7664.48895 15.800 0.007
7664.55605 15.786 0.007
7665.49256 15.945 0.007
7666.49051 15.968 0.007
7666.53690 15.962 0.007
7667.49529 15.724 0.007
7671.47514 15.784 0.007
7672.47623 15.724 0.007
7673.48245 15.855 0.007
7675.48056 15.846 0.007
7682.47550 15.926 0.007
7683.47440 15.986 0.007
7683.49617 15.986 0.007
7791.88014 15.700 0.006
7792.88296 15.758 0.006
7793.87443 15.917 0.006
7794.88141 16.009 0.007
7795.88544 15.770 0.007
7798.85536 16.003 0.007
7800.85975 15.692 0.006
7802.83965 15.984 0.009
7807.85423 16.003 0.007
7810.83119 15.883 0.006
7812.89626 15.790 0.006
7816.82400 15.936 0.006
7818.86706 15.789 0.006
7820.90120 15.982 0.006
7823.80578 15.896 0.007
7825.83788 15.785 0.006
7827.81525 15.843 0.006
7829.80609 15.884 0.007
7834.80558 15.704 0.006
7834.91560 15.697 0.006
7835.88230 15.768 0.006
7836.83497 15.925 0.007
7837.77155 16.006 0.007
7837.87992 15.993 0.006
7838.82698 15.746 0.006
7839.76266 15.722 0.005
7839.88784 15.728 0.005
7840.81517 15.875 0.006
7841.75838 15.982 0.007
7841.86910 16.008 0.007
7842.78469 15.849 0.006
7842.89398 15.806 0.006
7843.82563 15.695 0.006
7844.73582 15.802 0.006
7844.85274 15.818 0.007
7845.76004 15.973 0.007
7845.87767 15.990 0.007
7846.80794 15.931 0.006
7846.91705 15.893 0.006
7847.81863 15.697 0.006
7848.72492 15.783 0.006
7848.83182 15.781 0.006
7849.73749 15.926 0.007
7849.85478 15.947 0.006
7850.74965 15.996 0.007
7850.86845 15.987 0.006
7851.76739 15.744 0.006
7851.88752 15.713 0.006
7852.87370 15.742 0.007
7853.92631 15.914 0.008
7854.80736 16.002 0.007
7854.92038 15.997 0.006
7855.82874 15.768 0.006
7856.72687 15.719 0.007
7856.83940 15.725 0.007
7857.86676 15.855 0.007
7862.68851 15.939 0.007
7862.79848 15.965 0.007
7862.92264 15.970 0.007
7863.89258 15.967 0.006
7864.85085 15.709 0.005
7865.70731 15.752 0.006
7865.82658 15.760 0.005
7866.70303 15.897 0.006
7866.83052 15.914 0.006
7867.70632 16.000 0.006
7867.83461 15.990 0.006
7868.76242 15.760 0.006
7868.90251 15.746 0.007
7869.76207 15.729 0.006
7869.89390 15.730 0.005
7870.77365 15.858 0.006
7870.90469 15.882 0.006
7871.78834 15.967 0.006
7871.93131 15.987 0.007
7872.79830 15.820 0.005
7872.93658 15.775 0.007
7873.76731 15.694 0.005
7873.90287 15.712 0.006
7874.73606 15.831 0.007
7874.85882 15.838 0.006
7875.81502 15.978 0.005
7875.92671 15.977 0.006
7876.74042 15.950 0.006
7876.87743 15.921 0.007
7877.70101 15.705 0.005
7877.83319 15.703 0.005
7878.73894 15.772 0.005
7878.87417 15.792 0.006
7879.69846 15.929 0.007
7879.85104 15.956 0.007
7880.72729 16.009 0.007
7880.84912 15.978 0.007
7881.80525 15.719 0.006
7881.92602 15.708 0.007
7882.80302 15.751 0.006
7882.93267 15.766 0.006
7890.69771 15.698 0.007
7890.85560 15.696 0.006
7893.67639 16.007 0.007
7893.80512 15.978 0.007
7893.91481 15.950 0.007
7894.66017 15.723 0.006
7894.78792 15.695 0.005
7894.89732 15.679 0.006
7895.76167 15.748 0.005
7897.70136 16.006 0.007
7900.91582 15.871 0.007
7901.63696 15.984 0.007
7901.79233 15.999 0.007
7902.62772 15.909 0.007
7902.75043 15.853 0.006
7902.92576 15.832 0.007
7903.79653 15.708 0.006
7903.91404 15.699 0.007
7904.65585 15.788 0.006
7904.78432 15.788 0.006
7904.89371 15.832 0.007
7905.62271 15.944 0.006
7905.74996 15.950 0.006
7905.86260 15.981 0.007
7906.57118 15.990 0.007
7906.68939 15.970 0.006
7906.81163 15.930 0.006
7906.92055 15.907 0.007
7907.68754 15.704 0.006
7907.81880 15.701 0.005
7908.63450 15.745 0.006
7908.76389 15.759 0.006
7908.87376 15.786 0.006
7909.56548 15.889 0.007
7909.68556 15.898 0.006
7909.79659 15.928 0.006
7909.90245 15.942 0.006
7910.58275 15.996 0.007
7910.70075 15.987 0.006
7910.82291 15.998 0.007
7911.55266 15.790 0.007
7911.65808 15.760 0.006
7911.82759 15.741 0.007
7916.61086 15.706 0.006
7916.70519 15.708 0.006
7916.80923 15.715 0.006
7916.90448 15.733 0.008
7917.64230 15.811 0.006
7917.75748 15.829 0.006
7917.86430 15.844 0.007
7918.61917 15.951 0.007
7922.61890 15.928 0.007
7922.74897 15.965 0.007
7923.61836 15.992 0.007
7923.75547 15.979 0.007
7923.87493 15.942 0.008
7924.54115 15.769 0.006
7924.64661 15.753 0.006
7924.77550 15.731 0.006
7924.87753 15.723 0.006
7925.67285 15.739 0.005
7925.81005 15.762 0.007
7926.57936 15.881 0.007
7926.72751 15.919 0.007
7928.57699 15.831 0.006
7932.60823 15.910 0.007
7932.73287 15.876 0.006
7933.51742 15.711 0.007
7933.59884 15.699 0.006
7933.72065 15.666 0.006
7934.53447 15.765 0.006
7934.65061 15.792 0.006
7934.76482 15.810 0.006
7935.50390 15.929 0.007
7935.63253 15.952 0.006
7935.74483 15.958 0.006
7935.86396 15.964 0.007
7936.49020 16.017 0.007
7936.60673 15.998 0.007
7936.74223 15.975 0.007
7936.85863 15.938 0.007
7937.54794 15.719 0.006
7937.65861 15.702 0.006
7937.79029 15.699 0.006
7938.57063 15.749 0.007
7944.46871 15.975 0.007
7944.52152 15.969 0.007
7944.56291 15.972 0.007
7944.61334 15.986 0.007
7944.66335 15.990 0.007
7944.72353 16.006 0.007
7944.77278 16.004 0.007
7945.48038 15.924 0.007
7945.58002 15.883 0.006
7945.69115 15.833 0.006
7945.80137 15.793 0.006
7946.51338 15.670 0.006
7946.63481 15.687 0.006
7946.76322 15.704 0.006
7947.51435 15.786 0.007
7947.61792 15.807 0.007
7947.77864 15.826 0.006
7948.50720 15.947 0.007
7948.64070 15.953 0.007
7948.77534 15.977 0.007
7949.56645 15.974 0.007
7949.68982 15.947 0.007
7952.70783 15.932 0.007
7953.47796 16.004 0.007
7953.60999 15.992 0.007
7953.73500 15.998 0.007
7954.48979 15.769 0.006
7954.63356 15.734 0.006
7954.76919 15.710 0.006
7955.79906 15.772 0.007
7956.60430 15.852 0.006
7956.73552 15.892 0.006
7957.66063 15.988 0.007
7958.57544 15.823 0.007
7958.66610 15.794 0.007
7958.78404 15.776 0.007
7959.53237 15.700 0.006
7959.65014 15.704 0.006
7959.76626 15.711 0.006
7960.51962 15.804 0.006
7960.65528 15.825 0.006
7960.78105 15.851 0.007
7961.60090 15.967 0.006
7961.70762 15.975 0.006
7962.52800 15.935 0.006
7963.61905 15.699 0.005
7964.59470 15.782 0.006
7964.73446 15.828 0.006
7965.67794 15.947 0.006
7966.55163 15.995 0.007
7966.64893 15.966 0.007
7967.68492 15.714 0.007
7967.74209 15.711 0.007
7971.51422 15.791 0.007
7971.60303 15.777 0.007
7971.64292 15.766 0.006
7971.69376 15.754 0.006
7971.73402 15.741 0.007
7972.52595 15.729 0.007
7972.56482 15.728 0.007
7972.61920 15.725 0.007
7972.66691 15.729 0.007
7972.72221 15.727 0.007
7973.54133 15.850 0.007
7973.66637 15.864 0.007
7974.53100 15.992 0.007
7974.64683 15.990 0.007
7975.47643 15.925 0.007
7979.52680 16.003 0.006
7979.64617 15.958 0.006
7980.58053 15.706 0.006
7981.47875 15.742 0.007
7981.63253 15.768 0.006
7982.54204 15.836 0.006
7982.65297 15.923 0.007
7983.58067 15.992 0.007
7984.48954 15.781 0.007
7984.60726 15.752 0.006
7985.53728 15.697 0.007
7986.49283 15.826 0.006
7986.63272 15.868 0.006
7987.55994 15.989 0.006
7990.47892 15.818 0.007
7990.61116 15.836 0.007
7991.53068 15.980 0.007
7991.65993 15.992 0.007
7992.57599 15.933 0.006
7993.51288 15.702 0.006
7993.62315 15.699 0.006
7994.55711 15.768 0.007
7998.52286 15.733 0.006
7998.57113 15.735 0.007
7998.61464 15.737 0.007
8000.49556 15.992 0.007
8000.54908 16.001 0.007
8000.59087 16.015 0.007
8001.48094 15.828 0.007
8001.59181 15.777 0.006
8002.56198 15.675 0.007
8003.60648 15.831 0.007
8004.59459 15.978 0.007
8007.55888 15.784 0.007
8008.57685 15.957 0.007
8011.51736 15.762 0.007
8012.54171 15.896 0.006
8013.54511 16.019 0.007
8014.55412 15.768 0.006
8015.55245 15.726 0.007
8016.56098 15.866 0.007
8018.49140 15.877 0.007
8019.52922 15.709 0.006
8020.56318 15.818 0.006
8026.52622 16.003 0.007
8029.51120 15.867 0.007
8030.51879 16.009 0.007
8040.49979 15.709 0.007
8164.85094 15.750 0.006
8164.89113 15.749 0.006
8165.88878 15.730 0.006
8166.87159 15.881 0.006
8167.85579 15.986 0.006
8167.89565 15.992 0.007
8168.87675 15.801 0.006
8169.85145 15.714 0.006
8170.83413 15.826 0.006
8170.87340 15.820 0.006
8171.84357 15.958 0.006
8171.88241 15.954 0.006
8172.85386 15.902 0.006
8172.89274 15.893 0.006
8173.86351 15.698 0.005
8174.82447 15.783 0.006
8174.87446 15.781 0.006
8175.82432 15.918 0.006
8175.87320 15.937 0.006
8176.81597 15.985 0.007
8176.86615 15.969 0.006
8181.80692 15.799 0.007
8181.86001 15.792 0.006
8181.90098 15.776 0.006
8183.82312 15.840 0.006
8184.83418 15.970 0.006
8184.88442 15.990 0.007
8185.84181 15.868 0.007
8185.89152 15.851 0.006
8189.83814 15.957 0.006
8190.81098 15.719 0.005
8191.79763 15.761 0.007
8192.78746 15.908 0.007
8192.90698 15.917 0.006
8193.88454 15.991 0.006
8194.84580 15.753 0.006
8195.81892 15.731 0.006
8196.78815 15.875 0.006
8196.90528 15.877 0.006
8197.84917 15.988 0.006
8198.80545 15.846 0.006
8199.74673 15.708 0.006
8199.86696 15.693 0.005
8200.84803 15.810 0.006
8201.78179 15.967 0.007
8201.89782 15.985 0.006
8202.82520 15.946 0.006
8203.76738 15.702 0.005
8203.87466 15.683 0.005
8204.80635 15.788 0.006
8205.74668 15.942 0.007
8205.86532 15.949 0.007
