2076.73320 12.683 0.008
2076.74201 12.687 0.005
2076.75951 12.712 0.004
2076.76829 12.680 0.006
2076.77706 12.706 0.004
2076.79295 12.683 0.005
2076.80430 12.700 0.008
2076.81705 12.850 0.004
2076.82955 12.677 0.008
2076.85575 12.700 0.004
2076.86447 12.703 0.004
2076.87323 12.693 0.004
2076.88252 12.678 0.004
2076.89126 12.676 0.004
2077.58922 12.717 0.004
2077.60982 12.705 0.005
2077.62049 12.715 0.007
2077.63143 12.744 0.006
2077.64017 12.661 0.015
2077.65307 12.692 0.012
2077.66182 12.689 0.013
2077.69151 12.644 0.014
2077.70029 12.672 0.010
2077.70908 12.690 0.008
2077.71782 12.653 0.014
2077.72654 12.658 0.015
2077.73531 12.704 0.008
2077.74510 12.679 0.006
2077.75387 12.696 0.004
2077.76266 12.645 0.015
2077.77141 12.627 0.016
2077.78014 12.689 0.007
2077.79228 12.656 0.016
2077.80099 12.653 0.011
2077.80975 12.801 0.014
2077.81850 12.659 0.013
2077.82727 12.671 0.014
2077.83604 12.698 0.004
2077.84513 12.723 0.004
2077.85388 12.713 0.004
2077.86264 12.697 0.004
2077.87136 12.714 0.004
2077.88007 12.696 0.005
2077.88880 12.694 0.005
2077.89782 12.694 0.004
2078.59509 12.684 0.007
2078.60384 12.713 0.004
2078.61259 12.699 0.004
2078.62139 12.714 0.004
2078.63011 12.706 0.004
2078.63891 12.710 0.005
2078.66802 12.669 0.014
2078.67676 12.708 0.008
2078.68554 12.685 0.011
2078.69429 12.716 0.005
2078.70303 12.700 0.006
2078.71269 12.698 0.007
2078.72163 12.677 0.013
2078.73035 12.714 0.014
2078.73908 12.690 0.010
2078.74782 12.712 0.011
2078.75655 12.709 0.004
2078.77392 12.710 0.008
2078.78848 12.700 0.007
2078.79727 12.726 0.004
2078.80601 12.698 0.008
2078.81477 12.728 0.008
2078.84082 12.709 0.011
2078.84959 12.766 0.008
2078.86785 12.712 0.005
2078.88532 12.734 0.004
2079.62512 12.747 0.004
2079.63390 12.841 0.008
2079.64265 12.863 0.006
2079.65141 12.718 0.007
2079.66016 12.727 0.008
2079.66894 12.723 0.009
2079.67873 12.725 0.014
2079.68748 12.713 0.009
2079.69620 12.750 0.007
2079.71368 12.756 0.009
2079.72241 12.763 0.008
2079.73656 12.708 0.007
2079.74531 12.728 0.004
2079.75405 12.712 0.010
2079.76278 12.876 0.008
2079.78683 12.764 0.009
2079.79892 12.728 0.005
2079.80769 12.733 0.004
2079.81764 12.728 0.004
2080.55851 12.752 0.015
2080.59038 12.699 0.106
2080.60783 12.679 0.013
2080.61658 12.712 0.011
2080.63130 12.688 0.015
2080.64882 12.662 0.013
2080.65760 12.742 0.012
2080.66635 12.751 0.008
2080.68099 12.747 0.013
2080.70263 12.739 0.008
2080.71138 12.745 0.008
2080.72347 12.754 0.016
2080.76635 12.683 0.016
2080.78065 12.690 0.016
2080.80604 12.786 0.017
2080.81641 12.723 0.019
2080.82518 12.728 0.011
2080.83388 12.722 0.010
2080.84260 12.727 0.008
2080.85136 12.746 0.004
2080.86016 12.741 0.004
2081.57211 12.809 0.013
2081.59073 12.752 0.019
2081.60137 12.753 0.011
2081.62093 12.763 0.015
2081.66368 12.747 0.014
2081.72273 12.681 0.016
2081.73147 12.771 0.007
2081.74022 12.680 0.014
2081.74896 12.704 0.013
2081.75979 12.727 0.017
2081.76856 12.758 0.008
2081.77734 12.702 0.014
2081.78606 12.745 0.005
2081.80415 12.779 0.008
2081.81290 12.710 0.014
2081.82167 12.790 0.017
2081.83367 12.728 0.008
2081.84242 12.730 0.011
2081.87125 12.741 0.008
2082.64570 12.750 0.005
2082.68803 12.759 0.005
2082.69879 12.739 0.012
2082.70815 12.788 0.005
2082.71691 12.768 0.006
2082.74114 12.813 0.012
2082.74984 12.755 0.008
2082.75855 12.735 0.019
2082.77081 12.708 0.014
2082.78639 12.742 0.011
2082.79513 12.758 0.016
2082.80387 12.744 0.010
2082.81264 12.762 0.011
2082.82138 12.774 0.011
2082.83014 12.744 0.009
2082.84264 12.752 0.009
2082.85142 12.775 0.008
2082.86020 12.767 0.010
2082.86894 12.777 0.007
2082.87770 12.773 0.007
2082.88648 12.782 0.008
2082.89913 12.778 0.008
2085.63364 12.811 0.004
2085.64221 12.785 0.005
2085.65085 12.798 0.004
2085.65948 12.794 0.004
2085.66805 12.771 0.007
2085.67669 12.790 0.004
2085.69647 12.798 0.004
2085.70507 12.868 0.004
2085.71370 12.769 0.004
2085.72238 12.901 0.006
2085.73099 12.787 0.004
2085.74080 12.949 0.005
2085.74941 12.823 0.004
2085.76163 12.785 0.005
2085.77828 12.794 0.004
2085.78762 12.808 0.004
2085.79781 12.798 0.004
2085.81009 12.794 0.004
2085.82883 12.808 0.004
2085.83740 12.793 0.004
2085.84600 12.803 0.004
2085.85460 12.794 0.004
2085.86324 12.808 0.004
2086.55766 12.797 0.008
2086.56630 12.794 0.007
2086.57488 12.798 0.009
2086.59464 12.820 0.012
2086.60323 12.816 0.011
2086.61185 12.822 0.011
2086.63976 12.842 0.013
2086.64837 12.803 0.015
2086.65696 12.816 0.006
2086.66557 12.800 0.014
2086.67418 12.795 0.017
2086.69445 12.803 0.012
2086.70303 12.773 0.015
2086.71162 12.783 0.009
2086.72087 12.801 0.007
2086.73376 12.817 0.004
2086.74241 12.795 0.009
2086.75100 12.799 0.009
2086.75961 12.831 0.010
2086.76820 12.794 0.008
2086.78153 12.802 0.007
2086.79014 12.801 0.011
2086.79877 12.800 0.004
2086.81112 12.802 0.005
2086.81973 12.786 0.008
2086.82833 12.808 0.004
2086.84080 12.862 0.004
2086.84944 12.823 0.004
2086.85806 12.806 0.004
2086.86662 12.804 0.004
2087.56335 12.799 0.025
2087.62247 12.827 0.009
2087.63118 12.770 0.011
2087.63993 12.819 0.009
2087.64868 12.813 0.006
2087.65768 12.787 0.013
2087.66644 12.773 0.011
2087.67850 12.783 0.015
2087.68725 12.781 0.012
2087.69661 12.787 0.016
2087.71407 12.769 0.017
2087.72284 12.792 0.016
2087.74044 12.754 0.017
2087.74918 12.779 0.023
2087.75792 12.834 0.011
2087.76842 12.811 0.008
2087.77714 12.830 0.006
2087.78592 12.839 0.008
2087.79468 12.826 0.006
2087.80339 12.825 0.006
2087.81215 12.829 0.006
2087.82140 12.806 0.005
2087.83013 12.797 0.010
2087.84764 12.792 0.011
2087.85636 12.817 0.005
2087.86511 12.810 0.006
2088.56079 12.798 0.011
2088.57267 12.802 0.007
2088.58143 12.776 0.008
2088.59022 12.799 0.008
2088.59900 12.758 0.012
2088.60792 12.805 0.021
2088.61669 12.771 0.012
2088.62547 12.755 0.014
2088.63425 12.817 0.008
2088.64452 12.829 0.009
2088.65334 12.812 0.008
2088.66210 12.779 0.012
2088.67088 12.809 0.011
2088.68203 12.787 0.013
2088.70004 12.804 0.007
2088.70878 12.809 0.009
2088.71755 12.822 0.004
2088.72761 12.797 0.006
2088.74150 12.774 0.013
2088.75025 12.800 0.012
2088.75897 12.816 0.006
2088.76772 12.816 0.004
2088.77960 12.815 0.006
2088.78839 12.810 0.006
2088.79714 12.826 0.004
2088.81469 12.816 0.004
2088.82345 12.834 0.004
2088.83262 12.839 0.005
2088.84138 12.816 0.004
2088.85014 12.838 0.004
2089.61326 12.841 0.004
2089.62197 12.843 0.004
2089.63072 12.841 0.005
2089.63945 12.815 0.010
2089.64821 12.842 0.005
2089.65733 12.812 0.010
2090.64537 12.847 0.004
2090.65507 12.830 0.006
2090.66412 12.856 0.005
2090.67287 12.828 0.006
2090.68179 12.869 0.004
2090.71006 12.854 0.004
2090.71878 12.901 0.004
2090.72752 12.856 0.004
2090.73621 12.846 0.004
2090.74496 12.856 0.004
2090.75379 12.856 0.004
2090.76333 12.848 0.006
2090.77202 12.840 0.007
2090.78077 12.830 0.012
2090.78956 12.821 0.013
2090.79838 12.828 0.011
2090.80713 12.853 0.004
2090.81917 12.867 0.004
2090.83313 12.855 0.004
2090.84812 12.866 0.004
2091.58968 12.839 0.012
2091.59844 12.795 0.017
2091.60723 12.853 0.018
2091.61796 12.817 0.015
2091.63406 12.904 0.008
2091.65560 12.842 0.010
2091.68327 12.820 0.010
2091.69208 12.939 0.019
2091.70080 12.812 0.016
2091.70958 12.846 0.023
2091.71855 12.802 0.013
2091.72726 12.850 0.009
2091.73602 12.848 0.022
2091.74476 12.798 0.016
2091.75352 12.827 0.011
2091.76716 12.852 0.007
2091.77757 12.860 0.007
2091.78632 12.863 0.008
2091.79508 12.855 0.009
2091.80385 12.876 0.009
2091.81261 12.808 0.013
2091.82140 12.843 0.012
2091.83954 12.820 0.014
2091.84827 12.825 0.013
2091.85704 12.878 0.008
2092.64709 12.873 0.017
2092.65589 12.881 0.020
2092.66464 12.885 0.009
2092.67621 12.846 0.016
2092.68496 12.872 0.010
2092.69375 12.876 0.012
2092.70251 12.882 0.016
2092.72006 12.890 0.012
2092.74537 12.876 0.006
2092.75466 12.850 0.008
2092.76338 12.870 0.006
2092.77212 12.870 0.008
2092.78090 12.872 0.007
2092.78964 12.884 0.004
2092.80015 12.890 0.004
2092.80889 12.898 0.006
2092.81760 12.891 0.005
2092.83280 12.888 0.004
2101.55462 12.955 0.004
2101.56335 12.942 0.005
2101.57210 12.927 0.006
2101.58083 12.928 0.008
2101.58955 12.952 0.004
2101.59833 12.940 0.006
2101.61287 12.898 0.006
2101.62167 12.896 0.011
2101.63043 12.939 0.008
2101.63919 12.891 0.013
2101.64790 12.900 0.011
2101.65731 12.904 0.012
2101.66628 12.955 0.006
2101.67500 12.921 0.005
2101.68376 12.940 0.004
2101.69250 12.957 0.004
2101.70125 12.940 0.006
2101.70997 12.949 0.005
2101.72721 12.941 0.005
2101.74256 12.938 0.004
2101.76112 12.962 0.004
2101.76989 12.952 0.004
2101.77862 12.949 0.004
2102.54911 12.947 0.007
2102.55836 12.934 0.008
2102.56712 12.965 0.004
2102.58288 12.969 0.004
2102.59164 12.945 0.009
2102.60038 12.961 0.007
2102.60914 12.945 0.007
2102.61791 12.978 0.005
2102.62664 12.953 0.006
2102.63600 12.979 0.007
2102.64476 12.944 0.009
2102.65411 12.970 0.004
2103.50294 13.005 0.009
2103.51165 12.979 0.005
2103.52213 12.975 0.006
2103.53091 12.980 0.005
2103.53962 12.972 0.005
2103.54837 12.953 0.008
2103.55709 12.986 0.004
2103.56579 12.978 0.005
2103.57773 12.960 0.007
2103.58651 12.966 0.009
2103.59528 12.916 0.015
2103.60403 12.952 0.017
2103.61346 12.981 0.008
2103.63096 12.968 0.013
2103.64899 12.907 0.019
2103.65773 12.921 0.020
2103.66766 12.985 0.019
2103.67644 12.935 0.015
2103.71673 12.963 0.006
2103.72621 12.978 0.005
2103.73497 12.994 0.006
2103.74375 12.983 0.004
2103.75251 13.009 0.004
2103.76126 13.009 0.009
2103.76997 12.973 0.009
2103.77871 13.080 0.005
2103.78748 12.958 0.012
2103.79617 12.976 0.010
2105.50920 12.946 0.009
2105.52288 12.952 0.008
2105.53194 12.965 0.007
2105.54069 12.956 0.008
2105.54941 12.964 0.010
2105.55817 12.983 0.010
2105.56937 12.956 0.014
2105.57812 12.967 0.012
2105.58686 12.957 0.015
2105.61445 12.973 0.019
2105.62354 12.983 0.013
2105.63644 12.883 0.055
2105.65843 13.009 0.057
2105.66747 12.976 0.029
2105.68496 13.008 0.019
2105.71850 12.948 0.014
2105.72762 12.924 0.015
2105.73634 12.942 0.014
2105.74509 12.927 0.016
2105.75385 12.966 0.008
2105.76259 12.973 0.008
2105.77135 12.976 0.007
2105.78050 12.969 0.004
2105.78924 12.967 0.004
2105.79804 12.974 0.004
2105.80686 12.976 0.004
2106.59840 12.982 0.006
2106.60803 12.978 0.006
2106.61725 12.987 0.005
2106.62601 13.086 0.005
2106.63479 13.007 0.005
2106.64427 12.982 0.004
2106.65303 12.980 0.004
2106.66180 12.978 0.004
2106.67090 12.995 0.006
2106.67965 12.973 0.006
2106.68839 12.991 0.005
2106.69708 12.963 0.004
2106.70587 12.989 0.005
2106.72125 12.972 0.005
2106.73000 12.957 0.009
2106.73877 13.043 0.004
2106.74750 12.991 0.004
2106.75623 12.984 0.004
2106.76496 12.978 0.004
2111.51506 13.041 0.004
2111.52380 13.039 0.004
2111.53260 13.061 0.004
2111.55012 13.191 0.004
2111.55887 13.015 0.004
2111.56812 13.012 0.004
2111.57685 13.009 0.004
2111.58561 13.014 0.004
2111.59440 13.055 0.004
2111.60313 13.033 0.006
2111.61182 13.016 0.004
2111.62095 13.010 0.004
2111.63036 13.085 0.004
2111.64787 13.107 0.004
2111.65662 12.980 0.005
2111.66534 13.008 0.005
2111.67456 13.018 0.004
2111.69207 13.139 0.004
2111.70081 13.024 0.004
2111.70956 13.081 0.004
2111.71831 13.026 0.004
2111.72761 12.987 0.004
2111.73635 13.022 0.003
2111.74512 13.026 0.004
2112.50763 13.035 0.007
2112.51726 13.009 0.011
2112.53904 13.033 0.006
2112.55858 13.033 0.005
2112.56730 13.026 0.006
2112.58162 13.041 0.006
2112.59036 13.036 0.007
2112.60371 13.015 0.008
2112.62120 13.019 0.007
2112.62993 13.001 0.010
2112.63867 13.032 0.004
2112.64747 13.032 0.004
2112.66934 13.043 0.004
2112.67811 13.036 0.004
2112.68685 13.044 0.006
2112.69562 13.037 0.004
2112.70572 13.050 0.010
2112.71476 13.010 0.007
2112.73227 13.033 0.004
2112.74104 13.031 0.004
2112.74981 13.008 0.008
2112.75922 13.036 0.004
2113.51878 13.044 0.004
2113.52757 13.036 0.004
2113.53628 13.031 0.004
2113.54561 13.038 0.004
2113.55437 13.031 0.004
2113.56309 13.038 0.004
2113.57179 13.036 0.004
2113.58053 13.026 0.004
2113.58928 13.032 0.004
2113.59856 13.036 0.004
2113.60730 13.042 0.004
2113.61606 13.025 0.004
2113.62510 13.035 0.004
2113.63385 13.033 0.004
2113.64260 13.048 0.005
2113.65213 13.133 0.005
2113.66089 13.033 0.004
2113.71830 13.032 0.004
2113.72705 13.041 0.004
2113.73579 13.041 0.004
2113.74455 13.126 0.004
2113.75330 13.027 0.004
2113.76205 13.030 0.004
2113.77125 13.036 0.004
2113.77999 13.027 0.004
2114.69672 13.043 0.004
2114.71425 13.061 0.004
2114.72440 13.034 0.004
2114.73371 13.050 0.004
2114.74349 13.050 0.004
2114.75407 13.089 0.004
2114.76321 13.054 0.004
2114.77201 13.054 0.004
2114.78078 13.063 0.004
2114.80089 13.062 0.004
2115.55621 13.058 0.004
2115.56571 13.052 0.004
2115.58971 13.050 0.004
2115.59846 13.059 0.004
2115.60721 13.076 0.004
2115.62112 13.045 0.003
2115.62985 13.050 0.004
2115.63873 13.073 0.004
2115.64975 13.092 0.007
2115.65900 13.048 0.004
2115.66776 13.054 0.004
2115.67647 13.058 0.004
2115.68522 13.056 0.004
2115.69398 13.120 0.005
2115.70273 13.055 0.004
2115.73712 13.062 0.004
2116.51245 13.048 0.004
2116.56545 13.052 0.004
2116.57422 13.167 0.004
2116.58356 13.153 0.004
2116.59440 13.050 0.004
2116.60398 13.066 0.005
2116.61330 13.043 0.005
2116.62207 13.057 0.004
2116.63084 13.046 0.004
2116.63959 13.055 0.006
2116.65969 13.060 0.004
2116.66844 13.046 0.008
2116.67722 13.053 0.004
2116.68598 13.036 0.007
2116.69470 13.061 0.004
2116.70343 13.053 0.004
2116.71342 13.055 0.004
2116.72219 13.054 0.004
2116.73095 13.052 0.004
2116.73969 13.043 0.004
2116.76053 13.051 0.004
2116.76929 13.049 0.004
2117.49319 13.046 0.012
2117.50194 13.034 0.012
2117.51109 13.053 0.011
2117.52862 13.064 0.011
2117.55998 13.058 0.004
2117.56873 13.077 0.004
2117.57749 13.049 0.008
2117.58691 13.054 0.007
2117.59566 13.023 0.010
2117.60442 13.046 0.013
2117.61644 13.107 0.007
2117.62522 13.096 0.008
2117.63399 12.992 0.016
2117.64275 13.028 0.008
2117.65153 13.142 0.017
2117.66029 13.038 0.017
2117.66950 13.037 0.004
2117.67825 13.047 0.007
2117.68706 13.062 0.004
2117.69581 13.082 0.004
2117.70453 13.037 0.007
2117.71490 13.053 0.004
2117.72365 13.054 0.004
2117.73244 13.063 0.004
2117.74120 13.049 0.007
2117.74990 13.060 0.005
2118.50079 13.058 0.013
2118.50957 13.068 0.004
2118.51835 13.077 0.005
2118.52710 13.072 0.004
2118.65886 13.059 0.009
2118.66761 13.083 0.007
2118.67639 13.087 0.010
2118.68515 13.078 0.004
2118.69389 13.056 0.011
2118.70378 13.040 0.010
2118.71282 13.073 0.004
2118.72156 13.069 0.005
2118.73033 13.083 0.005
2118.73915 13.090 0.005
2125.64444 13.165 0.006
2128.57483 13.167 0.005
2131.56969 13.112 0.017
2134.67355 13.218 0.004
2138.55016 13.276 0.003
2155.65016 13.486 0.004
2156.48926 13.468 0.004
2158.49758 13.495 0.004
2158.54059 13.491 0.004
2162.50709 13.532 0.004
2168.54179 13.588 0.004
2173.49982 13.640 0.004
2180.49846 13.706 0.006
2184.50305 13.741 0.005
2194.55717 13.817 0.004
2321.87593 12.781 0.006
2324.87803 12.705 0.009
2341.83451 12.725 0.008
2358.88707 12.691 0.005
2370.81535 12.745 0.009
2381.81073 12.713 0.013
2384.79319 12.775 0.016
2388.85311 12.725 0.013
2391.69565 12.772 0.004
2399.92776 12.716 0.015
2399.93076 12.740 0.008
2399.93365 12.718 0.012
2399.93974 12.753 0.008
2400.69352 12.753 0.011
2402.80844 12.697 0.018
2414.86438 12.638 0.009
2415.72643 12.663 0.005
2416.74862 12.656 0.010
2417.72417 12.689 0.008
2424.76653 12.504 0.010
2426.67781 12.695 0.024
2431.81215 12.382 0.009
2433.73934 12.336 0.046
2436.58511 12.450 0.023
2437.57362 12.305 0.004
2437.57670 12.308 0.006
2437.57934 12.483 0.007
2437.58196 12.465 0.005
2437.58458 12.317 0.004
2437.58718 12.322 0.004
2437.59571 12.289 0.004
2437.59832 12.321 0.004
2437.60095 12.294 0.005
2437.60357 12.285 0.005
2437.60618 12.288 0.004
2437.60880 12.367 0.004
2437.61873 12.310 0.004
2437.62848 12.430 0.005
2437.63754 12.296 0.004
2437.64761 12.344 0.005
2437.65661 12.299 0.007
2437.66659 12.303 0.004
2437.69751 12.291 0.005
2437.70639 12.322 0.004
2437.71759 12.316 0.006
2437.72671 12.307 0.007
2437.73579 12.327 0.016
2437.74531 12.331 0.014
2437.75749 12.267 0.008
2437.76634 12.280 0.032
2437.77511 12.265 0.025
2437.78391 12.296 0.013
2437.79318 12.271 0.007
2437.80198 12.263 0.025
2437.81079 12.231 0.023
2437.81961 12.289 0.044
2437.83385 12.268 0.014
2437.84311 12.282 0.011
2437.85638 12.299 0.008
2437.86531 12.284 0.006
2437.87444 12.335 0.006
2437.89072 12.341 0.004
2438.61729 12.306 0.013
2439.64705 12.360 0.051
2439.67545 12.264 0.024
2439.71185 12.407 0.095
2439.72999 12.333 0.060
2439.83329 12.314 0.011
2439.84904 12.204 0.031
2439.86112 12.225 0.055
2439.88000 12.274 0.011
2439.88953 12.312 0.016
2439.89850 12.232 0.009
2439.90543 12.366 0.008
2439.91441 12.275 0.005
2439.92386 12.243 0.006
2440.59852 12.324 0.012
2440.64529 12.299 0.022
2440.69282 12.237 0.008
2440.72815 12.372 0.015
2440.74608 12.545 0.064
2440.82826 12.279 0.013
2440.84056 12.240 0.008
2440.84939 12.212 0.010
2440.88179 12.238 0.006
2440.89139 12.274 0.005
2440.89825 12.232 0.006
2440.91082 12.312 0.007
2444.57469 12.275 0.014
2444.58280 12.334 0.020
2444.59123 12.190 0.042
2444.60539 12.169 0.017
2444.64278 12.145 0.025
2444.65085 12.281 0.011
2444.66810 12.224 0.015
2444.67619 12.151 0.007
2444.68427 12.210 0.009
2444.70044 12.208 0.017
2444.70874 12.184 0.007
2444.71583 12.096 0.026
2444.73060 12.166 0.023
2444.73892 12.158 0.023
2444.74495 12.162 0.010
2444.75321 12.190 0.010
2444.79173 12.256 0.044
2444.80784 12.139 0.013
2444.81769 12.215 0.007
2444.82572 12.172 0.006
2444.83377 12.207 0.014
2444.85002 12.166 0.009
2444.86082 12.170 0.016
2444.87164 12.223 0.013
2444.88398 12.149 0.010
2444.89478 12.179 0.009
2448.53031 12.256 0.018
2454.52766 12.070 0.004
2454.56946 12.267 0.076
2454.58901 12.233 0.053
2454.60682 12.199 0.097
2454.65158 12.141 0.042
2454.66204 12.208 0.092
2454.67117 12.151 0.019
2454.68003 12.154 0.051
2454.77405 12.019 0.012
2454.78763 12.065 0.006
2462.72567 12.246 0.038
2465.46804 11.928 0.006
2465.47702 11.914 0.011
2465.48621 11.916 0.008
2465.53353 11.939 0.012
2465.61124 12.102 0.067
2465.64094 12.099 0.058
2465.68792 12.860 0.068
2465.72441 11.954 0.047
2465.74366 11.889 0.054
2465.76854 11.892 0.006
2465.77752 11.910 0.004
2465.78893 11.937 0.004
2465.79779 11.999 0.009
2465.80665 11.900 0.005
2465.81575 12.036 0.006
2465.82552 11.943 0.008
2465.83450 11.890 0.008
2465.84545 11.921 0.004
2468.45903 11.924 0.005
2468.46778 11.940 0.008
2468.47755 11.893 0.006
2468.48821 12.005 0.053
2468.50704 11.950 0.016
2468.71433 12.031 0.103
2468.77057 11.925 0.039
2468.79858 11.966 0.041
2468.82704 11.959 0.026
2470.46813 11.922 0.009
2474.46843 11.873 0.009
2485.63512 11.903 0.005
2489.70596 11.912 0.072
2494.70501 12.006 0.004
2497.50757 11.993 0.015
2503.49462 11.993 0.005
2511.55130 12.082 0.006
2537.48108 12.344 0.008
2540.49766 12.450 0.006
2546.50825 12.452 0.008
2550.48952 12.533 0.006
2554.56141 12.562 0.008
2558.49794 12.578 0.010
2693.89508 13.892 0.009
2698.89301 13.897 0.009
2711.87605 13.883 0.010
2721.88350 13.910 0.006
2730.89673 13.834 0.008
2743.77314 13.691 0.011
2748.79167 13.602 0.004
2755.78159 13.512 0.013
2758.93298 13.448 0.004
2765.78972 13.346 0.022
2769.77432 13.332 0.008
2782.71288 13.216 0.004
2784.70184 13.174 0.010
2786.59189 13.200 0.004
2790.79429 13.113 0.012
2794.55734 13.120 0.004
2796.56624 13.158 0.010
2802.56461 13.106 0.004
2808.63366 13.044 0.009
2810.57192 13.013 0.006
2810.63534 13.020 0.008
2810.66493 13.016 0.011
2810.69467 13.035 0.011
2810.70696 13.052 0.011
2810.74845 13.020 0.014
2810.76275 12.974 0.016
2810.79275 13.003 0.016
2810.81026 13.018 0.012
2810.83773 13.057 0.010
2812.57375 13.021 0.009
2813.81751 13.074 0.009
2815.59612 13.016 0.005
2816.66155 13.021 0.023
2817.77620 13.016 0.007
2818.67105 13.011 0.008
2819.76515 12.980 0.009
2821.66344 12.975 0.008
2826.65410 13.054 0.004
2830.78431 12.896 0.013
2835.48072 12.978 0.008
2837.49953 12.912 0.004
2838.73005 12.940 0.007
2840.50159 12.966 0.010
2842.53805 12.965 0.005
2844.61419 12.915 0.014
2848.54942 13.007 0.005
2851.53666 12.945 0.008
2853.54357 12.968 0.010
2854.75743 13.003 0.005
2857.72037 12.997 0.008
2862.49667 13.025 0.004
2864.50369 12.967 0.006
2867.65893 13.046 0.009
2868.51719 13.015 0.014
2869.59148 13.002 0.020
2871.47977 13.066 0.007
2875.61836 13.082 0.004
2877.65395 13.037 0.011
2879.55623 13.048 0.016
2881.66023 13.080 0.004
2882.49650 13.067 0.004
2884.47929 13.029 0.015
2885.55802 13.029 0.006
2886.54646 13.029 0.004
2892.51710 12.944 0.008
2893.60978 12.911 0.024
2893.61258 12.951 0.016
2894.49744 12.953 0.004
2894.54748 12.873 0.015
2894.64610 12.932 0.004
2895.47930 12.929 0.004
2895.59426 12.930 0.014
2895.66739 12.952 0.008
2896.47694 12.882 0.007
2896.57063 12.923 0.010
2896.57348 12.927 0.007
2896.64434 12.927 0.008
2896.64809 12.925 0.009
2897.58008 12.908 0.004
2897.64167 12.914 0.004
2898.48451 12.872 0.005
2898.52991 12.848 0.010
2898.60483 12.874 0.004
2898.64873 12.882 0.005
2899.60735 12.858 0.008
2899.61415 12.848 0.005
2899.65292 12.875 0.008
2900.47663 12.829 0.004
2900.52970 12.825 0.006
2900.57982 12.831 0.005
2900.62115 12.812 0.005
2902.47152 12.787 0.003
2902.51448 12.802 0.004
2902.55931 12.857 0.004
2902.62342 12.807 0.004
2903.48807 12.828 0.005
2903.51942 12.780 0.005
2903.59878 12.793 0.015
2904.52879 12.749 0.004
2904.57842 12.761 0.004
