   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.68000  0.00000000000E+00   1.58524   4.03924  11.08024 -30.00000   0.50366   0.00000  0.00000E+00  9.52280E-01  4.76100E-02  2.58900E-06     0.45530     0.70490     0.00000     0.00040    -0.16028  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0000000000
        2    0.68000  1.26300000000E+04   1.59035   4.03810  11.08507 -30.00000   0.50366   0.00000  0.00000E+00  9.52000E-01  4.78900E-02  8.61900E-06     0.30960     0.70050     0.00000     0.00040    -0.01005  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0003828695
        3    0.68000  2.84180000000E+04   1.59306   4.03687  11.08888 -30.00000   0.50366   0.00000  0.00000E+00  9.51640E-01  4.82500E-02  1.62300E-05     0.35130     0.69480     0.00000     0.00040    -0.04601  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0008614716
        4    0.68000  4.81530000000E+04   1.59451   4.03503  11.09330 -30.00000   0.50366   0.00000  0.00000E+00  9.51180E-01  4.86900E-02  2.58100E-05     0.35800     0.69150     0.00000     0.00040    -0.04940  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0014597242
        5    0.68000  7.28220000000E+04   1.59738   4.03264  11.09950 -30.00000   0.50366   0.00000  0.00000E+00  9.50620E-01  4.92400E-02  3.79000E-05     0.34890     0.68900     0.00000     0.00040    -0.03772  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0022075475
        6    0.68000  1.03658000000E+05   1.60192   4.03013  11.10680 -30.00000   0.50366   0.00000  0.00000E+00  9.49920E-01  4.99300E-02  5.32300E-05     0.33940     0.68680     0.00000     0.00040    -0.02597  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0031423191
        7    0.68000  1.40401000000E+05   1.60664   4.02800  11.11342 -30.00000   0.50366   0.00000  0.00000E+00  9.49070E-01  5.07600E-02  7.18500E-05     0.33140     0.68590     0.00000     0.00040    -0.01694  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0042561572
        8    0.68000  1.86330000000E+05   1.61061   4.02641  11.11857 -30.00000   0.50366   0.00000  0.00000E+00  9.48000E-01  5.18000E-02  9.57100E-05     0.32540     0.68640     0.00000     0.00040    -0.01142  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0056484625
        9    0.68000  2.43741000000E+05   1.61330   4.02545  11.12184 -30.00000   0.50366   0.00000  0.00000E+00  9.46650E-01  5.31100E-02  1.26400E-04     0.32170     0.68750     0.00000     0.00040    -0.00879  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0073888364
       10    0.68000  3.15504000000E+05   1.61474   4.02504  11.12338 -30.00000   0.50366   0.00000  0.00000E+00  9.45080E-01  5.46500E-02  1.63300E-04     0.31980     0.68850     0.00000     0.00040    -0.00790  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0095642811
       11    0.68000  4.05208000000E+05   1.61523   4.02498  11.12374 -30.00000   0.50366   0.00000  0.00000E+00  9.43010E-01  5.66700E-02  2.13300E-04     0.31900     0.68880     0.00000     0.00040    -0.00741  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0122835946
       12    0.68000  5.17338000000E+05   1.61522   4.02506  11.12358 -30.00000   0.50366   0.00000  0.00000E+00  9.40420E-01  5.92000E-02  2.78500E-04     0.31850     0.68910     0.00000     0.00040    -0.00723  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0156827364
       13    0.68000  6.57498000000E+05   1.61508   4.02511  11.12342 -30.00000   0.50366   0.00000  0.00000E+00  9.37180E-01  6.23400E-02  3.64000E-04     0.31780     0.68980     0.00000     0.00040    -0.00720  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0199315879
       14    0.68000  8.27998000000E+05   1.61501   4.02507  11.12346 -30.00000   0.50366   0.00000  0.00000E+00  9.33810E-01  6.56200E-02  4.60600E-04     0.31670     0.69100     0.00000     0.00040    -0.00722  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0251001751
       15    0.68000  1.02670800000E+06   1.61500   4.02500  11.12359 -30.00000   0.50366   0.00000  0.00000E+00  9.30620E-01  6.87100E-02  5.57900E-04     0.31540     0.69260     0.00000     0.00040    -0.00755  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0311239285
       16    0.68000  1.27125800000E+06   1.61503   4.02495  11.12371 -30.00000   0.50366   0.00000  0.00000E+00  9.29650E-01  6.96300E-02  5.99300E-04     0.31420     0.69320     0.00000     0.00040    -0.00697  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0385372892
       17    0.68000  1.57693800000E+06   1.61499   4.02493  11.12372 -30.00000   0.50366   0.00000  0.00000E+00  9.25680E-01  7.34700E-02  7.28400E-04     0.31260     0.69470     0.00000     0.00040    -0.00693  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0478037627
       18    0.68000  1.87876800000E+06   1.61493   4.02491  11.12373 -30.00000   0.50366   0.00000  0.00000E+00  9.21000E-01  7.79900E-02  8.86300E-04     0.31080     0.69660     0.00000     0.00040    -0.00701  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0569535262
       19    0.68000  2.13099800000E+06   1.61488   4.02487  11.12379 -30.00000   0.50366   0.00000  0.00000E+00  9.16930E-01  8.19200E-02  1.03000E-03     0.30930     0.69820     0.00000     0.00040    -0.00709  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0645997007
       20    0.68000  2.37351800000E+06   1.61485   4.02482  11.12388 -30.00000   0.50366   0.00000  0.00000E+00  9.12950E-01  8.57400E-02  1.17800E-03     0.30780     0.69970     0.00000     0.00040    -0.00706  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0719515233
       21    0.68000  2.61179800000E+06   1.61484   4.02476  11.12399 -30.00000   0.50366   0.00000  0.00000E+00  9.09040E-01  8.95000E-02  1.33100E-03     0.30620     0.70120     0.00000     0.00040    -0.00705  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0791748134
       22    0.68000  2.84949800000E+06   1.61483   4.02470  11.12411 -30.00000   0.50366   0.00000  0.00000E+00  9.05410E-01  9.29700E-02  1.48000E-03     0.30470     0.70280     0.00000     0.00040    -0.00708  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0863805212
       23    0.68000  3.10505800000E+06   1.61482   4.02464  11.12422 -30.00000   0.50366   0.00000  0.00000E+00  9.01540E-01  9.66700E-02  1.64700E-03     0.30320     0.70440     0.00000     0.00040    -0.00710  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0941276422
