   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.50500  0.00000000000E+00   1.33248   4.51411  10.00412 -30.00000   0.50377   0.00000  0.00000E+00  9.52290E-01  4.76100E-02  2.54000E-06     0.00000     1.00060     0.00000     0.00060     0.00000  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0000000000
        2    0.50500  1.53490000000E+04   1.33250   4.51411  10.00411 -30.00000   0.50377   0.00000  0.00000E+00  9.51990E-01  4.79000E-02  9.04100E-06     0.00000     1.00260     0.00000     0.00060    -0.00201  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0003711834
        3    0.50500  3.45360000000E+04   1.33252   4.51412  10.00411 -30.00000   0.50377   0.00000  0.00000E+00  9.51630E-01  4.82600E-02  1.72300E-05     0.00000     1.00480     0.00000     0.00060    -0.00412  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0008351808
        4    0.50500  5.85190000000E+04   1.33251   4.51412  10.00411 -30.00000   0.50377   0.00000  0.00000E+00  9.51160E-01  4.87100E-02  2.75800E-05     0.00000     1.00680     0.00000     0.00060    -0.00619  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0014151594
        5    0.50500  8.84980000000E+04   1.33249   4.51411  10.00412 -30.00000   0.50377   0.00000  0.00000E+00  9.50590E-01  4.92700E-02  4.06600E-05     0.00000     1.00870     0.00000     0.00060    -0.00801  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0021401387
        6    0.50500  1.25972000000E+05   1.33243   4.51409  10.00413 -30.00000   0.50377   0.00000  0.00000E+00  9.49860E-01  4.99800E-02  5.72400E-05     0.00000     1.01010     0.00000     0.00060    -0.00943  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0030463688
        7    0.50500  1.72814000000E+05   1.33236   4.51406  10.00416 -30.00000   0.50377   0.00000  0.00000E+00  9.48960E-01  5.08600E-02  7.83300E-05     0.00000     1.01100     0.00000     0.00060    -0.01033  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0041791444
        8    0.50500  2.31367000000E+05   1.33233   4.51402  10.00421 -30.00000   0.50377   0.00000  0.00000E+00  9.47830E-01  5.19600E-02  1.05200E-04     0.00000     1.01130     0.00000     0.00060    -0.01068  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0055951260
        9    0.50500  3.04558000000E+05   1.33238   4.51399  10.00431 -30.00000   0.50377   0.00000  0.00000E+00  9.46410E-01  5.33400E-02  1.39700E-04     0.00000     1.01120     0.00000     0.00060    -0.01061  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0073650970
       10    0.50500  3.96046000000E+05   1.33259   4.51396  10.00447 -30.00000   0.50377   0.00000  0.00000E+00  9.44650E-01  5.50600E-02  1.84100E-04     0.00000     1.01100     0.00000     0.00060    -0.01033  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0095775426
       11    0.50500  5.10406000000E+05   1.33296   4.51394  10.00469 -30.00000   0.50377   0.00000  0.00000E+00  9.42440E-01  5.72100E-02  2.41500E-04     0.00000     1.01070     0.00000     0.00060    -0.01007  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0123430995
       12    0.50500  6.53356000000E+05   1.33349   4.51393  10.00498 -30.00000   0.50377   0.00000  0.00000E+00  9.39690E-01  5.98900E-02  3.16600E-04     0.00000     1.01050     0.00000     0.00060    -0.00991  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0158000457
       13    0.50500  8.32046000000E+05   1.33416   4.51392  10.00534 -30.00000   0.50377   0.00000  0.00000E+00  9.36240E-01  6.32300E-02  4.15400E-04     0.00000     1.01050     0.00000     0.00060    -0.00984  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0201212889
       14    0.50500  1.03627600000E+06   1.33490   4.51390  10.00575 -30.00000   0.50377   0.00000  0.00000E+00  9.33090E-01  6.62800E-02  5.14500E-04     0.00000     1.01100     0.00000     0.00060    -0.01026  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0250601634
       15    0.50500  1.29079600000E+06   1.33582   4.51388  10.00625 -30.00000   0.50377   0.00000  0.00000E+00  9.28470E-01  7.07500E-02  6.63000E-04     0.00000     1.01040     0.00000     0.00060    -0.00980  7.56200E-01  2.43700E-01  1.68800E-05  4.68400E-06  4.22200E-05   1.0312151963
