BJD,RV,ERV
2455414.8089,-10065.9,0.4
2455426.8851,-10055.9,0.3
2455427.8178,-10054.7,0.4
2455428.795,-10056.1,0.4
2455436.7634,-10066.9,0.3
2455450.8136,-10057.5,0.5
2455453.7049,-10064.1,0.4
2455456.7195,-10057.4,0.4
2455458.6711,-10063.3,0.4
2455460.6775,-10063.8,1.0
2455463.8266,-10058.9,0.4
2455464.7892,-10059.8,0.5
2455465.8127,-10061.2,0.5
2455480.6524,-10058.3,0.4
2455482.7088,-10061.9,0.5
2455483.6138,-10060.5,0.4
2455485.6512,-10060.3,0.4
2455488.6668,-10064.8,0.3
2455492.6846,-10058.7,0.4
2455495.7177,-10058.2,0.4
2455498.6598,-10059.6,0.4
2455507.6103,-10058.4,0.3
2455510.5892,-10061.2,0.5
2455515.5958,-10061.4,0.4
2455522.5982,-10061.5,0.5
2455523.5937,-10063.8,0.6
2455537.5798,-10056.9,0.4
2455542.5796,-10060.8,0.4
2455546.5428,-10062.2,0.4
2455551.5554,-10063.1,0.4
2455754.9082,-10062.5,0.8
2455755.8568,-10063.5,0.6
2455769.8918,-10063.1,0.3
2455776.8745,-10062.8,0.4
2455779.7536,-10058.4,0.4
2455782.8311,-10063.2,0.5
2455802.8763,-10058.4,0.5
2455803.7241,-10058.9,0.5
2455805.7579,-10061.8,0.4
2455806.8365,-10061.5,0.4
2455807.8209,-10059.3,0.5
2455808.8181,-10057.5,0.6
2455809.8349,-10057.9,0.4
2455814.7942,-10058.8,0.4
2455816.7379,-10065.4,0.4
2455829.7459,-10062.8,0.3
2455834.7439,-10059.3,0.4
2455836.7294,-10058.4,0.3
2455839.7307,-10062.4,0.4
2455842.7296,-10058.7,0.4
2455845.72,-10061.4,0.6
2455870.6343,-10060.6,0.4
2455872.614,-10058.1,0.4
2455873.607,-10060.4,0.4
2455878.6219,-10060.3,0.6
2455886.5508,-10061.3,0.5
2455895.5885,-10059.0,0.4
2455900.6088,-10056.3,0.4
2455923.5369,-10057.6,0.4
2455925.5468,-10056.9,0.4
2455927.5335,-10061.1,0.6
2456079.929,-10059.4,0.4
2456080.923,-10059.6,0.5
2456083.9101,-10061.1,0.4
2456085.9233,-10059.2,0.5
2456115.9074,-10059.0,0.5
2456117.8874,-10064.9,0.4
2456120.8855,-10060.7,0.5
2456149.8137,-10059.0,0.6
2456152.8194,-10060.9,0.5
2456157.9041,-10061.7,0.7
2456166.7512,-10058.5,0.4
2456171.6906,-10056.2,0.5
2456180.8032,-10062.5,0.6
2456182.7775,-10055.9,0.6
2456187.7602,-10062.8,0.8
2456193.7585,-10060.6,0.6
2456202.7348,-10058.9,0.6
2456204.7208,-10063.7,0.5
2456205.7432,-10061.4,0.5
2456210.6728,-10059.7,0.6
2456215.6102,-10062.2,0.7
2456221.7004,-10060.4,0.6
2456223.6517,-10058.9,0.6
2456225.6782,-10059.3,0.5
2456234.5541,-10063.4,0.6
2456236.5865,-10059.2,0.6
2456238.5792,-10061.3,0.6
2456244.5625,-10063.9,0.8
2456247.5825,-10057.6,0.6
2456269.5533,-10061.2,0.6
2456283.5311,-10061.9,0.6
2456291.5477,-10059.7,0.6
2456292.5461,-10059.1,0.6
2456454.9248,-10058.2,0.6
2456469.9145,-10062.2,0.6
2456472.94,-10059.3,0.5
2456475.9386,-10063.1,0.5
2456498.8045,-10062.5,0.5
2456515.8296,-10061.8,0.5
2456520.8584,-10058.0,0.6
2456521.803,-10059.6,0.5
2456531.7904,-10057.4,0.5
2456539.7337,-10060.5,0.8
2456543.7076,-10058.5,0.6
2456575.6465,-10060.4,0.7
2456586.7081,-10056.3,0.5
2456590.7,-10060.5,0.6
2456592.6631,-10055.9,0.5
2456599.5062,-10054.6,0.5
2456601.6179,-10058.2,0.5
2456612.537,-10056.8,0.6
2456616.6271,-10056.7,0.6
2456625.6194,-10061.0,0.6
2450366.93641,0.57,1.11
2450715.00792,-4.55,1.16
2450785.76804,-7.22,1.19
2451010.09403,-2.13,1.12
2451068.92515,-5.26,1.16
2451173.72568,2.59,1.12
2451343.08899,2.6,1.24
2451374.10891,-1.32,1.38
2451550.73862,1.3,1.17
2451883.80712,2.3,1.36
2452098.12817,-3.55,1.21
2452236.72882,-0.94,1.25
2452489.05617,-3.43,1.44
2452537.92834,-5.39,1.69
2452829.05914,0.66,1.48
2452899.03253,-2.19,1.37
2453196.06321,5.53,1.42
2453237.99803,1.22,3.02
2453237.99888,10.4,3.26
2453237.9997,2.24,2.33
2453238.00037,0.53,2.15
2453238.00115,-1.28,1.91
2453238.00181,-2.12,2.09
2453238.00309,-1.42,1.63
2453238.00389,-5.21,1.65
2453238.00466,-1.84,1.43
2453238.00545,-3.89,1.53
2453238.00637,1.29,1.44
2453238.00723,-1.58,1.47
2453238.00826,-0.81,1.2
2453238.00934,-3.36,1.28
2453238.01043,-0.25,1.22
2453238.01154,-2.49,1.44
2453238.0128,-1.81,1.44
2453238.01406,-3.21,1.28
2453238.01541,-1.95,1.44
2453238.01859,-0.95,1.45
2453238.01951,-2.42,1.39
2453238.02059,-3.03,1.43
2453238.02154,-4.77,1.47
2453238.02243,-3.81,1.27
2453238.02337,-1.12,1.37
2453238.02429,-2.65,1.37
2453238.0255,1.72,1.21
2453238.02655,-2.01,1.12
2453238.02762,2.22,1.18
2453238.02869,0.56,1.04
2453238.02977,-3.34,1.24
2453238.03084,0.12,1.21
2453238.03197,-1.42,1.17
2453238.89602,2.19,1.23
2453238.89802,0.27,1.23
2453238.89921,0.49,1.2
2453238.90065,3.91,1.0
2453238.90222,6.07,1.03
2453238.90391,4.65,1.05
2453239.93982,7.36,1.23
2453239.94088,6.87,1.21
2453239.94191,5.5,1.14
2453239.94325,8.9,1.06
2453239.9445,9.55,1.17
2453239.94565,6.45,1.01
2453240.99594,2.58,1.32
2453240.99706,5.1,1.29
2453240.99987,8.83,1.21
2453241.00099,7.65,1.18
2453241.00225,11.5,1.11
2453241.11387,9.17,1.27
2453241.11501,2.42,1.17
2453241.11612,4.11,1.09
2453301.85225,-2.48,1.14
2453301.85377,-2.16,1.3
2453301.85507,-1.47,1.22
2453302.80745,3.93,1.18
2453302.81009,3.98,1.37
2453302.81111,2.6,1.41
2453302.81215,2.63,1.41
2453338.7561,2.81,1.04
2453339.75709,-0.04,1.15
2453339.75972,-0.3,1.05
2453339.76168,-1.01,1.14
2453369.75299,-3.92,0.99
2453369.75409,-2.51,1.15
2453369.75517,-0.87,1.0
2453397.70245,3.88,1.1
2453397.70382,1.67,1.02
2453397.70513,5.9,1.05
2453398.73521,-0.92,1.04
2453398.73635,2.23,1.1
2453398.73751,6.04,1.07
2453399.69676,-4.01,1.23
2453399.69869,-2.41,1.14
2453399.70095,-0.17,1.01
2453400.70744,5.73,1.17
2453400.70924,2.06,1.06
2453400.71106,7.73,1.21
2453547.11911,8.73,1.07
2453547.12023,6.88,1.2
2453547.12139,7.68,1.13
2453548.10688,7.68,1.16
2453549.13414,5.56,1.15
2453550.11359,6.61,1.11
2453550.11476,9.58,1.19
2453550.11591,7.68,1.18
2453551.12791,12.24,1.26
2453551.12899,11.18,1.19
2453551.13008,8.52,1.2
2453552.12472,10.45,1.12
2453552.12582,8.54,1.06
2453552.12696,10.43,1.08
2453603.04417,5.9,1.29
2453603.04523,2.7,1.39
2453603.0463,7.32,1.32
2453604.06729,21.23,1.62
2453604.06838,0.78,1.47
2453604.06954,2.4,1.34
2453605.04585,2.05,1.21
2453605.04706,2.54,1.14
2453605.04831,6.21,1.16
2453692.92181,-2.81,1.21
2453692.92336,-4.57,1.2
2453692.92483,-1.21,1.14
2453693.84385,-0.46,1.14
2453693.84522,1.77,1.08
2453693.84644,2.46,1.09
2453694.76839,1.19,1.17
2453694.78895,0.68,1.19
2453694.78999,1.96,1.16
2453695.69911,5.12,1.18
2453695.70015,3.86,1.06
2453695.70117,5.34,1.21
2453695.82731,4.48,1.04
2453695.82847,3.59,1.15
2453695.82965,1.98,1.08
2453696.76245,3.33,1.07
2453696.76358,4.73,1.08
2453696.76466,4.43,1.1
2453723.81893,2.11,0.94
2453723.82044,-2.85,1.02
2453723.82198,-0.23,1.06
2453724.74279,6.63,1.07
2453724.74401,5.72,1.1
2453724.74518,3.49,1.0
2453746.73274,3.27,1.02
2453746.73479,1.21,1.13
2453746.73713,0.71,1.06
2453747.79339,4.56,1.04
2453747.79954,1.14,1.79
2453748.72039,9.41,1.52
2453748.7212,0.13,1.58
2453748.72203,1.92,1.42
2453748.73091,3.63,1.06
2453749.72583,1.37,1.1
2453749.72718,1.48,1.16
2453749.72843,1.58,1.07
2453775.71461,-3.68,1.2
2453775.71606,-5.52,1.13
2453775.7176,-5.35,1.26
2453776.70764,3.41,1.26
2453776.7088,0.28,1.15
2453776.70992,1.34,1.09
2453777.71197,4.76,1.09
2453777.71319,1.13,1.17
2453778.7105,-1.36,1.1
2453778.71175,1.43,1.18
2453779.73633,-2.81,1.04
2453779.73861,-2.59,1.26
2453927.10337,4.26,0.99
2453927.1045,3.02,1.12
2453927.10566,4.35,1.08
2453928.05216,6.92,1.64
2453928.05286,5.51,1.46
2453928.05353,2.4,1.43
2453959.10804,-0.62,1.27
2453959.10912,0.83,1.26
2453959.11016,-0.03,1.17
2453961.04254,0.33,1.26
2453961.04358,0.41,1.15
2453961.04458,1.3,1.15
2453962.01409,2.72,1.12
2453962.01513,2.64,0.99
2453962.01631,2.54,1.2
2453981.89926,-0.12,1.27
2453981.90031,0.3,1.1
2453981.90133,-0.65,1.29
2453982.98772,1.94,1.28
2453982.98876,2.65,1.25
2453982.98981,2.23,1.24
2453983.87029,5.49,1.06
2453983.87147,6.3,1.2
2453983.87252,5.58,1.13
2453984.96892,6.8,1.16
2453984.97009,6.03,1.19
2453984.97132,6.87,1.25
2454083.80905,4.8,1.27
2454083.8123,5.17,1.19
2454083.81367,4.37,1.21
2454084.77645,6.89,1.21
2454084.77799,2.35,1.32
2454084.77969,6.6,1.26
2454129.74835,6.26,1.25
2454129.74979,7.72,1.26
2454129.75127,11.29,1.27
2454131.71019,3.69,1.22
2454131.71215,1.05,1.35
2454131.71427,5.7,1.34
2454279.11113,3.19,1.27
2454280.10709,3.13,1.18
2454286.10589,-0.12,1.21
2454295.08454,2.64,1.15
2454305.03597,0.65,1.16
2454305.04366,-2.99,1.19
2454305.10277,-7.87,1.48
2454305.1037,-5.94,1.25
2454306.02266,0.67,1.18
2454306.02359,1.21,1.21
2454306.99627,-1.95,1.3
2454306.99722,-1.08,1.36
2454307.10233,-1.77,1.25
2454307.10325,1.42,1.23
2454308.05853,3.04,1.25
2454308.05948,2.29,1.2
2454308.12811,-1.45,1.19
2454309.04058,-1.64,1.22
2454309.12116,4.09,1.25
2454310.02756,-8.53,1.24
2454310.0286,-0.64,1.26
2454310.12123,-1.76,1.17
2454311.00881,-2.7,1.37
2454311.00983,-7.97,1.18
2454311.10912,-3.69,1.24
2454312.00385,-2.75,1.34
2454312.00478,-1.7,1.24
2454312.11111,-2.2,1.22
2454312.11207,-0.87,1.23
2454313.00089,-7.2,1.26
2454313.00198,-2.69,1.33
2454313.10514,-3.81,1.19
2454313.10609,-2.48,1.1
2454313.99863,2.34,1.25
2454313.99971,-1.78,1.28
2454314.10903,-1.21,1.33
2454314.11026,0.9,1.23
2454315.11986,-0.05,1.22
2454315.12374,3.52,1.24
2454319.00999,6.29,1.1
2454319.0115,8.57,1.16
2454336.05448,-3.46,1.18
2454336.05543,1.16,1.14
2454337.10103,3.51,1.21
2454337.10193,2.87,1.3
2454343.9337,5.14,1.18
2454396.76696,-1.43,1.14
2454397.82001,0.68,1.22
2454398.84808,0.31,1.15
2454427.86193,-4.86,1.38
2454427.86316,0.54,1.32
2454427.86443,-3.56,1.35
2454429.77428,1.36,1.23
2454430.77076,2.1,1.16
2454454.82508,-1.46,1.25
2454456.80064,-1.71,1.27
2454460.78595,-5.6,1.35
2454461.79398,1.19,2.26
2454461.79966,-6.2,1.3
2454464.80653,6.72,1.15
2454492.70875,4.16,1.5
2454634.11523,-4.01,1.42
2454634.11612,-1.73,1.35
2454635.0701,-0.95,1.27
2454635.07094,-0.74,1.35
2454636.09319,3.18,1.37
2454636.094,-1.06,1.42
2454637.10817,-2.59,1.49
2454637.10895,-0.23,1.34
2454638.1103,-0.86,1.36
2454638.11112,4.2,1.43
2454639.09398,-2.04,1.3
2454639.09479,0.78,1.27
2454640.1078,0.98,1.51
2454640.10861,-0.8,1.46
2454641.09999,-6.47,1.36
2454641.1008,-6.27,1.43
2454642.07431,0.09,1.36
2454642.0751,4.77,1.42
2454644.12447,7.36,1.31
2454644.1253,3.47,1.35
2454675.00729,-10.41,1.28
2454675.00808,-5.64,1.33
2454675.0089,-6.37,1.33
2454688.99484,-4.55,1.31
2454688.99564,-0.34,1.25
2454688.99647,-0.02,1.36
2454690.05978,-0.22,1.32
2454690.06064,-2.1,1.41
2454717.94903,-2.87,1.52
2454717.94985,-4.07,1.5
2454717.95071,-2.16,1.57
2454719.00453,2.81,1.35
2454719.00535,4.74,1.29
2454719.00624,3.31,1.37
2454721.98491,-8.94,1.41
2454721.98591,-7.44,1.4
2454721.98703,-3.06,1.41
2454722.89774,2.87,1.33
2454722.89862,1.36,1.38
2454722.8995,0.35,1.44
2454723.9671,5.0,1.36
2454723.9679,2.7,1.35
2454723.96869,2.61,1.3
2454724.96857,1.44,1.41
2454724.96936,-0.47,1.49
2454724.97015,4.6,1.4
2454779.85649,-0.66,1.38
2454779.85736,-2.23,1.29
2454779.85823,3.03,1.46
2454805.80958,2.13,1.4
2454805.81053,-0.58,1.41
2454805.81147,1.36,1.39
2454806.83178,-4.13,1.46
2454806.83273,2.03,1.33
2454806.83374,2.19,1.36
2454807.82103,2.55,1.38
2454807.82191,0.63,1.31
2454807.82279,2.43,1.33
2454808.86063,4.53,1.37
2454808.86141,1.3,1.25
2454808.8622,4.28,1.25
2454838.79021,4.68,1.28
2454838.7914,4.08,1.35
2454838.79238,4.63,1.28
2454846.7655,-0.33,1.42
2454846.76676,4.02,1.46
2454846.76796,-1.88,1.32
2455015.11507,-5.77,1.28
2455015.11597,-5.0,1.36
2455015.11677,-3.94,1.47
2455016.10862,-3.93,1.44
2455016.10955,-3.8,1.35
2455016.11034,-6.01,1.5
2455017.11871,-3.27,1.44
2455017.11952,-0.07,1.3
2455017.12035,-0.06,1.43
2455022.1181,-5.24,1.24
2455022.11921,-5.67,1.09
2455022.1203,-3.74,1.24
2455022.12142,-2.33,1.14
2455022.12265,-1.7,1.13
2455023.08265,-5.35,1.36
2455023.08677,-0.95,1.13
2455024.10856,3.36,1.25
2455024.10957,1.51,1.18
2455024.11058,2.36,1.18
2455024.11159,1.91,1.21
2455024.1126,1.89,1.21
2455025.12004,-2.06,1.13
2455025.12112,-3.43,1.17
2455025.12211,-1.28,1.19
2455025.12308,-4.35,1.18
2455053.07928,-0.05,1.19
2455053.08051,1.24,1.16
2455053.0817,-3.21,1.28
2455053.08277,-0.88,1.25
2455054.04088,2.02,1.52
2455054.04188,-0.57,1.33
2455054.04287,2.7,1.35
2455054.04384,5.14,1.56
2455054.04491,2.52,1.53
2455074.07678,1.71,1.45
2455074.078,-0.4,1.29
2455074.07926,3.4,1.34
2455075.08509,1.61,1.28
2455075.08605,6.82,1.29
2455075.08689,4.5,1.49
2455076.07279,1.17,1.4
2455076.07361,2.2,1.39
2455076.07444,4.35,1.42
2455077.05869,3.91,1.39
2455077.05952,0.85,1.33
2455077.06038,1.88,1.33
2455078.07887,-2.77,1.25
2455078.07973,-3.55,1.48
2455078.08058,-1.82,1.43
2455079.08015,-3.68,1.36
2455079.08099,-4.55,1.42
2455079.08191,-3.12,1.41
2455080.08231,-3.5,1.25
2455080.08324,-4.09,1.34
2455080.08406,0.52,1.17
2455081.09664,-0.68,1.29
2455081.09744,-0.32,1.25
2455081.09825,-0.95,1.31
2455082.07245,-2.23,1.33
2455082.07325,-5.52,1.32
2455082.07405,-1.25,1.28
2455083.06348,-1.64,1.36
2455083.06434,-5.86,1.3
2455083.06519,-4.85,1.39
2455084.14152,-3.77,1.29
2455084.1425,-6.62,1.32
2455084.14351,-6.19,1.31
2455085.05484,-0.44,1.33
2455085.05566,-3.27,1.42
2455085.05648,-3.99,1.48
2455109.92606,6.92,1.5
2455109.9273,-2.45,1.46
2455109.92819,-2.01,1.34
2455133.97461,-0.09,1.35
2455133.97544,-3.72,1.33
2455133.9763,-1.41,1.39
2455134.94882,-2.79,1.58
2455134.94978,0.46,1.33
2455134.95081,-2.29,1.38
2455135.89815,-3.83,1.39
2455135.89898,-5.34,1.51
2455135.89993,-3.87,1.31
2455143.84007,-1.93,1.22
2455143.84193,1.63,1.13
2455166.88801,-4.93,1.1
2455166.88919,0.0,1.18
2455166.89039,-2.75,1.22
2455166.89157,-5.98,1.31
2455167.90228,1.47,1.24
2455167.90355,4.24,1.16
2455167.90461,5.1,1.1
2455167.90566,2.55,1.27
2455168.88457,5.08,1.22
2455168.886,-2.09,1.11
2455168.8873,2.83,1.22
2455168.88857,5.59,1.11
2455169.82637,0.37,1.26
2455169.82722,3.09,1.23
2455169.82812,2.18,1.34
2455171.88255,-0.19,1.38
2455171.8835,-3.34,1.31
2455171.88443,-0.68,1.3
2455172.87006,1.94,1.69
2455172.87071,0.93,1.62
2455172.87154,-3.05,1.31
2455172.87235,-1.85,1.28
2455187.72205,-7.79,1.28
2455187.72289,-4.77,1.33
2455187.72369,-6.08,1.42
2455188.74429,-7.14,1.34
2455188.74523,-5.64,1.29
2455188.74616,-6.68,1.42
2455189.78626,-4.82,1.33
2455189.78705,-5.85,1.19
2455189.788,-1.78,1.16
2455190.83099,-4.05,1.32
2455190.83205,-9.28,1.35
2455190.83312,-4.49,1.35
2455193.69393,-2.81,1.34
2455193.6947,1.13,1.21
2455193.69549,-2.65,1.37
2455196.75274,7.28,1.25
2455196.75496,-0.17,1.26
2455196.75579,2.97,1.37
2455197.79763,4.3,1.32
2455197.79884,1.84,1.29
2455197.80014,-1.86,1.32
2455198.77255,-3.7,1.35
2455198.77347,1.74,1.32
2455198.77446,0.18,1.35
2455200.77488,-3.31,1.23
2455200.77612,-2.46,1.23
2455200.77737,-3.49,1.08
2455200.77869,-2.26,1.07
2455201.83256,1.26,1.27
2455201.83426,6.15,1.17
2455201.83587,-2.72,1.17
2455202.77271,3.13,1.28
2455202.77368,4.1,0.99
2455202.77465,4.74,1.15
2455202.77561,1.39,1.1
2455231.71716,2.04,1.34
2455231.71811,0.77,1.32
2455231.71907,-1.62,1.28
2455371.07466,3.69,1.28
2455371.07638,-0.18,1.24
2455371.07778,-0.69,1.35
2455371.07909,4.26,1.21
2455372.09873,-2.53,1.25
2455372.09994,-2.57,1.25
2455372.10116,-1.79,1.26
2455372.10258,-0.7,1.24
2455381.12778,2.61,1.3
2455381.12856,-0.99,1.24
2455381.12935,0.15,1.42
2455400.13134,0.95,1.33
2455400.13223,0.39,1.31
2455400.13323,-0.57,1.25
2455408.12603,-3.17,1.16
2455408.12701,-2.06,1.2
2455408.128,-3.41,1.19
2455408.12897,-3.18,1.09
2455409.10976,0.4,1.2
2455409.11091,-2.2,1.16
2455409.11193,0.05,1.08
2455409.11296,-3.03,1.17
2455410.11668,1.56,1.14
2455410.11778,2.7,1.13
2455410.11876,3.4,1.08
2455410.11973,1.72,1.2
2455441.11348,-0.01,1.26
2455441.11431,2.87,1.36
2455441.11517,0.34,1.36
2455455.94189,4.31,1.13
2455455.94271,2.49,1.23
2455455.94355,-2.51,1.37
2455462.80859,-0.22,1.23
2455462.80964,-1.01,1.25
2455462.81072,-2.16,1.15
2455462.81174,-1.71,1.17
2455463.08488,-1.71,1.27
2455463.08608,-0.47,1.24
2455463.08723,-2.48,1.29
2455463.88053,-2.42,1.2
2455463.88147,-1.19,1.22
2455463.88241,0.11,1.29
2455463.88333,2.61,1.32
2455487.02065,4.59,1.4
2455487.02154,2.97,1.47
2455487.02244,1.24,1.24
2455500.98439,-2.69,1.4
2455500.98527,-4.95,1.45
2455500.98615,-7.11,1.37
2455517.91441,-5.21,1.23
2455517.91542,-3.69,1.19
2455517.91642,-0.74,1.25
2455517.91743,-3.64,1.11
2455521.86416,2.75,1.43
2455521.86502,-1.23,1.42
2455521.86589,-3.71,1.25
2455548.8659,-0.94,1.13
2455548.86738,0.78,1.18
2455548.86885,-0.92,1.18
2455549.84101,2.18,1.23
2455549.84244,2.81,1.09
2455549.84397,1.86,1.26
2455549.84565,2.32,1.11
2455578.77148,-0.03,1.21
2455578.77462,-3.37,1.27
2455579.72796,-3.96,1.25
2455579.72917,-5.57,1.2
2455579.73028,-3.98,1.14
2455579.7314,-8.23,1.13
2455723.12029,6.33,1.3
2455723.12113,4.62,1.36
2455723.12194,7.31,1.25
2455731.10441,-2.53,1.29
2455731.10525,-6.9,1.48
2455731.10619,-5.97,1.33
2455750.09406,1.11,1.27
2455750.09554,-5.54,1.25
2455750.09692,-0.1,1.15
2455750.09854,-3.62,1.21
2455751.108,1.5,1.25
2455751.10988,0.55,1.3
2455751.11155,1.86,1.23
2455825.0649,-6.22,1.18
2455825.06616,-6.8,1.34
2455825.06738,-6.87,1.38
2455825.90582,-3.43,1.39
2455825.90685,-3.33,1.3
2455825.90789,-2.45,1.35
2455825.90892,-4.75,1.28
2455839.96765,-5.02,1.24
2455839.96859,-6.24,1.21
2455839.96957,-5.76,1.26
2455839.97059,-5.74,1.19
2455840.98815,-8.18,1.28
2455840.98939,-6.15,1.34
2455840.99061,-7.49,1.27
2455840.99178,-3.47,1.21
2455842.98904,20.99,1.53
2455842.99187,6.34,1.45
2455842.99405,3.12,1.29
2455874.92251,-6.05,1.22
2455874.92354,-3.59,1.15
2455874.92457,-1.27,1.24
2455874.92561,-6.52,1.22
2455875.92978,-3.49,1.14
2455875.93094,-4.71,1.15
2455875.93214,-2.93,1.2
2455875.93333,-4.42,1.17
2455876.77923,-2.72,1.13
2455876.80933,-5.36,1.12
2455910.83368,0.99,1.19
2455910.83479,-0.77,1.13
2455910.83591,-1.59,1.03
2455910.837,-2.81,1.06
2455911.84247,-1.15,1.19
2455911.84365,6.68,1.19
2455911.84476,1.57,1.2
2455911.84588,-1.13,1.18
2455912.79023,1.91,1.25
2455912.7913,1.17,1.24
2455912.79234,2.28,1.17
2455912.79339,1.14,1.37
2455970.73124,0.9,1.23
2455970.73237,3.81,1.24
2455970.73351,0.31,1.1
2455970.73464,-0.48,1.33
2455971.72508,-2.19,1.23
2455971.72632,-2.55,1.31
2455971.72757,-6.4,1.27
2456114.12601,-0.61,1.38
2456114.1269,3.21,1.28
2456114.12775,1.01,1.3
2456118.11905,0.22,1.15
2456118.12016,-3.49,1.22
2456118.12126,-1.75,1.06
2456118.12234,-4.28,1.26
2456170.06844,1.91,1.24
2456170.06976,-1.5,1.14
2456170.07116,1.58,1.29
2456170.07271,-0.16,1.3
2456172.12985,1.7,1.47
2456172.1308,1.76,1.4
2456172.13176,-2.48,1.29
2456208.98678,3.72,1.41
2456208.98757,1.07,1.2
2456208.98836,4.15,1.19
2456328.72878,2.07,1.14
2456328.73038,1.09,1.27
2456328.73235,-0.3,1.27
2456328.73421,0.53,1.21
2456507.14103,-1.04,1.21
2456508.13587,0.83,1.27
2456513.11773,1.54,1.39
