BJD,RV,ERV
2455945.64138,13300.71,2.29
2455946.63701,13300.59,2.25
2455947.62134,13298.62,2.1
2455949.61627,13301.26,2.08
2455950.62807,13303.32,2.21
2455997.53126,13278.45,2.77
2456001.48895,13276.5,2.36
2456008.50764,13290.77,2.16
2456010.51342,13299.79,2.21
2456022.50593,13295.89,3.09
2456030.48582,13281.59,4.19
2456032.4745,13282.79,4.4
2456158.86499,13293.41,2.77
2456160.88633,13296.45,2.44
2456171.846,13304.47,2.29
2456208.85566,13292.45,4.25
2456209.864,13288.55,5.34
2456210.84941,13295.32,2.49
2456221.86931,13304.84,2.97
2456229.75711,13303.44,2.31
2456230.70914,13302.24,2.86
2456231.7809,13299.3,2.25
2456235.66439,13295.63,3.28
2456236.65314,13292.18,3.0
2456237.6436,13289.45,2.56
2456238.61253,13289.99,2.53
2456239.66651,13284.69,3.06
2456245.61339,13282.58,3.05
2456248.64851,13287.48,3.33
2456249.67253,13287.36,2.69
2456251.69011,13291.88,2.15
2456252.65403,13293.85,2.11
2456253.65586,13296.86,2.74
2456256.68998,13302.74,2.64
2456257.72995,13300.44,2.2
2456259.64344,13306.47,2.56
2456263.63688,13301.73,3.35
2456264.78151,13298.58,1.87
2456283.56533,13298.08,2.67
2456304.6527,13293.48,2.44
2456307.60791,13297.3,2.0
2456312.60633,13307.07,2.51
2456314.60874,13311.75,2.59
2456316.64222,13317.26,2.77
2456318.64452,13317.66,3.01
2456319.65567,13315.36,3.3
2456944.87549,13290.33,3.34
2456948.73851,13289.41,2.25
2456951.72758,13296.38,2.56
2456989.64155,13297.46,2.23
2456990.80612,13304.83,3.25
2456991.79226,13303.51,3.14
2456992.75515,13301.58,2.13
2456993.66152,13302.9,2.53
2456994.60386,13305.91,2.8
2456994.73337,13304.53,3.53
2456995.80253,13302.8,2.76
2456996.78557,13300.61,2.28
2456997.65583,13300.52,2.13
2456998.66305,13295.02,2.16
2456999.66886,13296.41,2.34
2457000.65479,13297.01,2.49
2457002.70289,13290.34,3.5
2457003.66455,13288.61,2.26
2457007.60723,13293.48,2.34
2457008.60745,13288.19,3.32
2457009.60386,13287.78,2.59
2457018.65973,13299.73,2.49
2457019.66171,13300.72,3.07
2457020.66573,13308.49,2.65
2457021.6949,13299.82,2.32
2457022.72054,13299.69,1.95
2457044.57646,13296.58,2.2
2457045.56415,13299.15,2.44
2457046.57046,13296.67,2.17
2457047.58627,13301.25,2.39
2457048.57237,13303.13,2.19
2457049.58821,13302.7,2.28
2457050.57086,13304.49,2.07
2457051.58151,13306.42,1.78
2457052.56635,13309.61,2.9
2457053.57634,13306.92,2.8
2457054.56556,13309.1,2.63
2457055.61074,13307.15,2.49
2457056.61312,13309.35,2.33
2457057.59302,13307.33,2.21
2457058.60956,13302.66,2.01
2457061.61821,13300.0,2.37
2457062.60553,13290.81,2.33
2457064.57518,13290.07,2.51
2457065.57821,13285.47,1.86
2457066.5558,13288.2,3.11
2457075.59761,13286.68,2.95
2457076.53847,13294.46,2.29
2457077.5358,13296.71,2.24
2457078.55477,13293.91,3.11
2457079.52669,13298.02,2.34
2457080.5365,13301.67,3.59
2457082.52119,13306.57,2.79
2457100.51677,13281.56,2.33
2457101.50195,13278.43,2.63
2457102.52232,13273.61,3.68
2457103.49534,13284.31,3.01
2457104.5314,13281.63,2.2
2457114.51027,13295.42,2.05
2457115.48145,13295.45,1.89
2457116.50473,13302.26,3.6
