BJD,RV,ERV
2456864.57908,-18425.65,0.48
2456864.58117,-18425.99,0.48
2456864.58315,-18425.46,0.49
2456864.58514,-18425.7,0.47
2456864.72543,-18424.87,0.43
2456864.72746,-18424.67,0.43
2456864.7295,-18424.7,0.42
2456864.73149,-18424.44,0.42
2456864.73354,-18424.56,0.43
2456864.73553,-18424.0,0.42
2456865.56815,-18419.29,0.47
2456865.57021,-18419.77,0.47
2456865.57221,-18419.99,0.47
2456865.57421,-18419.77,0.48
2456865.57623,-18420.21,0.47
2456865.57828,-18420.4,0.48
2456865.72974,-18420.62,0.46
2456865.73179,-18420.11,0.46
2456865.73382,-18419.97,0.46
2456865.73586,-18420.05,0.46
2456865.73785,-18419.5,0.46
2456865.73988,-18420.42,0.46
2456866.51617,-18421.47,0.47
2456866.51802,-18421.6,0.5
2456866.52007,-18420.26,0.48
2456866.52222,-18420.94,0.49
2456866.52409,-18420.95,0.5
2456866.52619,-18421.07,0.46
2456866.72811,-18421.24,0.47
2456866.73008,-18422.7,0.49
2456866.7322,-18421.8,0.45
2456866.73415,-18422.35,0.46
2456866.73607,-18422.26,0.47
2456866.73825,-18420.99,0.49
2456883.71125,-18420.96,0.53
2456883.7132,-18420.57,0.54
2456883.71535,-18421.68,0.56
2456883.71719,-18421.08,0.57
2456883.71939,-18420.83,0.6
2456883.72133,-18421.45,0.59
2456883.73973,-18421.53,0.54
2456883.74174,-18421.33,0.55
2456883.74377,-18421.58,0.57
2456883.74584,-18420.77,0.56
2456883.74785,-18421.17,0.53
2456883.74988,-18420.6,0.52
2456884.71809,-18419.22,0.46
2456884.72007,-18418.99,0.47
2456884.72209,-18419.24,0.47
2456884.72413,-18419.32,0.45
2456884.72615,-18419.51,0.45
2456884.72816,-18419.48,0.45
2456884.74638,-18418.85,0.46
2456884.74837,-18419.71,0.46
2456884.75043,-18419.27,0.46
2456884.75239,-18419.11,0.46
2456884.75446,-18419.16,0.46
2456884.75648,-18418.32,0.46
2456885.71399,-18424.97,0.47
2456885.71603,-18424.42,0.48
2456885.71806,-18424.69,0.48
2456885.72005,-18424.19,0.47
2456885.72412,-18424.85,0.49
2456885.74258,-18423.83,0.46
2456885.74457,-18424.19,0.45
2456885.74661,-18424.4,0.46
2456885.74861,-18424.61,0.46
2456885.75063,-18424.41,0.46
2456885.75268,-18424.39,0.46
2456886.69907,-18425.73,0.51
2456886.70114,-18425.3,0.48
2456886.70285,-18426.17,0.65
2456886.70538,-18426.18,0.53
2456886.70729,-18426.19,0.47
2456886.70926,-18425.18,0.47
2456886.7535,-18425.57,0.85
2456886.75549,-18426.53,0.83
2456886.75758,-18425.94,1.02
2456886.75952,-18427.17,0.92
2456886.76159,-18424.89,0.87
2456886.76382,-18424.42,1.0
2456887.75473,-18418.71,0.46
2456888.66202,-18422.81,0.5
2456888.6641,-18423.11,0.49
2456888.66607,-18422.68,0.51
2456888.66806,-18422.98,0.52
2456888.67018,-18423.0,0.53
2456888.67209,-18422.92,0.51
2456889.67181,-18423.58,0.69
2456889.67374,-18423.29,0.61
2456889.67572,-18423.31,0.64
2456889.67733,-18423.99,1.38
2456889.67992,-18424.06,1.11
2456889.68181,-18422.51,0.61
2456890.60338,-18420.95,1.29
2456890.60543,-18420.65,1.52
2456890.60768,-18417.65,1.36
2456890.6097,-18420.22,1.28
2456890.61172,-18418.39,0.93
2456890.61367,-18418.52,0.71
2456890.61784,-18418.22,0.61
2456890.61989,-18417.28,0.54
2456890.62186,-18417.76,0.47
2456890.62388,-18418.21,0.46
2456890.62583,-18418.17,0.5
2456890.6279,-18418.14,0.54
2456922.57976,-18423.8,0.41
2456922.58359,-18423.23,0.4
2456922.58704,-18423.31,0.42
2456922.69665,-18421.58,0.41
2456922.69977,-18421.8,0.41
2456922.70295,-18421.24,0.41
2456922.70617,-18420.93,0.42
2456923.51732,-18423.6,0.39
2456923.52109,-18423.58,0.39
2456923.52483,-18423.73,0.39
2456923.63588,-18422.41,0.4
2456923.63963,-18422.67,0.39
2456923.64337,-18422.49,0.4
2456924.55231,-18421.26,0.42
2456924.55605,-18420.97,0.43
2456924.55989,-18420.65,0.42
2456924.64237,-18421.02,0.41
2456924.64605,-18420.01,0.41
2456924.64987,-18420.26,0.4
2456960.47127,-18425.04,0.38
2456960.47663,-18424.13,0.38
2456960.57115,-18423.97,0.39
2456960.5748,-18424.27,0.39
2456960.57854,-18424.43,0.39
2456961.49097,-18422.34,0.41
2456961.49484,-18421.34,0.41
2456961.49842,-18421.85,0.4
2456961.55777,-18421.48,0.43
2456961.56043,-18422.1,0.42
2456961.56301,-18421.7,0.42
2456961.56558,-18421.33,0.42
2456962.46568,-18420.36,0.42
2456962.47093,-18419.97,0.42
2456962.56049,-18421.62,0.42
2456962.5661,-18421.41,0.44
2456965.47034,-18417.44,0.46
2456965.47559,-18417.66,0.44
2456965.55129,-18419.25,0.45
2456965.55683,-18419.67,0.45
2456967.44189,-18423.66,0.4
2456967.44449,-18423.01,0.4
2456967.44714,-18423.29,0.4
2456967.44969,-18423.01,0.4
2456967.5336,-18423.65,0.42
2456967.53623,-18424.36,0.44
2456967.5389,-18424.89,0.44
2456967.54153,-18424.34,0.44
2456968.40014,-18423.18,0.44
2456968.40593,-18423.05,0.47
2456968.50649,-18423.21,0.48
2456968.51202,-18423.48,0.48
2456969.44309,-18425.45,0.41
2456969.44671,-18426.43,0.4
2456969.45054,-18426.95,0.41
2456969.54741,-18426.0,0.39
2456969.55121,-18426.34,0.39
2456969.55479,-18426.4,0.4
2457012.32433,-18421.79,0.4
2457012.32812,-18421.65,0.41
2457012.33191,-18421.8,0.42
2457012.40991,-18422.4,0.45
2457012.41397,-18422.28,0.44
2457012.41751,-18422.63,0.44
2457014.3414,-18422.14,0.4
2457014.34736,-18421.87,0.41
2457014.42377,-18421.88,0.41
2457014.42932,-18421.72,0.4
2457015.32846,-18425.11,0.61
2457015.33468,-18426.57,0.66
2457016.40395,-18426.9,0.43
2457016.40781,-18427.25,0.42
2457016.41152,-18427.03,0.42
2457018.3291,-18420.9,0.4
2457018.33275,-18420.63,0.41
2457018.33665,-18420.79,0.41
2457018.44383,-18422.5,0.48
2457018.44622,-18422.01,0.48
2457018.4485,-18423.3,0.5
2457018.4509,-18423.52,0.5
2457018.45325,-18423.23,0.53
2457019.33544,-18423.51,0.43
2457019.33778,-18422.91,0.43
2457019.34013,-18423.71,0.44
2457019.34253,-18423.91,0.44
2457019.34485,-18424.9,0.44
2457019.4271,-18423.49,0.46
2457019.42946,-18424.26,0.45
2457019.43182,-18423.39,0.44
2457019.43418,-18423.82,0.43
2457019.43653,-18423.87,0.44
2457020.31755,-18419.04,0.47
2457020.31901,-18418.46,0.49
2457020.32049,-18417.65,0.49
2457020.32192,-18419.01,0.48
2457020.32338,-18418.3,0.49
2457020.32478,-18418.75,0.5
2457020.32626,-18418.24,0.52
2457020.32769,-18418.31,0.52
2457020.32917,-18419.15,0.52
2457020.40177,-18419.39,0.48
2457020.4032,-18420.44,0.49
2457020.4047,-18419.4,0.49
2457020.40609,-18420.79,0.47
2457020.40754,-18419.53,0.47
2457020.40895,-18419.55,0.48
2457020.41047,-18421.14,0.52
2457020.41189,-18421.0,0.5
2457020.41331,-18422.26,0.53
2457021.43277,-18422.98,0.46
2457021.43515,-18422.65,0.46
2457021.43751,-18422.36,0.47
2457021.43991,-18422.72,0.48
2457021.44227,-18422.31,0.48
2457044.33417,-18429.54,0.4
2457044.33786,-18429.61,0.41
2457044.34168,-18430.18,0.41
2457045.32646,-18424.41,0.4
2457045.33021,-18424.63,0.41
2457045.33391,-18424.66,0.43
2457046.31528,-18426.06,0.44
2457046.31918,-18425.97,0.46
2457046.32283,-18426.56,0.49
2457184.69664,-18421.06,0.42
2457185.70964,-18428.53,0.4
2457185.71328,-18428.13,0.39
2457185.71722,-18428.27,0.39
2457186.71024,-18425.11,0.37
2457186.71451,-18425.18,0.38
2457188.70531,-18421.55,0.4
2457188.71084,-18422.06,0.39
2457189.69745,-18422.51,0.39
2457189.70282,-18422.05,0.39
2457190.71148,-18422.37,0.38
2457190.7169,-18421.42,0.37
2457191.71132,-18426.38,0.38
2457191.71684,-18425.53,0.38
2457192.70929,-18427.58,0.38
2457192.71482,-18428.07,0.38
2457193.71061,-18422.87,0.37
2457195.71171,-18427.39,0.44
2457195.71559,-18427.49,0.42
2457195.71927,-18427.52,0.42
2457221.57918,-18423.18,0.41
2457221.5816,-18423.26,0.42
2457221.58392,-18422.8,0.41
2457221.58629,-18422.76,0.41
2457221.58862,-18422.71,0.41
2457221.67659,-18422.36,0.4
2457221.67896,-18422.84,0.4
2457221.68135,-18422.66,0.4
2457221.68369,-18422.69,0.4
2457221.68606,-18422.31,0.41
2457222.60097,-18424.35,0.42
2457222.60298,-18424.8,0.42
2457222.605,-18424.43,0.42
2457222.607,-18424.43,0.42
2457222.60903,-18424.54,0.43
2457222.61102,-18424.47,0.43
2457222.71688,-18425.79,0.41
2457222.7189,-18425.21,0.41
2457222.72092,-18425.43,0.41
2457222.72291,-18424.86,0.41
2457222.72492,-18425.78,0.41
2457222.72694,-18425.55,0.41
2457223.55547,-18428.61,0.44
2457223.55928,-18428.28,0.42
2457223.56296,-18427.82,0.42
2457223.66881,-18427.16,0.44
2457223.67263,-18426.5,0.44
2457223.6765,-18426.92,0.41
2457224.55245,-18427.76,0.68
2457224.55635,-18426.76,0.64
2457224.56003,-18427.95,0.62
2457224.68825,-18426.12,0.61
2457224.69191,-18425.86,0.6
2457224.69601,-18426.86,0.53
2457225.5643,-18427.55,0.47
2457225.56813,-18427.78,0.48
2457225.57182,-18427.21,0.47
2457225.72145,-18429.07,0.43
2457225.72506,-18429.02,0.46
2457225.72895,-18429.0,0.47
2457226.53308,-18429.18,0.45
2457226.53684,-18429.58,0.46
2457226.54063,-18429.86,0.46
2457226.73165,-18429.22,0.42
2457226.7354,-18428.84,0.42
2457226.73913,-18428.89,0.42
2457227.53095,-18422.64,0.42
2457227.5347,-18422.27,0.4
2457227.53846,-18422.63,0.41
2457227.72369,-18421.02,0.39
2457227.72744,-18421.25,0.39
2457227.73117,-18421.49,0.39
2457228.5351,-18420.88,0.42
2457228.53888,-18421.17,0.43
2457228.54252,-18420.5,0.42
2457228.72097,-18421.75,0.48
2457228.72476,-18421.84,0.49
2457228.72816,-18422.96,0.53
2457229.53151,-18424.46,0.44
2457229.53444,-18424.55,0.44
2457229.53728,-18424.71,0.43
2457229.54019,-18424.04,0.43
2457229.7253,-18424.97,0.43
2457229.72795,-18424.62,0.42
2457229.73098,-18425.26,0.41
2457229.73369,-18425.41,0.4
2457230.5422,-18422.62,0.46
2457230.54581,-18422.19,0.45
2457230.54957,-18423.09,0.43
2457230.72413,-18422.18,0.39
2457230.72788,-18422.23,0.4
2457230.73165,-18422.6,0.4
2457253.4182,-18418.16,0.62
2457253.41941,-18417.39,0.59
2457253.42065,-18420.77,0.59
2457253.42187,-18415.81,0.6
2457253.42304,-18419.04,0.61
2457253.42431,-18418.6,0.59
2457267.63944,-18425.36,0.44
2457267.64183,-18424.06,0.45
2457267.64424,-18424.15,0.45
2457267.64655,-18424.39,0.46
2457267.64891,-18424.64,0.45
2457267.72623,-18425.68,0.45
2457267.72871,-18426.33,0.47
2457267.73093,-18426.31,0.47
2457267.73339,-18426.17,0.46
2457267.73575,-18426.6,0.46
2457268.64102,-18422.78,0.39
2457268.72156,-18423.83,0.39
2457279.68006,-18426.99,0.41
2457279.68517,-18427.24,0.41
2457279.68909,-18427.37,0.42
2457281.33896,-18424.98,0.49
2457281.34555,-18424.5,0.52
2457281.34713,-18425.48,0.52
2457281.34858,-18424.3,0.51
2457281.35245,-18425.02,0.54
2457281.35392,-18425.32,0.53
2457284.58783,-18425.43,0.46
2457284.58988,-18426.1,0.48
2457284.59189,-18426.07,0.48
2457284.59387,-18426.25,0.45
2457284.59591,-18426.35,0.44
2457284.59799,-18426.76,0.44
2457300.59611,-18418.8,0.42
2457301.5576,-18416.8,0.41
2457301.55996,-18416.54,0.41
2457301.56234,-18416.71,0.41
2457301.56472,-18416.65,0.41
2457301.56706,-18416.4,0.4
2457301.64392,-18416.25,0.43
2457301.64593,-18417.42,0.46
2457301.64801,-18417.68,0.46
2457301.65008,-18416.28,0.44
2457301.65201,-18417.13,0.46
2457301.65405,-18417.18,0.46
2457321.46172,-18427.76,0.43
2457321.46543,-18427.75,0.45
2457321.46929,-18428.15,0.43
2457321.5648,-18427.85,0.43
2457321.56869,-18427.93,0.42
2457321.57245,-18426.62,0.43
2457322.4641,-18428.42,0.39
2457322.46704,-18428.75,0.39
2457322.46994,-18428.51,0.39
2457322.4728,-18428.91,0.39
2457322.57238,-18428.71,0.43
2457322.57536,-18429.03,0.44
2457322.57827,-18429.46,0.43
2457322.58125,-18428.85,0.42
2457324.31206,-18423.78,0.44
2457324.31505,-18423.65,0.45
2457324.31786,-18424.76,0.45
2457324.32081,-18424.47,0.44
2457324.44831,-18426.01,0.44
2457324.45124,-18424.46,0.44
2457324.45414,-18425.18,0.45
2457324.45696,-18425.51,0.44
2457330.45917,-18420.4,0.44
2457330.46176,-18420.77,0.44
2457330.46435,-18420.42,0.44
2457330.46695,-18420.76,0.44
2457330.54798,-18420.88,0.42
2457330.55131,-18421.08,0.42
2457330.55479,-18421.35,0.42
2457331.45228,-18424.72,0.42
2457331.45508,-18425.61,0.44
2457331.45803,-18426.35,0.44
2457331.46091,-18425.77,0.43
2457331.54489,-18425.88,0.43
2457331.54774,-18425.91,0.43
2457331.55067,-18426.7,0.43
2457331.55345,-18426.79,0.43
2457332.44985,-18425.95,0.43
2457332.45268,-18426.55,0.44
2457332.45562,-18426.51,0.45
2457332.45851,-18426.2,0.44
2457332.54428,-18425.87,0.45
2457332.54712,-18426.47,0.45
2457332.55007,-18425.96,0.44
2457332.55289,-18425.82,0.44
2457333.53317,-18427.74,0.43
2457333.53617,-18428.12,0.44
2457333.53905,-18428.02,0.44
2457333.54183,-18427.81,0.45
2457334.44007,-18429.07,0.41
2457334.44274,-18429.41,0.42
2457334.44521,-18429.91,0.43
2457334.44793,-18430.27,0.54
2457334.53165,-18430.28,0.46
2457334.53419,-18429.81,0.44
2457334.53679,-18430.04,0.43
2457334.53934,-18429.9,0.44
2457335.44502,-18427.58,0.47
2457335.4485,-18427.13,0.5
2457335.45218,-18426.99,0.8
2457335.52086,-18427.56,0.53
2457335.52601,-18427.17,0.55
2453239.0398,-2.83,1.05
2453239.05871,-1.38,1.06
2453301.76795,-13.27,1.37
2453338.70906,-5.71,1.1
2453338.70993,-8.28,1.03
2453338.71083,-4.44,1.0
2453338.71171,-4.86,1.07
2453547.09649,1.11,0.92
2453547.09729,0.72,0.95
2453547.09808,1.89,0.91
2453547.09888,2.41,0.82
2453548.08409,0.42,0.84
2453548.08534,1.51,0.82
2453548.08688,2.31,0.87
2453549.12043,0.15,0.83
2453549.12121,-1.26,0.74
2453550.08311,5.89,1.16
2453550.08383,1.92,0.97
2453550.08461,2.88,0.9
2453550.08539,2.76,0.92
2453550.08618,1.94,0.87
2453551.08972,0.0,0.79
2453551.0905,0.48,0.71
2453551.09127,1.23,0.8
2453551.09206,1.66,0.77
2453552.04847,-4.03,0.83
2453552.04927,-1.86,0.89
2453552.05007,-0.17,0.86
2453552.05094,-1.1,0.94
2453571.06256,-1.28,0.81
2453571.06344,0.79,0.89
2453571.06422,0.75,0.82
2453692.76792,5.41,1.9
2453692.77105,7.04,1.13
2453692.77459,5.84,1.04
2453693.69804,3.74,1.07
2453693.69896,1.21,1.03
2453693.69977,0.78,0.99
2453693.92086,1.61,0.98
2453693.92174,2.47,0.96
2453693.9226,0.38,1.05
2453694.69527,0.62,1.07
2453694.69605,1.73,0.97
2453694.69689,1.99,0.98
2453694.847,0.47,1.03
2453694.84779,3.08,1.02
2453694.84889,2.66,1.17
2453695.8497,7.58,1.0
2453695.85045,7.57,1.01
2453695.85121,7.8,1.02
2453696.70736,6.53,1.06
2453696.70814,6.79,0.95
2453696.70894,6.26,0.88
2453724.79748,5.54,1.01
2453724.79833,4.91,0.94
2453724.7992,4.13,1.05
2453746.78598,9.14,0.98
2453746.78735,9.54,1.03
2453746.78865,9.11,1.15
2453748.75529,12.12,1.11
2453748.75671,11.6,1.05
2453748.75763,13.51,1.03
2453749.77382,10.35,1.07
2453749.77486,10.95,1.01
2453749.77593,10.23,1.01
2453750.78821,12.91,0.86
2453750.78902,13.39,0.9
2453750.78983,14.67,0.96
2453751.75897,15.42,0.97
2453751.76008,17.61,1.07
2453751.76112,16.15,0.99
2453752.82587,11.67,0.93
2453752.82748,10.69,0.99
2453752.82933,11.9,0.97
2453753.7775,11.32,0.91
2453753.77861,13.14,1.09
2453753.77974,11.26,1.09
2453926.09129,7.59,0.97
2453926.09222,6.53,0.84
2453926.09302,8.27,0.98
2453982.95452,10.69,1.16
2453982.9553,9.2,1.12
2453982.95605,10.03,1.11
2454084.86601,10.66,1.2
2454084.86721,7.92,1.25
2454084.86827,8.72,1.22
2454085.83306,11.0,1.08
2454085.83422,12.79,1.23
2454085.83538,13.36,1.35
2454248.09675,-1.12,1.13
2454249.09124,2.18,1.2
2454250.12849,-1.11,1.18
2454251.11852,0.76,1.2
2454279.09042,1.01,1.02
2454280.12778,4.75,0.92
2454286.13166,1.72,1.0
2454295.10285,7.74,1.07
2454305.12228,8.39,1.03
2454305.12299,8.3,1.0
2454306.07367,6.73,1.09
2454306.07436,7.64,1.01
2454307.06265,7.02,1.06
2454307.06332,7.07,0.88
2454308.10664,12.73,0.96
2454309.08978,8.59,0.98
2454309.09141,10.09,0.89
2454310.09046,10.19,0.94
2454310.0913,8.73,1.05
2454311.06907,12.64,1.07
2454311.06991,14.79,0.99
2454312.0649,11.78,1.02
2454312.06567,13.81,0.95
2454313.05712,14.4,0.89
2454313.07906,12.52,1.05
2454314.05181,16.07,0.92
2454314.05264,17.17,0.92
2454315.08912,14.7,0.86
2454315.09016,14.39,1.04
2454336.09127,1.12,1.07
2454336.09199,2.1,1.12
2454344.04381,-1.14,1.22
2454396.76058,4.12,1.23
2454397.79832,9.11,1.2
2454398.80135,9.71,1.22
2454398.80523,8.16,1.29
2454601.12223,-2.36,1.11
2454636.11237,8.99,1.08
2454667.1022,0.05,0.9
2454667.9851,-6.48,0.95
2454674.11339,0.49,0.92
2454674.99572,1.68,1.12
2454676.06776,6.77,0.98
2454676.06866,5.12,0.88
2454702.10583,-5.28,1.23
2454703.99631,-1.55,1.17
2454725.04733,5.02,1.37
2454778.86153,1.33,1.25
2454810.78963,-6.22,1.17
2454819.86002,1.67,1.09
2454870.70475,-0.81,1.12
2454984.12427,-10.6,1.26
2455016.09324,-5.62,1.01
2455022.08862,-5.13,1.01
2455022.08936,-6.69,1.0
2455022.09013,-4.81,1.05
2455022.0909,-5.07,0.91
2455023.02038,-5.74,0.95
2455023.0212,-4.44,0.95
2455023.02202,-2.92,0.97
2455023.02274,-2.72,0.98
2455053.94756,-0.59,0.93
2455053.94827,0.12,1.04
2455053.94898,2.18,0.94
2455053.94971,1.16,1.04
2455082.14735,-13.75,1.22
2455082.14801,-13.12,1.37
2455082.14867,-10.39,1.2
2455109.8665,-1.08,1.41
2455134.89435,-7.07,1.11
2455143.79213,-4.01,1.12
2455143.79314,0.01,1.23
2455143.79411,1.53,1.2
2455143.79503,1.27,1.2
2455143.79593,-0.45,1.25
2455167.8397,-15.15,1.3
2455167.84045,-16.47,1.19
2455167.8412,-12.22,1.22
2455167.84194,-14.29,1.14
2455167.84266,-12.9,1.19
2455172.79906,-13.15,1.08
2455188.81014,-2.69,1.08
2455190.69526,-5.89,1.28
2455192.69214,-6.08,0.98
2455196.69032,-8.99,1.03
2455197.69108,-13.56,1.87
2455198.6878,-5.3,1.11
2455200.84082,-7.26,1.02
