BJD,RV,ERV
2455083.1366,0.55,0.98
2455083.1379,2.39,1.05
2455084.07637,-0.14,0.95
2455084.07748,-1.12,0.84
2455084.07859,0.6,0.94
2455085.01642,-7.62,0.99
2455085.01761,-4.14,1.02
2455085.01893,-8.43,0.96
2455110.00418,6.79,1.2
2455110.00638,6.11,1.2
2455110.00781,5.88,1.35
2455110.92054,1.45,1.23
2455110.92251,2.5,1.27
2455110.9243,2.39,1.19
2455112.14714,-3.62,1.23
2455112.14883,-0.4,1.15
2455112.15033,-2.76,1.21
2455134.05201,-3.37,1.25
2455134.05315,-0.16,1.28
2455134.05432,-0.61,1.32
2455135.01316,0.75,1.29
2455135.01453,0.08,1.41
2455135.01572,-1.23,1.26
2455136.08497,2.29,1.29
2455136.08697,7.38,1.28
2455136.08893,4.59,1.27
2455169.78565,5.21,1.3
2455169.78713,4.36,1.27
2455169.78855,3.24,1.25
2455171.81943,-4.69,1.3
2455171.82084,-3.55,1.21
2455171.82225,0.42,1.32
2455172.97626,-0.63,1.14
2455172.97739,-3.55,1.18
2455172.97855,2.46,1.17
2455174.02949,1.72,1.24
2455174.03089,1.34,1.19
2455174.03229,2.03,1.15
2455187.75679,-1.75,1.36
2455187.75806,0.4,1.2
2455187.75941,-2.1,1.22
2455187.76078,-3.99,1.31
2455187.7621,-2.93,1.18
2455188.82216,-7.07,1.29
2455188.82356,-6.12,1.17
2455188.825,-6.18,1.27
2455188.82642,-7.38,1.24
2455188.82785,-4.32,1.27
2455189.8983,-1.1,1.11
2455189.89949,-3.76,1.23
2455189.90074,-2.44,1.16
2455189.90193,-1.74,1.28
2455189.9031,-1.0,1.19
2455190.70964,0.65,1.19
2455190.71079,-0.21,1.21
2455190.71208,-0.28,1.17
2455191.84526,-4.49,1.16
2455191.84648,-4.85,1.18
2455191.84774,-2.6,1.26
2455191.84912,-3.54,1.15
2455191.8505,-4.31,1.2
2455192.89077,-5.02,1.15
2455192.89184,-1.18,1.07
2455192.89292,-5.26,1.17
2455192.8941,-2.63,1.19
2455192.89528,-6.1,1.22
2455193.91826,-9.61,1.18
2455193.91971,-10.15,1.24
2455193.92109,-11.37,1.19
2455193.92259,-12.15,1.26
2455193.92404,-8.82,1.12
2455196.85124,2.24,1.14
2455196.8525,-0.25,1.21
2455196.85375,0.18,1.16
2455196.85501,-3.31,1.15
2455196.85624,0.56,1.19
2455197.85663,-1.43,1.14
2455197.85854,-2.52,1.16
2455197.86042,-1.94,1.22
2455198.9273,-6.06,1.3
2455198.92899,-2.46,1.29
2455198.93091,-0.76,1.33
2455229.79976,4.14,1.16
2455229.80185,2.69,1.14
2455229.80372,2.4,1.14
2455229.80563,1.13,1.2
2455229.80751,4.03,1.13
2455231.79016,-4.06,1.08
2455231.79159,-2.03,1.18
2455231.79296,-1.32,1.2
2455231.79442,-1.34,1.23
2455231.79594,-0.5,1.14
2455250.78566,1.07,1.05
2455250.78714,1.06,1.08
2455250.78857,3.03,1.06
2455250.79,4.57,1.14
2455250.79136,2.12,1.05
2455251.78423,-1.23,1.23
2455251.78599,-2.14,1.25
2455251.78768,-2.31,1.22
2455251.78936,-2.03,1.22
2455251.79121,-3.87,1.22
2455255.76456,4.28,1.1
2455255.76575,6.2,1.05
2455255.76695,6.83,1.13
2455255.76818,4.51,1.06
2455255.76936,7.55,1.02
2455256.79734,3.96,1.15
2455256.79885,4.85,1.1
2455256.8003,3.79,1.2
2455256.80184,5.17,1.17
2455256.80344,5.52,1.15
2455260.77863,3.01,1.16
2455260.78007,7.95,1.14
2455260.78148,6.26,1.15
2455260.78289,5.4,1.14
2455260.78434,5.31,1.12
2455284.73149,-6.62,1.21
2455402.12645,3.18,1.14
2455403.13624,-0.36,1.05
2455403.1377,-2.07,1.01
2455403.13915,-0.04,1.04
2455404.11697,-1.16,1.03
2455404.11845,-2.93,0.94
2455404.11993,-2.03,1.02
2455405.12709,-5.76,1.07
2455405.12879,-0.87,1.03
2455405.1305,-2.91,1.06
2455407.11629,0.96,0.84
2455407.1174,3.78,0.92
2455407.11849,4.04,0.84
2455411.11957,4.1,0.95
2455411.12084,5.96,0.92
2455411.12209,3.56,0.93
2455412.07672,5.73,0.93
2455412.07795,6.2,0.99
2455412.07918,7.12,0.9
2455413.11387,7.89,0.99
2455413.11547,3.31,1.13
2455413.11719,3.49,0.96
2455414.11074,1.15,0.97
2455414.11245,0.45,0.95
2455414.11428,1.73,1.04
2455415.12465,-1.25,0.88
2455415.12588,-1.41,0.88
2455415.12703,0.04,0.88
2455426.12419,-4.37,0.97
2455426.12538,1.38,1.0
2455426.12654,-0.02,0.94
2455427.07088,4.36,0.92
2455427.07202,2.0,0.94
2455427.07319,1.92,0.86
2455428.10532,5.95,0.87
2455428.10649,4.62,0.93
2455428.10768,6.22,0.84
2455432.09646,1.6,1.02
2455432.09753,1.89,0.91
2455432.09861,2.67,0.93
2455432.12474,2.21,0.88
2455432.12582,2.09,0.97
2455432.12706,1.88,0.95
2455433.07535,4.68,0.94
2455433.07645,4.46,0.9
2455433.07751,3.28,0.91
2455433.12196,7.07,0.85
2455433.12305,4.31,0.88
2455433.12412,8.07,0.87
2455434.0563,3.22,0.85
2455434.05734,5.95,0.79
2455434.05835,3.88,0.9
2455435.06905,-0.96,0.95
2455435.07013,-2.77,0.89
2455435.07123,-2.26,0.88
2455436.06991,-6.79,0.92
2455436.07119,-7.98,0.91
2455436.07244,-6.76,0.95
2455437.0946,-7.31,0.95
2455437.0959,-7.47,0.99
2455437.09723,-10.88,0.96
2455438.08783,-5.51,0.97
2455438.08902,-3.26,0.96
2455438.0902,-4.37,0.96
2455439.05386,1.15,0.93
2455439.05525,-0.3,1.0
2455439.05672,1.39,0.96
2455440.09945,0.08,0.98
2455440.1009,2.79,1.01
2455440.10235,-0.79,0.94
2455441.07452,-0.72,0.94
2455441.07564,-3.48,0.93
2455441.07679,-0.72,0.87
2455455.99494,3.14,0.92
2455455.99606,4.61,0.93
2455455.99722,8.86,0.94
2455464.94837,-4.23,0.85
2455464.94947,-7.88,0.91
2455464.95062,-7.09,0.89
2455466.96355,-4.8,0.97
2455466.96514,-1.77,0.92
2455466.96667,-5.06,1.01
2455469.01059,-5.13,0.95
2455469.01166,-5.38,0.91
2455469.01276,-6.25,0.95
2455471.99055,-0.39,1.05
2455471.99169,-1.17,1.08
2455471.99283,3.41,0.99
2455486.95998,3.62,1.11
2455486.96127,-0.8,1.08
2455486.96259,0.56,1.14
2455489.93395,-0.93,1.23
2455489.93559,0.43,1.29
2455489.93726,-1.04,1.31
2455490.89145,2.41,1.15
2455490.89271,1.39,1.17
2455490.89396,1.83,1.21
2455500.95156,-0.17,1.3
2455500.95296,-1.53,1.25
2455500.95433,1.34,1.24
2455521.93254,3.1,1.13
2455521.93408,0.45,1.12
2455521.93541,2.25,1.1
2455522.99146,0.86,1.14
2455522.99266,0.32,1.21
2455522.99386,1.37,1.25
2455526.92087,8.78,1.11
2455526.92256,4.55,1.13
2455526.92426,3.72,1.22
2455528.84841,4.27,1.15
2455528.85057,2.1,1.23
2455528.85253,0.0,1.15
2455542.8297,1.26,1.2
2455542.83087,1.05,1.17
2455542.83208,2.16,1.18
2455544.87062,-4.24,1.29
2455544.87221,-2.94,1.28
2455544.8739,-2.02,1.15
2455545.93925,2.92,1.31
2455545.94091,4.17,1.22
2455545.94255,4.68,1.32
2455584.72659,9.88,1.19
2455584.72779,10.8,1.07
2455584.729,10.59,1.17
2455633.72331,8.22,1.3
2455633.72458,3.7,1.2
2455633.72581,5.33,1.27
2455636.7198,-4.43,1.01
2455636.721,-3.0,1.07
2455636.72224,-2.51,1.18
2455763.12278,1.82,0.99
2455763.12408,1.34,1.08
2455763.12535,3.45,1.1
2455769.1238,12.89,1.06
2455769.12529,10.08,1.08
2455769.1267,9.07,1.02
2455782.08172,-0.66,0.9
2455782.08299,-2.93,0.87
2455782.08427,-4.74,1.01
2455783.11189,-1.27,0.98
2455783.11312,-3.06,0.93
2455783.11437,-0.39,0.98
2455786.12883,3.82,0.92
2455786.13001,2.65,0.97
2455786.13119,1.54,0.92
2455789.10171,5.24,0.94
2455789.10281,4.05,0.96
2455789.1039,4.06,0.9
2455790.11047,4.72,0.91
2455790.11153,3.51,0.9
2455790.11263,3.41,0.86
2455791.11642,5.58,0.89
2455791.11755,1.71,0.89
2455791.11868,0.92,0.89
2455792.09077,-0.82,0.95
2455792.09185,1.86,0.9
2455792.09297,1.37,0.93
2455793.09443,-3.33,1.0
2455793.09556,0.7,0.96
2455793.09669,-0.63,0.97
2455794.133,-0.28,0.96
2455794.13411,0.74,0.9
2455794.13533,-1.93,0.97
2455795.09785,6.74,1.06
2455795.0991,4.56,1.01
2455795.10033,4.53,0.99
2455796.10619,5.86,0.89
2455796.10757,3.3,1.0
2455796.109,6.28,0.99
2455797.12459,2.14,0.99
2455797.12586,4.23,1.0
2455797.12709,2.18,0.87
2455798.1227,-0.2,0.93
2455798.12387,-1.27,0.94
2455798.125,-1.33,0.96
2455799.11898,-0.18,0.98
2455799.12015,-0.82,0.96
2455799.1213,3.03,0.97
2455807.00164,0.31,1.2
2455807.00608,-0.62,1.16
2455808.06989,-4.53,1.03
2455808.07137,-3.45,1.02
2455808.07303,-7.55,1.01
2455809.04234,-3.04,0.98
2455809.04362,-3.29,0.99
2455809.04489,-3.36,1.0
2455810.09014,-2.04,0.95
2455810.09116,-0.2,0.91
2455810.09214,-2.89,0.94
2455811.07094,3.76,0.96
2455811.07205,1.53,0.92
2455811.0732,2.63,0.97
2455812.07,5.01,0.92
2455812.07104,2.56,0.89
2455812.07207,1.71,0.94
2455841.92132,1.43,1.16
2455841.92259,1.41,1.23
2455841.92394,1.3,1.15
2455842.89754,0.46,1.96
2455842.90375,3.66,1.22
2455842.90899,6.07,1.97
2455844.10939,8.1,1.24
2455844.11204,7.26,1.22
2455844.11518,8.26,1.3
2455851.96511,-3.44,1.07
2455851.96613,-5.07,1.09
2455851.96717,-5.94,1.02
2455853.89114,2.18,1.12
2455853.89218,1.59,1.14
2455853.89324,3.19,1.11
2455870.94463,9.93,1.36
2455870.94743,11.75,1.36
2455870.94981,12.76,1.51
2455877.88996,0.67,1.24
2455877.89135,-0.92,1.31
2455877.89266,3.07,1.28
2455878.8612,-2.71,1.25
2455878.86252,-3.56,1.31
2455878.86378,-1.37,1.19
2455879.95618,-5.55,1.16
2455879.95735,-4.92,1.24
2455879.95853,-2.81,1.16
2455880.85176,-2.15,1.2
2455880.85287,-2.47,1.14
2455880.85399,-2.8,1.09
2455901.93164,7.52,1.16
2455901.93277,5.24,1.2
2455901.9339,4.36,1.19
2455902.94912,8.76,1.21
2455902.95042,11.21,1.22
2455902.95165,14.23,1.3
2455903.97041,12.53,1.12
2455903.97151,13.18,1.13
2455903.97264,11.61,1.1
2455904.83616,12.0,1.19
2455904.8373,7.76,1.25
2455904.83849,11.67,1.21
2455928.74954,-3.9,1.09
2455928.75055,-5.9,1.17
2455928.75156,-3.54,1.15
2455931.79377,0.25,1.12
2455931.79488,-1.69,1.14
2455931.79602,-2.0,1.14
2455944.72554,-0.17,1.16
2455944.72692,-1.02,1.13
2455944.72829,-0.74,1.2
2455960.86039,4.18,1.17
2455960.86208,3.12,1.32
2455960.86394,7.07,1.24
2455972.79718,5.44,1.34
2455972.79807,4.6,1.34
2455972.79894,0.51,1.24
2455992.73342,8.53,1.24
2455992.73509,11.0,1.22
2455992.73681,9.04,1.21
2455999.73368,0.01,1.24
2455999.73503,-4.83,1.11
2455999.73638,-1.84,1.15
2456144.13973,-3.39,1.04
2456144.14094,-4.85,1.0
2456144.14215,-2.56,1.03
2456145.13485,0.55,0.92
2456145.1359,0.96,1.08
2456145.13698,0.61,1.01
2456148.12911,0.7,0.92
2456148.13023,3.0,0.86
2456148.13139,0.64,0.94
2456152.09389,3.11,0.94
2456152.09514,2.0,0.99
2456154.07104,-2.66,0.94
2456154.07228,-2.38,0.99
2456154.07352,-4.02,1.04
2456164.09989,5.81,0.95
2456164.10119,1.54,0.95
2456164.10248,5.02,0.96
2456165.08538,1.71,1.03
2456165.08661,1.36,1.13
2456165.08791,0.96,1.02
2456166.11689,-0.99,1.06
2456166.11809,-2.61,1.09
2456166.11929,-2.62,0.98
2456167.04588,2.36,0.95
2456167.04706,-3.33,0.93
2456167.04823,-2.71,0.98
2456168.04098,1.13,0.92
2456168.0424,-1.88,1.14
2456168.04377,2.38,1.06
2456172.06035,-11.26,0.91
2456172.06148,-9.41,0.96
2456172.06272,-7.23,0.94
2456173.08862,-5.75,0.94
2456173.08976,-3.14,0.95
2456173.09091,-3.14,1.02
2456174.05005,-5.14,0.98
2456174.05186,1.35,0.98
2456174.05385,-4.89,0.97
2456175.063,-6.94,1.08
2456175.06493,-1.79,1.02
2456175.06688,-1.93,0.97
2456195.01677,10.5,0.92
2456195.01787,9.39,0.94
2456195.01904,9.78,0.95
2456196.06002,4.02,0.9
2456196.06113,3.59,0.91
2456196.06229,5.09,0.98
2456203.03608,-5.57,1.0
2456203.0373,-10.11,1.12
2456203.03853,-4.19,1.13
2456208.14895,-2.58,1.18
2456208.15019,-0.36,1.13
2456208.15147,-3.52,1.19
2456209.08381,-1.14,1.22
2456209.08514,0.41,1.15
2456209.08645,1.78,1.26
2456210.03345,4.97,1.15
2456210.03458,3.68,1.09
2456210.03571,4.62,1.01
2456318.7471,3.74,1.21
2456318.74863,4.37,1.24
2456318.75006,5.66,1.27
2456319.75832,0.83,1.18
2456319.75973,0.27,1.23
2456319.76115,2.39,1.14
2456327.77736,-2.13,1.16
2456327.77881,4.58,1.15
2456327.78023,-2.46,1.09
2456343.76603,-1.96,1.2
2456343.7674,-5.49,1.19
2456343.76869,-6.22,1.08
2456489.13248,-8.95,1.11
2456489.13379,-10.29,1.05
2456489.13507,-8.92,1.1
2456494.12757,-8.02,1.08
2456494.12884,-7.73,0.95
2456494.13013,-8.03,1.02
2456498.1297,2.64,1.08
2456498.13082,2.86,1.1
2456498.132,2.79,1.1
2456507.12611,-0.13,0.97
2456507.12726,-0.91,0.91
2456507.12838,-2.19,0.99
2456513.10273,3.36,0.94
2456513.10424,2.74,0.9
2456513.10569,3.02,0.92
2456514.10403,3.3,0.96
2456514.10518,3.85,0.95
2456514.1064,2.7,1.02
2456519.06019,3.77,0.97
2456519.06245,7.61,0.98
2456519.06431,3.93,1.05
2456520.07743,4.24,0.9
2456520.07918,1.73,0.9
2456520.08073,1.8,0.92
2456526.07687,-5.91,1.04
2456526.07807,-5.59,0.93
2456526.07927,-5.92,0.98
2456531.09189,5.98,0.98
2456531.09314,2.51,1.03
2456531.09456,2.51,0.97
2456534.01231,1.92,0.93
2456534.01341,5.71,0.88
2456534.01448,3.35,0.95
2456548.02101,4.93,0.91
2456548.02218,-2.8,0.94
2456548.02331,0.14,1.02
2456585.97031,-7.12,1.3
2456585.97161,-10.15,1.28
2456585.97287,-7.29,1.36
2456588.03835,0.73,1.32
2456588.04025,1.13,1.29
2456588.04198,-0.89,1.34
2456589.06474,-1.05,1.31
2456589.06589,-2.45,1.38
2456589.06699,0.53,1.41
2456613.97007,-8.87,1.26
2456613.97136,-8.02,1.27
2456613.97259,-7.08,1.2
2456637.87624,1.63,1.28
2456637.87758,3.2,1.09
2456637.87896,0.65,1.13
2456639.79876,-2.84,1.12
2456639.8035,-1.02,1.14
2456639.80765,-2.31,1.15
2456674.72655,3.36,1.17
2456674.72777,0.5,1.28
2456674.72899,1.86,1.28
2456881.08221,1.57,0.98
2456881.08333,1.59,1.04
2456881.08445,-1.3,1.02
2456889.08891,-3.53,0.99
2456889.09002,-1.76,0.9
2456889.09112,-1.59,0.93
2456890.10128,-0.46,0.91
2456890.10251,-2.3,0.98
2456890.10378,-1.98,0.95
2456892.06134,-0.25,0.97
2456892.06261,0.49,0.99
2456892.06386,-0.18,1.02
2456893.07425,-3.76,0.95
2456893.07539,-4.73,0.87
2456893.07655,-0.2,0.9
2456896.09129,4.67,0.91
2456896.09244,6.22,0.91
2456896.09357,5.0,0.94
2456907.06031,-1.59,1.0
2456907.06147,-1.39,0.91
2456907.06259,-4.49,0.95
2456908.03868,-0.28,0.96
2456908.03973,0.59,1.03
2456908.04081,2.95,0.97
2456909.02059,-4.85,0.93
2456909.02343,-3.35,0.95
2456909.02632,-4.39,0.94
2456910.01558,-4.74,0.92
2456910.01683,-4.44,0.88
2456910.01812,-4.29,0.94
2456911.04418,-4.36,1.23
2456911.045,-5.51,1.25
2456911.04583,-5.84,1.2
2452187.97296,1.27,1.33
2452219.00105,-1.48,1.34
2452220.01799,-1.4,1.67
2452307.77162,5.23,1.31
2452535.95639,3.24,1.16
2452575.91813,-6.89,1.64
2452850.11404,-3.16,1.26
2456505.99731,-7.97,1.46
2456515.90636,3.88,1.63
2456516.93547,0.76,1.66
2456517.82763,2.63,1.56
2456518.86602,8.68,1.64
2456525.83956,-3.81,1.68
2456526.84704,-3.7,1.56
2456530.91283,6.11,1.67
2456534.85049,1.28,1.68
2456535.86389,-1.81,1.74
2456539.84883,-3.05,1.86
2456540.8818,1.21,1.7
2456542.82135,-6.07,1.77
2456547.84669,6.08,2.01
2456548.84329,-1.5,1.76
2456548.98539,3.23,1.85
2456563.69611,-5.28,2.23
2456563.7639,1.89,1.73
2456563.89355,0.92,2.39
2456570.82863,-4.98,2.3
2456571.00605,-10.74,2.32
2456573.75809,-1.84,2.39
2456573.83082,-0.3,2.48
2456573.88679,2.72,2.48
2456574.96788,-0.89,2.19
2456577.84749,6.01,2.26
2456577.95284,9.3,2.01
2456581.65835,-2.04,2.11
2456581.89376,-3.03,2.21
2456582.65244,-0.32,2.32
2456582.85785,0.25,2.13
2456583.63902,-0.44,2.06
2456583.82071,-2.94,2.05
2456584.03496,1.0,2.12
2456588.60597,-1.49,2.08
2456588.82124,-0.05,2.18
2456589.64282,0.16,2.16
2456589.84289,0.9,2.23
2456590.61203,-4.08,2.15
2456590.84065,-4.55,2.16
2456591.63211,-3.41,2.09
2456591.82319,-2.84,2.3
2456606.60258,-0.11,2.14
2456607.599,-0.75,2.33
2456608.03538,-5.47,2.21
2456610.60891,-3.08,2.39
2456614.6091,-7.79,2.12
2456626.58119,2.86,2.27
2456626.96054,3.42,2.25
2456648.93649,8.32,2.39
2456662.87606,-6.05,2.0
2456663.82907,-2.91,2.38
2456674.70894,3.56,2.06
2456674.90598,6.28,2.16
2456675.60113,3.0,1.99
2456675.82529,7.78,2.29
2456678.60729,-3.82,2.1
2456678.83152,-1.75,2.23
2456683.72436,-2.58,2.2
2456683.81803,-3.38,2.33
2456712.76359,7.01,2.44
2456724.63056,5.09,2.23
2456724.63954,3.21,2.36
2456724.6763,5.9,2.25
2456728.64125,4.53,2.2
2456728.66361,9.2,2.36
2456731.63375,2.1,2.31
2456731.64263,-1.22,2.34
2456731.68027,-0.99,2.13
2456732.71443,-1.57,2.02
2456753.65023,-4.03,2.68
2456754.65567,-6.74,2.59
2456757.6523,-4.53,2.53
2456761.65818,5.56,2.79
2456825.8583,-3.12,1.91
2456826.83173,-3.54,1.93
2456830.88209,-4.1,2.02
2456831.84925,-0.89,2.02
2456838.77039,1.85,2.3
2456838.78264,-0.41,2.5
2456841.84738,-4.88,1.83
2456845.79473,-5.07,3.05
2456847.74501,2.69,2.07
2456847.76291,3.56,2.2
2456850.8019,1.97,1.96
2456852.78128,5.22,1.92
2456856.80531,-8.56,2.18
2456860.79434,-7.46,2.56
2456867.7723,0.49,2.06
2456872.70551,-5.84,2.41
2456872.7291,-5.1,3.05
2456875.00756,-1.39,2.15
2456879.01703,-3.15,1.7
2456882.97968,-2.37,1.8
2456884.9917,0.18,1.91
2456886.95257,3.31,1.79
2456891.92112,2.26,1.84
2456892.9205,1.06,1.66
2456894.90832,2.68,1.75
2456895.93235,4.55,1.68
2456898.94292,-3.19,1.7
2456899.94756,-0.2,1.94
2456903.95699,-3.71,1.74
