BJD,RV,ERV
2457672.05023,-10.91,0.68
2457672.43746,19527.79,0.71
2457672.52313,19527.2,0.64
2457672.64855,-5.37,0.87
2457672.6766,-2.79,0.83
2457672.70735,-4.71,0.86
2457672.73512,-7.29,0.85
2457672.75408,-6.24,2.1
2457672.76439,-9.82,0.67
2457672.78961,-8.32,0.93
2457672.81665,-8.13,1.1
2457672.94859,-11.36,0.7
2457672.98426,-10.41,1.09
2457673.00501,-4.48,1.71
2457673.40581,19529.53,0.81
2457673.45818,19529.69,0.82
2457673.49691,19529.31,0.82
2457673.53968,19528.63,0.82
2457673.58196,19527.16,0.79
2457673.62513,19524.58,0.78
2457674.6598,-5.07,1.77
2457674.84878,-0.6,1.23
2457679.77198,-1.32,0.78
2457679.94484,-0.89,2.47
2457680.6575,-8.24,1.46
2457682.62517,-2.12,1.27
2457682.93578,2.47,1.29
2457683.68776,0.58,0.89
2457683.70953,0.31,1.18
2457684.6664,6.23,1.84
2457687.61556,-0.56,1.31
2457687.91622,0.22,1.41
2457688.6062,3.25,1.04
2457688.62748,0.45,1.39
2457696.73214,-2.01,1.17
2457697.59281,2.48,1.26
2457697.9495,-3.17,0.67
2457698.01226,-1.2,0.67
2457698.75569,-14.91,1.95
2457699.39204,19529.21,0.75
2457699.43499,19529.54,0.77
2457699.47374,19528.29,0.82
2457699.50962,19529.94,0.81
2457699.55034,19527.69,0.82
2457700.53325,19528.36,1.02
2457700.59138,19528.45,1.27
2457701.32627,19530.24,1.1
2457701.46409,19528.02,2.41
2457701.54008,19528.04,2.27
2457701.61922,19532.07,2.13
2457702.32353,19530.52,1.27
2457702.46091,19527.06,1.33
2457702.51967,19528.84,1.22
2457702.5921,19524.5,1.39
2457702.70982,-3.61,1.13
2457703.31971,19530.44,1.48
2457703.46765,19528.34,1.17
2457703.53504,19526.94,0.91
2457703.57527,19527.28,0.93
2457705.4748,19522.61,2.73
2457705.54786,19524.17,1.58
2457705.70845,-7.31,1.16
2457706.33156,19523.31,1.15
2457706.65207,-4.76,1.93
2457707.67569,-3.1,1.09
2457711.67859,8.68,1.03
2457711.78086,6.43,0.68
2457711.85654,7.02,0.69
2457712.77351,8.78,0.79
2457713.79101,7.61,0.64
2457713.96046,1.47,0.67
2457714.79977,7.16,0.67
2457715.69505,8.09,0.67
2457716.8142,5.8,1.84
2457716.9188,1.49,0.76
2457717.61511,13.1,1.42
2457717.78855,5.99,0.98
2457721.38894,19533.68,0.71
2457721.46595,19534.21,0.76
2457722.61177,-2.65,1.31
2457724.58744,0.85,1.53
2457727.36734,19530.38,0.76
2457727.41394,19530.19,0.69
2457727.48402,19529.43,0.69
2457728.31322,19529.26,0.78
2457728.38807,19525.71,0.87
2457728.44577,19526.51,0.84
2457728.4833,19525.14,0.89
