BJD,RV,ERV
2454955.87398,-32.98,0.98
2454983.74467,-7.81,0.96
2454983.74537,-9.9,0.97
2454983.74607,-7.26,0.94
2454984.76007,-40.81,0.94
2454984.76078,-39.11,1.02
2454984.76149,-41.93,0.94
2454985.7334,-52.71,0.97
2454985.73421,-53.49,0.91
2454985.73491,-51.55,0.96
2454986.75737,-39.83,0.91
2454986.75811,-43.41,0.99
2454986.75883,-45.38,0.94
2454987.73495,-43.61,0.95
2454987.73581,-43.4,0.93
2454987.73668,-41.11,1.03
2454988.73527,-16.3,0.97
2454988.73612,-16.91,0.97
2454988.73687,-17.98,0.91
2455109.13644,60.23,1.04
2455109.13729,58.76,1.04
2455109.13802,53.67,1.09
2455134.15161,-33.49,0.92
2455134.1523,-37.64,1.09
2455134.153,-32.31,0.98
2455164.12651,-22.72,1.01
2455164.12725,-20.47,1.05
2455164.12799,-22.77,0.87
2455172.11541,60.82,1.02
2455172.11614,59.81,1.04
2455172.11687,62.46,1.03
2455173.03069,36.18,1.0
2455173.03138,37.36,1.05
2455173.03209,38.95,0.93
2455188.09685,7.41,1.02
2455188.09759,5.51,1.08
2455188.09836,4.89,1.11
2455189.07762,-22.77,1.18
2455189.07825,-27.59,1.13
2455189.07885,-23.72,1.09
2455190.124,-50.99,1.0
2455190.12469,-47.53,1.05
2455190.12536,-51.81,0.96
2455192.00276,-67.25,0.99
2455192.00345,-68.75,0.95
2455192.00412,-67.85,1.01
2455193.17556,-57.05,1.16
2455193.17624,-54.74,0.92
2455196.96479,46.77,0.93
2455196.96549,48.11,0.97
2455196.96619,48.38,0.91
2455198.97324,80.77,1.05
2455198.97397,80.5,1.0
2455198.97469,79.56,1.04
2455229.08027,78.88,0.97
2455229.081,76.81,1.06
2455229.08175,74.96,0.96
2455229.88459,58.99,1.02
2455229.88531,61.34,0.89
2455229.88605,59.83,0.95
2455231.81276,5.46,0.97
2455231.81353,3.64,0.99
2455231.81442,4.29,1.08
2455255.81552,71.08,0.92
2455255.81644,73.82,1.0
2455255.81714,71.36,0.9
2455256.90684,96.1,0.96
2455256.90751,97.61,0.96
2455256.90821,95.57,0.89
2455260.88298,31.95,1.12
2455260.88363,32.1,1.15
2455260.88434,32.85,1.06
2455260.88511,33.96,0.93
2455260.88588,32.95,0.98
2455261.91651,-1.17,1.03
2455261.91734,1.21,0.98
2455261.91811,-3.87,1.01
2455261.91887,-1.08,0.95
2455261.91961,-0.6,1.0
2455284.86324,44.23,1.11
2455284.86402,42.92,1.12
2455284.86469,40.98,1.18
2455285.91486,60.8,0.9
2455285.91573,62.27,0.82
2455285.91657,61.66,1.0
2455289.72246,21.15,0.96
2455289.72316,21.43,0.94
2455289.72384,18.88,0.87
2455289.73443,23.99,0.9
2455289.73512,24.55,0.96
2455289.73582,22.45,1.0
2455289.7494,18.68,0.94
2455289.75012,20.31,0.83
2455289.75084,18.9,0.89
2455289.78459,19.48,0.95
2455289.78533,18.69,0.87
2455289.78604,15.71,0.94
2455289.81004,15.59,0.92
2455289.81074,20.38,0.96
2455289.81145,17.58,0.87
2455289.8443,14.29,0.79
2455289.84507,15.68,0.84
2455289.84584,15.71,0.81
2455289.86351,17.93,0.84
2455289.86438,15.77,0.77
2455289.86531,16.05,0.84
2455289.88882,12.6,0.79
2455289.88952,16.52,0.87
2455289.89023,17.53,0.89
2455289.91324,16.41,0.84
2455289.914,12.18,0.89
2455289.91475,15.9,0.82
2455289.9311,14.56,0.92
2455289.93185,15.5,0.9
2455289.93263,11.12,0.95
2455289.94848,13.88,1.05
2455289.94961,11.25,1.06
2455289.95074,13.27,1.08
2455311.7405,-13.92,0.93
2455311.74172,-14.75,0.99
2455311.74245,-14.28,0.98
2455312.82557,18.95,0.85
2455312.82629,21.46,0.95
2455312.82699,22.56,0.91
2455313.74394,49.28,0.99
2455313.74462,50.47,0.9
2455313.74533,49.79,0.81
2455314.80517,55.7,1.02
2455314.80607,56.46,1.05
2455314.80698,54.91,0.98
2455320.7436,-38.88,1.0
2455320.74433,-38.83,0.85
2455320.74501,-39.84,1.01
2455321.73289,-51.56,0.94
2455321.73364,-53.76,0.95
2455321.73453,-48.68,1.02
2455342.74089,35.07,0.89
2455342.74167,35.27,0.89
2455342.74256,36.97,0.93
2455342.85009,38.1,0.94
2455342.85111,38.31,1.03
2455342.85221,35.95,0.93
2455343.73281,65.58,0.97
2455343.73353,64.09,0.82
2455344.73348,84.65,1.08
2455344.7343,82.09,1.01
2455344.73508,84.21,0.98
2455350.74203,-31.32,1.16
2455350.74266,-29.98,1.03
2455350.74331,-35.34,1.16
2455350.74657,-31.49,0.93
2455350.74735,-33.37,0.87
2455351.74188,-58.53,0.79
2455351.74258,-54.6,0.83
2455351.74327,-55.71,0.84
2455465.14495,28.13,0.96
2455465.14582,24.91,0.9
2455465.14653,25.0,1.06
2455466.14451,10.87,1.08
2455466.14536,10.18,1.08
2455466.14615,9.47,0.94
2455467.14634,-26.87,0.88
2455467.14707,-27.87,0.96
2455467.14781,-25.02,1.04
2455468.14923,-54.14,0.92
2455468.15016,-53.41,0.98
2455468.15096,-54.0,0.94
2455469.14287,-51.61,1.06
2455469.14381,-56.57,1.01
2455469.14456,-57.94,0.98
2455490.15546,43.75,1.07
2455490.15617,48.59,1.04
2455490.15701,46.6,1.09
2455491.15365,73.06,1.08
2455491.15448,74.55,0.99
2455491.1552,74.41,1.03
2455522.0187,77.29,1.07
2455522.01943,78.42,1.03
2455522.02012,75.19,0.98
2455542.92442,-79.98,1.08
2455542.9256,-72.72,1.03
2455542.92631,-76.69,1.01
2455545.13204,-49.78,1.01
2455545.13281,-48.17,1.08
2455545.13358,-48.22,1.12
2455545.98726,-43.07,0.98
2455545.98802,-45.55,1.05
2455545.98877,-43.51,1.04
2455557.1288,-82.64,1.01
2455557.1295,-82.45,1.0
2455557.1302,-79.24,1.0
2455557.97756,-88.63,1.01
2455557.97837,-84.37,1.17
2455557.97931,-86.36,1.17
2455559.96473,-54.31,1.0
2455559.97868,-54.38,1.1
2455584.99437,-55.71,0.95
2455584.99509,-54.86,1.0
2455584.99582,-54.89,1.02
2455605.96627,13.22,1.13
2455605.96698,12.87,1.03
2455605.96767,15.23,1.05
2455606.97173,45.48,1.1
2455606.97246,46.97,1.07
2455606.97317,49.45,1.0
2455607.95713,54.77,1.05
2455607.95849,57.45,0.97
2455607.96013,57.78,0.99
2455611.96166,38.93,1.13
2455611.96239,40.47,1.1
2455611.96311,41.43,1.2
2455633.91753,-39.32,0.98
2455633.91823,-41.27,0.97
2455633.91892,-40.59,0.99
2455634.8163,-7.8,0.92
2455634.81697,-8.89,0.93
2455634.81766,-6.14,0.88
2455636.75087,40.15,0.94
2455636.75158,38.66,0.93
2455636.75224,38.41,0.96
2455671.71933,-9.82,0.89
2455671.72002,-9.01,0.86
2455671.72069,-6.07,0.92
2455672.72026,-50.85,0.9
2455672.72094,-49.06,0.89
2455672.72161,-49.44,0.87
2455673.72309,-66.13,0.92
2455673.72381,-68.48,0.88
2455673.72452,-64.64,0.93
2455697.72702,63.3,0.92
2455697.72782,65.67,1.0
2455697.72862,65.65,0.96
2455698.7257,53.37,0.98
2455698.72678,54.02,0.95
2455698.72768,54.46,0.9
2455699.72577,38.39,1.06
2455699.72649,38.81,0.88
2455699.72719,39.36,0.88
2455700.72531,-0.36,0.94
2455700.72599,1.98,0.94
2455700.72669,-3.38,0.87
2455703.7278,-72.5,0.94
2455703.7285,-73.72,0.83
2455703.7292,-71.04,0.9
2455722.73817,-20.81,1.03
2455722.73909,-17.99,0.97
2455722.73994,-18.1,1.02
2455723.73089,12.37,1.02
2455723.73168,10.23,1.03
2455723.73248,12.09,1.1
2455728.74197,18.0,1.13
2455728.74286,17.1,1.22
2455728.74373,14.83,1.16
