wav,rprs
 0.64519,0.1175862
 0.64653,0.1175712
 0.64788,0.1175654
 0.64922,0.1175579
 0.65057,0.1175507
 0.65193,0.1175501
 0.65328,0.1175380
 0.65464,0.1175323
 0.65600,0.1175360
 0.65737,0.1175217
 0.65873,0.1175256
 0.66010,0.1175136
 0.66147,0.1175042
 0.66285,0.1175031
 0.66423,0.1174945
 0.66561,0.1174926
 0.66699,0.1174858
 0.66838,0.1174802
 0.66977,0.1174744
 0.67116,0.1174698
 0.67256,0.1174661
 0.67396,0.1174614
 0.67536,0.1174569
 0.67676,0.1174529
 0.67817,0.1174496
 0.67958,0.1174458
 0.68099,0.1174408
 0.68241,0.1174373
 0.68383,0.1174339
 0.68525,0.1174312
 0.68668,0.1174288
 0.68810,0.1174274
 0.68953,0.1174262
 0.69097,0.1174222
 0.69241,0.1174789
 0.69385,0.1174202
 0.69529,0.1174166
 0.69673,0.1174529
 0.69818,0.1174151
 0.69963,0.1174123
 0.70109,0.1174283
 0.70255,0.1174551
 0.70401,0.1174129
 0.70547,0.1174619
 0.70694,0.1174135
 0.70841,0.1174259
 0.70988,0.1174133
 0.71136,0.1174468
 0.71284,0.1174261
 0.71432,0.1174400
 0.71581,0.1174487
 0.71729,0.1175691
 0.71879,0.1174519
 0.72028,0.1174658
 0.72178,0.1175082
 0.72328,0.1175470
 0.72478,0.1174685
 0.72629,0.1175187
 0.72780,0.1175113
 0.72931,0.1174752
 0.73083,0.1175354
 0.73235,0.1175077
 0.73387,0.1175208
 0.73540,0.1175227
 0.73693,0.1175452
 0.73846,0.1175546
 0.74000,0.1175901
 0.74153,0.1175764
 0.74308,0.1175860
 0.74462,0.1176255
 0.74617,0.1176288
 0.74772,0.1176756
 0.74928,0.1176790
 0.75083,0.1177113
 0.75240,0.1177368
 0.75396,0.1177743
 0.75553,0.1178131
 0.75710,0.1178581
 0.75867,0.1179141
 0.76025,0.1179835
 0.76183,0.1180708
 0.76342,0.1181962
 0.76500,0.1184647
 0.76659,0.1190856
 0.76819,0.1185040
 0.76979,0.1189469
 0.77139,0.1183593
 0.77299,0.1181243
 0.77460,0.1180139
 0.77621,0.1179361
 0.77782,0.1178743
 0.77944,0.1178233
 0.78106,0.1177799
 0.78269,0.1177409
 0.78431,0.1177050
 0.78594,0.1176746
 0.78758,0.1176459
 0.78922,0.1176194
 0.79086,0.1176042
 0.79250,0.1175727
 0.79415,0.1175514
 0.79580,0.1175300
 0.79746,0.1175130
 0.79911,0.1174948
 0.80078,0.1174767
 0.80244,0.1174679
 0.80411,0.1174487
 0.80578,0.1174374
 0.80746,0.1174253
 0.80914,0.1174324
 0.81082,0.1174274
 0.81251,0.1175396
 0.81419,0.1174852
 0.81589,0.1173783
 0.81758,0.1174370
 0.81928,0.1173524
 0.82099,0.1173434
 0.82270,0.1173273
 0.82441,0.1173315
 0.82612,0.1175492
 0.82784,0.1172884
 0.82956,0.1173528
 0.83128,0.1172955
 0.83301,0.1172800
 0.83475,0.1172470
 0.83648,0.1172599
 0.83822,0.1172645
 0.83996,0.1172400
 0.84171,0.1172877
 0.84346,0.1172310
 0.84521,0.1173446
 0.84697,0.1172128
 0.84873,0.1171968
 0.85050,0.1172145
 0.85227,0.1171866
 0.85404,0.1171575
 0.85581,0.1172318
 0.85759,0.1171543
 0.85938,0.1172139
 0.86116,0.1171653
 0.86296,0.1171384
 0.86475,0.1171379
 0.86655,0.1171332
 0.86835,0.1171038
 0.87016,0.1171099
 0.87197,0.1171093
 0.87378,0.1170989
 0.87560,0.1170856
 0.87742,0.1170698
 0.87924,0.1170751
 0.88107,0.1170612
 0.88290,0.1170804
 0.88474,0.1170497
 0.88658,0.1170408
 0.88842,0.1170409
 0.89027,0.1170883
 0.89212,0.1173736
 0.89397,0.1170679
 0.89583,0.1170859
 0.89770,0.1170989
 0.89956,0.1170917
 0.90143,0.1173381
 0.90331,0.1171918
 0.90519,0.1170833
 0.90707,0.1170759
 0.90895,0.1173731
 0.91084,0.1170511
 0.91274,0.1170264
 0.91464,0.1172727
 0.91654,0.1171521
 0.91844,0.1173037
 0.92035,0.1170272
 0.92227,0.1172575
 0.92419,0.1174183
 0.92611,0.1171905
 0.92803,0.1179344
 0.92996,0.1174559
 0.93190,0.1177291
 0.93384,0.1176672
 0.93578,0.1176081
 0.93772,0.1175880
 0.93967,0.1174853
 0.94163,0.1174721
 0.94359,0.1172762
 0.94555,0.1176275
 0.94751,0.1176902
 0.94948,0.1172387
 0.95146,0.1172307
 0.95344,0.1173874
 0.95542,0.1178779
 0.95741,0.1178141
 0.95940,0.1174697
 0.96139,0.1174645
 0.96339,0.1174905
 0.96539,0.1176490
 0.96740,0.1173213
 0.96941,0.1175874
 0.97143,0.1176788
 0.97345,0.1174296
 0.97547,0.1173656
 0.97750,0.1176636
 0.97953,0.1173887
 0.98157,0.1174553
 0.98361,0.1174121
 0.98566,0.1173181
 0.98771,0.1173113
 0.98976,0.1174451
 0.99182,0.1174858
 0.99388,0.1172299
 0.99595,0.1173797
 0.99802,0.1173482
 1.00010,0.1172603
 1.00217,0.1172045
 1.00426,0.1171309
 1.00635,0.1172020
 1.00844,0.1173812
 1.01054,0.1171546
 1.01264,0.1171718
 1.01474,0.1170790
 1.01685,0.1170071
 1.01897,0.1169970
 1.02109,0.1170280
 1.02321,0.1169173
 1.02534,0.1168835
 1.02747,0.1169565
 1.02961,0.1169150
 1.03175,0.1168671
 1.03389,0.1168566
 1.03604,0.1168164
 1.03820,0.1168899
 1.04036,0.1168147
 1.04252,0.1168712
 1.04469,0.1168815
 1.04686,0.1168780
 1.04904,0.1168554
 1.05122,0.1168395
 1.05340,0.1168544
 1.05559,0.1168192
 1.05779,0.1168444
 1.05999,0.1168118
 1.06219,0.1168069
 1.06440,0.1167990
 1.06662,0.1168670
 1.06883,0.1168177
 1.07106,0.1168726
 1.07328,0.1168581
 1.07552,0.1167406
 1.07775,0.1168267
 1.07999,0.1167760
 1.08224,0.1167363
 1.08449,0.1167986
 1.08674,0.1168391
 1.08900,0.1170087
 1.09127,0.1170616
 1.09354,0.1174623
 1.09581,0.1170863
 1.09809,0.1174168
 1.10037,0.1177098
 1.10266,0.1177362
 1.10495,0.1173465
 1.10725,0.1174878
 1.10956,0.1174362
 1.11186,0.1175716
 1.11417,0.1174529
 1.11649,0.1178184
 1.11881,0.1172502
 1.12114,0.1176989
 1.12347,0.1175491
 1.12581,0.1178373
 1.12815,0.1177724
 1.13049,0.1177826
 1.13284,0.1176001
 1.13520,0.1177300
 1.13756,0.1173994
 1.13993,0.1176538
 1.14230,0.1177868
 1.14467,0.1176358
 1.14705,0.1176195
 1.14944,0.1173080
 1.15183,0.1176743
 1.15422,0.1173940
 1.15662,0.1174106
 1.15903,0.1174587
 1.16144,0.1178652
 1.16385,0.1174015
 1.16627,0.1174005
 1.16870,0.1174934
 1.17113,0.1172578
 1.17356,0.1178474
 1.17600,0.1171856
 1.17845,0.1171602
 1.18090,0.1175418
 1.18336,0.1172946
 1.18582,0.1172496
 1.18828,0.1175955
 1.19075,0.1174397
 1.19323,0.1172734
 1.19571,0.1172840
 1.19820,0.1175824
 1.20069,0.1173978
 1.20319,0.1171470
 1.20569,0.1171112
 1.20820,0.1171803
 1.21071,0.1171557
 1.21323,0.1171833
 1.21575,0.1171264
 1.21828,0.1171335
 1.22081,0.1169635
 1.22335,0.1171025
 1.22589,0.1172078
 1.22844,0.1173367
 1.23100,0.1169071
 1.23356,0.1169340
 1.23612,0.1170648
 1.23869,0.1170639
 1.24127,0.1168568
 1.24385,0.1169649
 1.24643,0.1168834
 1.24903,0.1168041
 1.25162,0.1169653
 1.25423,0.1170844
 1.25683,0.1167149
 1.25945,0.1169162
 1.26207,0.1170314
 1.26469,0.1168382
 1.26732,0.1167100
 1.26996,0.1168435
 1.27260,0.1168442
 1.27524,0.1170449
 1.27789,0.1167703
 1.28055,0.1168858
 1.28322,0.1169099
 1.28588,0.1172746
 1.28856,0.1170319
 1.29124,0.1168189
 1.29392,0.1167474
 1.29661,0.1169093
 1.29931,0.1169892
 1.30201,0.1170438
 1.30472,0.1170062
 1.30743,0.1171534
 1.31015,0.1170992
 1.31287,0.1173383
 1.31560,0.1172881
 1.31834,0.1171169
 1.32108,0.1172187
 1.32383,0.1170026
 1.32658,0.1171894
 1.32934,0.1177475
 1.33210,0.1181837
 1.33487,0.1181130
 1.33765,0.1183253
 1.34043,0.1179716
 1.34322,0.1184638
 1.34601,0.1184366
 1.34881,0.1182938
 1.35162,0.1187596
 1.35443,0.1184530
 1.35724,0.1182102
 1.36007,0.1183070
 1.36289,0.1183777
 1.36573,0.1181981
 1.36857,0.1180475
 1.37141,0.1184289
 1.37426,0.1181111
 1.37712,0.1188051
 1.37999,0.1184446
 1.38286,0.1183857
 1.38573,0.1188415
 1.38861,0.1183381
 1.39150,0.1188383
 1.39439,0.1185307
 1.39729,0.1188056
 1.40020,0.1188525
 1.40311,0.1183280
 1.40603,0.1188499
 1.40895,0.1186695
 1.41188,0.1183124
 1.41482,0.1184953
 1.41776,0.1188456
 1.42071,0.1184039
 1.42366,0.1188994
 1.42662,0.1187132
 1.42959,0.1183792
 1.43256,0.1184618
 1.43554,0.1185840
 1.43853,0.1184800
 1.44152,0.1186392
 1.44452,0.1186451
 1.44752,0.1185008
 1.45053,0.1179939
 1.45355,0.1185054
 1.45657,0.1191125
 1.45960,0.1181389
 1.46263,0.1185413
 1.46567,0.1187513
 1.46872,0.1181485
 1.47178,0.1182866
 1.47484,0.1187145
 1.47790,0.1187738
 1.48098,0.1184426
 1.48406,0.1184125
 1.48714,0.1181446
 1.49023,0.1183342
 1.49333,0.1182398
 1.49644,0.1182212
 1.49955,0.1182921
 1.50267,0.1182464
 1.50579,0.1180694
 1.50892,0.1181286
 1.51206,0.1181572
 1.51521,0.1180160
 1.51836,0.1178720
 1.52151,0.1178657
 1.52468,0.1179018
 1.52785,0.1179187
 1.53103,0.1179813
 1.53421,0.1180301
 1.53740,0.1178899
 1.54060,0.1179779
 1.54380,0.1181159
 1.54701,0.1180339
 1.55023,0.1178252
 1.55345,0.1177172
 1.55668,0.1175697
 1.55992,0.1175050
 1.56316,0.1175111
 1.56641,0.1174004
 1.56967,0.1173617
 1.57293,0.1178009
 1.57620,0.1175569
 1.57948,0.1174592
 1.58277,0.1174533
 1.58606,0.1176125
 1.58936,0.1174992
 1.59266,0.1170143
 1.59597,0.1171841
 1.59929,0.1172732
 1.60262,0.1171808
 1.60595,0.1171786
 1.60929,0.1175158
 1.61264,0.1173899
 1.61599,0.1173929
 1.61935,0.1170911
 1.62272,0.1170484
 1.62609,0.1172189
 1.62947,0.1171919
 1.63286,0.1170675
 1.63626,0.1173057
 1.63966,0.1168326
 1.64307,0.1170217
 1.64648,0.1168379
 1.64991,0.1173366
 1.65334,0.1171631
 1.65678,0.1169208
 1.66022,0.1171758
 1.66367,0.1170724
 1.66713,0.1169644
 1.67060,0.1173086
 1.67408,0.1169472
 1.67756,0.1169233
 1.68104,0.1169980
 1.68454,0.1171108
 1.68804,0.1168044
 1.69155,0.1170624
 1.69507,0.1170695
 1.69860,0.1169971
 1.70213,0.1170362
 1.70567,0.1171046
 1.70921,0.1172886
 1.71277,0.1172894
 1.71633,0.1173397
 1.71990,0.1173932
 1.72348,0.1174745
 1.72706,0.1179831
 1.73065,0.1175662
 1.73425,0.1174144
 1.73786,0.1174545
 1.74147,0.1175493
 1.74509,0.1179021
 1.74872,0.1176044
 1.75236,0.1180999
 1.75600,0.1178132
 1.75965,0.1181019
 1.76331,0.1184371
 1.76698,0.1182395
 1.77065,0.1176068
 1.77433,0.1185237
 1.77802,0.1179020
 1.78172,0.1185770
 1.78543,0.1184250
 1.78914,0.1182053
 1.79286,0.1182271
 1.79659,0.1177656
 1.80032,0.1185756
 1.80407,0.1183846
 1.80782,0.1177342
 1.81158,0.1179849
 1.81534,0.1180255
 1.81912,0.1182119
 1.82290,0.1183155
 1.82669,0.1185136
 1.83049,0.1181568
 1.83430,0.1185962
 1.83811,0.1183370
 1.84193,0.1191487
 1.84576,0.1180641
 1.84960,0.1178493
 1.85345,0.1186104
 1.85730,0.1188099
 1.86116,0.1183253
 1.86503,0.1184181
 1.86891,0.1187888
 1.87280,0.1186895
 1.87669,0.1181054
 1.88060,0.1187064
 1.88451,0.1186417
 1.88842,0.1181012
 1.89235,0.1183664
 1.89629,0.1178219
 1.90023,0.1178918
 1.90418,0.1183209
 1.90814,0.1183456
 1.91211,0.1186740
 1.91608,0.1182252
 1.92007,0.1185055
 1.92406,0.1181483
 1.92806,0.1183468
 1.93207,0.1180742
 1.93609,0.1184335
 1.94012,0.1183610
 1.94415,0.1185303
 1.94819,0.1179738
 1.95224,0.1185396
 1.95630,0.1178391
 1.96037,0.1186293
 1.96445,0.1182307
 1.96853,0.1186530
 1.97263,0.1186360
 1.97673,0.1187735
 1.98084,0.1180568
 1.98496,0.1182809
 1.98909,0.1184306
 1.99322,0.1186027
 1.99737,0.1182820
 2.00152,0.1183152
 2.00568,0.1184636
 2.00985,0.1186364
 2.01403,0.1184073
 2.01822,0.1183113
 2.02242,0.1181509
 2.02662,0.1185064
 2.03084,0.1182501
 2.03506,0.1177969
 2.03929,0.1181843
 2.04353,0.1178432
 2.04778,0.1185323
 2.05204,0.1176868
 2.05631,0.1183339
 2.06058,0.1178550
 2.06487,0.1178097
 2.06916,0.1174415
 2.07346,0.1181048
 2.07778,0.1173707
 2.08210,0.1173614
 2.08643,0.1178402
 2.09076,0.1175634
 2.09511,0.1178732
 2.09947,0.1174399
 2.10383,0.1173855
 2.10821,0.1177033
 2.11259,0.1172634
 2.11699,0.1175875
 2.12139,0.1171824
 2.12580,0.1172060
 2.13022,0.1172433
 2.13465,0.1173035
 2.13909,0.1176503
 2.14354,0.1172362
 2.14799,0.1173057
 2.15246,0.1174877
 2.15694,0.1174129
 2.16142,0.1174866
 2.16592,0.1171583
 2.17042,0.1171779
 2.17493,0.1177549
 2.17946,0.1173968
 2.18399,0.1170442
 2.18853,0.1170387
 2.19308,0.1171780
 2.19764,0.1173780
 2.20221,0.1175003
 2.20679,0.1174916
 2.21138,0.1176177
 2.21598,0.1175191
 2.22059,0.1172456
 2.22520,0.1176232
 2.22983,0.1174315
 2.23447,0.1171733
 2.23911,0.1172490
 2.24377,0.1173793
 2.24844,0.1175497
 2.25311,0.1173368
 2.25780,0.1176055
 2.26249,0.1171775
 2.26720,0.1171259
 2.27191,0.1172879
 2.27663,0.1172097
 2.28137,0.1173447
 2.28611,0.1170916
 2.29087,0.1173702
 2.29563,0.1178074
 2.30040,0.1174554
 2.30519,0.1173774
 2.30998,0.1173721
 2.31478,0.1173876
 2.31960,0.1180975
 2.32442,0.1181003
 2.32925,0.1175513
 2.33410,0.1178837
 2.33895,0.1176205
 2.34382,0.1175507
 2.34869,0.1176548
 2.35357,0.1178391
 2.35847,0.1182250
 2.36337,0.1176845
 2.36829,0.1173697
 2.37321,0.1177903
 2.37815,0.1175598
 2.38309,0.1180749
 2.38805,0.1176867
 2.39301,0.1177131
 2.39799,0.1178242
 2.40298,0.1179423
 2.40797,0.1181236
 2.41298,0.1184349
 2.41800,0.1177063
 2.42302,0.1176291
 2.42806,0.1179920
 2.43311,0.1180082
 2.43817,0.1176832
 2.44324,0.1184295
 2.44832,0.1180816
 2.45341,0.1186822
 2.45852,0.1184266
 2.46363,0.1190844
 2.46875,0.1183530
 2.47388,0.1179922
 2.47903,0.1183826
 2.48418,0.1180738
 2.48935,0.1198721
 2.49453,0.1185448
 2.49971,0.1189165
 2.50491,0.1186932
 2.51012,0.1191118
 2.51534,0.1184452
 2.52057,0.1193212
 2.52581,0.1187726
 2.53106,0.1187086
 2.53633,0.1196584
 2.54160,0.1192807
 2.54689,0.1193622
 2.55218,0.1184356
 2.55749,0.1187075
 2.56281,0.1191853
 2.56814,0.1186636
 2.57348,0.1186979
 2.57883,0.1191837
 2.58419,0.1187698
 2.58956,0.1194388
 2.59495,0.1189737
 2.60035,0.1188342
 2.60575,0.1193480
 2.61117,0.1187354
 2.61660,0.1189391
 2.62204,0.1193095
 2.62749,0.1187579
 2.63296,0.1186404
 2.63843,0.1181156
 2.64392,0.1185053
 2.64942,0.1192851
 2.65493,0.1189567
 2.66045,0.1193487
 2.66598,0.1188909
 2.67152,0.1192806
 2.67708,0.1194243
 2.68265,0.1191115
 2.68822,0.1186232
 2.69381,0.1192460
 2.69942,0.1184260
 2.70503,0.1186337
 2.71065,0.1189744
 2.71629,0.1187360
 2.72194,0.1188533
 2.72760,0.1190711
 2.73327,0.1189834
 2.73895,0.1191631
 2.74465,0.1190353
 2.75036,0.1190142
 2.75608,0.1192248
 2.76181,0.1184269
 2.76755,0.1186943
 2.77331,0.1188715
 2.77907,0.1192675
 2.78485,0.1193148
 2.79064,0.1190752
 2.79645,0.1184191
 2.80226,0.1191853
 2.80809,0.1190097
 2.81393,0.1189126
 2.81978,0.1189344
 2.82564,0.1188050
 2.83152,0.1185507
 2.83741,0.1194216
 2.84331,0.1187709
 2.84922,0.1186034
 2.85514,0.1195373
 2.86108,0.1185000
 2.86703,0.1190878
 2.87299,0.1193155
 2.87897,0.1189956
 2.88495,0.1188536
 2.89095,0.1189469
 2.89696,0.1191826
 2.90299,0.1187406
 2.90902,0.1189340
 2.91507,0.1186690
 2.92113,0.1189889
 2.92721,0.1194201
 2.93330,0.1191283
 2.93940,0.1188970
 2.94551,0.1184468
 2.95163,0.1187383
 2.95777,0.1185456
 2.96392,0.1193281
 2.97008,0.1190422
 2.97626,0.1188031
 2.98245,0.1188509
 2.98865,0.1192439
 2.99487,0.1187875
 3.00109,0.1188100
 3.00733,0.1193782
 3.01359,0.1187251
 3.01985,0.1187158
 3.02613,0.1185748
 3.03243,0.1186783
 3.03873,0.1189350
 3.04505,0.1191655
 3.05138,0.1188022
 3.05773,0.1185382
 3.06409,0.1184202
 3.07046,0.1192410
 3.07684,0.1187684
 3.08324,0.1185981
 3.08965,0.1185298
 3.09608,0.1187301
 3.10252,0.1188582
 3.10897,0.1190251
 3.11543,0.1186109
 3.12191,0.1187185
 3.12840,0.1187549
 3.13491,0.1180784
 3.14143,0.1185125
 3.14796,0.1182005
 3.15450,0.1184419
 3.16106,0.1186959
 3.16764,0.1182627
 3.17422,0.1183683
 3.18082,0.1184540
 3.18744,0.1186045
