wav,rprs
0.20000,0.1212891
0.30000,0.1209544
0.40000,0.1206255
0.50000,0.1203125
0.60000,0.1200633
0.70000,0.1198669
0.80000,0.1197137
0.90000,0.1195815
1.00000,0.1194660
2.00000,0.1187434
3.00000,0.1184165
4.00000,0.1182969
5.00000,0.1183228
6.00000,0.1184407
7.00000,0.1186198
8.00000,0.1188403
9.00000,0.1191162
10.00000,0.1194355
10.10000,0.1194724
