wav,rprs
 0.72056,0.1397200
 0.72168,0.1397197
 0.72280,0.1397198
 0.72392,0.1397204
 0.72504,0.1397215
 0.72616,0.1397231
 0.72728,0.1397252
 0.72840,0.1397280
 0.72952,0.1397313
 0.73064,0.1397354
 0.73176,0.1397402
 0.73288,0.1397458
 0.73400,0.1397522
 0.73512,0.1397596
 0.73624,0.1397680
 0.73736,0.1397775
 0.73848,0.1397883
 0.73960,0.1398003
 0.74072,0.1398139
 0.74184,0.1398290
 0.74296,0.1398460
 0.74408,0.1398650
 0.74520,0.1398862
 0.74632,0.1399099
 0.74744,0.1399365
 0.74856,0.1399663
 0.74968,0.1399998
 0.75080,0.1400375
 0.75192,0.1400802
 0.75304,0.1401288
 0.75416,0.1401842
 0.75528,0.1402480
 0.75640,0.1403220
 0.75752,0.1404087
 0.75864,0.1405117
 0.75976,0.1406363
 0.76088,0.1407906
 0.76200,0.1409888
 0.76312,0.1412576
 0.76424,0.1416614
 0.76536,0.1429656
 0.76648,0.1470140
 0.76760,0.1431379
 0.76872,0.1426096
 0.76984,0.1461886
 0.77096,0.1425422
 0.77208,0.1413723
 0.77320,0.1410364
 0.77432,0.1408109
 0.77544,0.1406396
 0.77656,0.1405019
 0.77768,0.1403873
 0.77880,0.1402895
 0.77992,0.1402045
 0.78104,0.1401296
 0.78216,0.1400627
 0.78328,0.1400025
 0.78440,0.1399479
 0.78552,0.1398979
 0.78664,0.1398519
 0.78776,0.1398093
 0.78888,0.1397698
 0.79000,0.1397328
 0.79112,0.1396982
 0.79224,0.1396656
 0.79336,0.1396348
 0.79448,0.1396056
 0.79560,0.1395780
 0.79672,0.1395516
 0.79784,0.1395265
 0.79896,0.1395024
 0.80008,0.1394794
 0.80120,0.1394573
 0.80232,0.1394360
 0.80344,0.1394154
 0.80456,0.1393956
 0.80568,0.1393765
 0.80680,0.1393580
 0.80792,0.1393400
 0.80904,0.1393225
 0.81016,0.1393056
 0.81128,0.1392891
 0.81240,0.1392730
 0.81352,0.1392574
 0.81464,0.1392421
 0.81576,0.1392272
 0.81688,0.1392126
 0.81800,0.1391983
 0.81912,0.1391844
 0.82024,0.1391707
 0.82136,0.1391572
 0.82248,0.1391441
 0.82360,0.1391311
 0.82472,0.1391184
 0.82584,0.1391059
 0.82696,0.1390936
 0.82808,0.1390816
 0.82920,0.1390696
 0.83032,0.1390579
 0.83144,0.1390464
 0.83256,0.1390350
 0.83368,0.1390237
 0.83480,0.1390126
 0.83592,0.1390017
 0.83704,0.1389908
 0.83816,0.1389801
 0.83928,0.1389696
 0.84040,0.1389591
 0.84152,0.1389488
 0.84264,0.1389386
 0.84376,0.1389285
 0.84488,0.1389185
 0.84600,0.1389086
 0.84712,0.1388987
 0.84824,0.1388890
 0.84936,0.1388794
 0.85048,0.1388698
 0.85160,0.1388604
 0.85272,0.1388510
 0.85384,0.1388417
 0.85496,0.1388324
 0.85608,0.1388233
 0.85720,0.1388142
 0.85832,0.1388052
 0.85944,0.1387962
 0.86056,0.1387873
 0.86168,0.1387785
 0.86280,0.1387697
 0.86392,0.1387610
 0.86504,0.1387523
 0.86616,0.1387437
 0.86728,0.1387352
 0.86840,0.1387267
 0.86952,0.1387183
 0.87064,0.1387099
 0.87176,0.1387015
 0.87288,0.1386932
 0.87400,0.1386850
 0.87512,0.1386768
 0.87624,0.1386686
 0.87736,0.1386605
 0.87848,0.1386524
 0.87960,0.1386444
 0.88072,0.1386364
 0.88184,0.1386284
 0.88296,0.1386205
 0.88408,0.1386126
 0.88520,0.1386047
 0.88632,0.1385969
 0.88744,0.1385891
 0.88856,0.1385814
 0.88968,0.1385737
 0.89080,0.1385660
 0.89192,0.1385584
 0.89304,0.1385507
 0.89416,0.1385432
 0.89528,0.1385356
 0.89640,0.1385281
 0.89752,0.1385206
 0.89864,0.1385131
 0.89976,0.1385057
 0.90088,0.1384982
 0.90200,0.1384908
 0.90312,0.1384835
 0.90424,0.1384761
 0.90536,0.1384688
 0.90648,0.1384615
 0.90760,0.1384543
 0.90872,0.1384470
 0.90984,0.1384398
 0.91096,0.1384326
 0.91208,0.1384255
 0.91320,0.1384183
 0.91432,0.1384112
 0.91544,0.1384041
 0.91656,0.1383970
 0.91768,0.1383900
 0.91880,0.1383829
 0.91992,0.1383759
 0.92104,0.1383689
 0.92216,0.1383619
 0.92328,0.1383550
 0.92440,0.1383480
 0.92552,0.1383411
 0.92664,0.1383342
 0.92776,0.1383273
 0.92888,0.1383204
 0.93000,0.1383136
 0.93112,0.1383068
 0.93224,0.1383000
 0.93336,0.1382932
 0.93448,0.1382864
 0.93560,0.1382796
 0.93672,0.1382729
 0.93784,0.1382662
 0.93896,0.1382594
 0.94008,0.1382527
 0.94120,0.1382461
 0.94232,0.1382394
 0.94344,0.1382328
 0.94456,0.1382261
 0.94568,0.1382195
 0.94680,0.1382129
 0.94792,0.1382063
 0.94904,0.1381997
 0.95016,0.1381932
 0.95128,0.1381866
 0.95240,0.1381801
 0.95352,0.1381736
 0.95464,0.1381671
 0.95576,0.1381606
 0.95688,0.1381541
 0.95800,0.1381477
 0.95912,0.1381412
 0.96024,0.1381348
 0.96136,0.1381284
 0.96248,0.1381220
 0.96360,0.1381156
 0.96472,0.1381092
 0.96584,0.1381028
 0.96696,0.1380965
 0.96808,0.1380901
 0.96920,0.1380838
 0.97032,0.1380775
 0.97144,0.1380711
 0.97256,0.1380648
 0.97368,0.1380586
 0.97480,0.1380523
 0.97592,0.1380460
 0.97704,0.1380398
 0.97816,0.1380335
 0.97928,0.1380273
 0.98040,0.1380211
 0.98152,0.1380149
 0.98264,0.1380087
 0.98376,0.1380025
 0.98488,0.1379963
 0.98600,0.1379902
 0.98712,0.1379840
 0.98824,0.1379779
 0.98936,0.1379718
 0.99048,0.1379656
 0.99160,0.1379595
 0.99272,0.1379534
 0.99384,0.1379473
 0.99496,0.1379413
 0.99608,0.1379352
 0.99720,0.1379291
 0.99832,0.1379231
 0.99944,0.1379171
 1.00056,0.1379110
 1.00168,0.1379050
 1.00280,0.1378990
 1.00392,0.1378930
 1.00504,0.1378870
 1.00616,0.1378810
 1.00728,0.1378751
 1.00840,0.1378691
 1.00952,0.1378632
 1.01064,0.1378572
 1.01176,0.1378513
 1.01288,0.1378454
 1.01400,0.1378395
 1.01512,0.1378335
 1.01624,0.1378276
 1.01736,0.1378218
 1.01848,0.1378159
 1.01960,0.1378100
 1.02072,0.1378042
 1.02184,0.1377983
 1.02296,0.1377925
 1.02408,0.1377866
 1.02520,0.1377808
 1.02632,0.1377750
 1.02744,0.1377692
 1.02856,0.1377634
 1.02968,0.1377576
 1.03080,0.1377518
 1.03192,0.1377460
 1.03304,0.1377403
 1.03416,0.1377345
 1.03528,0.1377287
 1.03640,0.1377230
 1.03752,0.1377173
 1.03864,0.1377115
 1.03976,0.1377058
 1.04088,0.1377001
 1.04200,0.1376944
 1.04312,0.1376887
 1.04424,0.1376830
 1.04536,0.1376773
 1.04648,0.1376717
 1.04760,0.1376660
 1.04872,0.1376604
 1.04984,0.1376547
 1.05096,0.1376502
 1.05208,0.1376448
 1.05320,0.1376399
