wav,rprs
 3.2621106,0.07150736  
 3.2515038,0.07161740  
 3.2409658,0.07181003  
 3.2304959,0.07189912  
 3.2200934,0.07187761  
 3.2097577,0.07204128  
 3.1994881,0.07240643  
 3.1892840,0.07202560  
 3.1791448,0.07208473  
 3.1690699,0.07214653  
 3.1590586,0.07203042  
 3.1491104,0.07218042  
 3.1392246,0.07234677  
 3.1294007,0.07203190  
 3.1196381,0.07211767  
 3.1099362,0.07252733  
 3.1002945,0.07218539  
 3.0907124,0.07256517  
 3.0811893,0.07225230  
 3.0717248,0.07244087  
 3.0623182,0.07226686  
 3.0529690,0.07279676  
 3.0436768,0.07245448  
 3.0344409,0.07278158  
 3.0252609,0.07273113  
 3.0161363,0.07239851  
 3.0070666,0.07320942  
 2.9980513,0.07247822  
 2.9890898,0.07310629  
 2.9801818,0.07260196  
 2.9713267,0.07335566  
 2.9625241,0.07294069  
 2.9537734,0.07297118  
 2.9450744,0.07336447  
 2.9364264,0.07282000  
 2.9278290,0.07325755  
 2.9192819,0.07332018  
 2.9107845,0.07384712  
 2.9023364,0.07361575  
 2.8939372,0.07286721  
 2.8855865,0.07315428  
 2.8772838,0.07300120  
 2.8690288,0.07343246  
 2.8608211,0.07292414  
 2.8526601,0.07367015  
 2.8445456,0.07323211  
 2.8364771,0.07349053  
 2.8284542,0.07289718  
 2.8204767,0.07358091  
 2.8125439,0.07316549  
 2.8046557,0.07344291  
 2.7968116,0.07273674  
 2.7890113,0.07347785  
 2.7812543,0.07340211  
 2.7735404,0.07300134  
 2.7658692,0.07319136  
 2.7582402,0.07277703  
 2.7506533,0.07303537  
 2.7431079,0.07300864  
 2.7356039,0.07312778  
 2.7281408,0.07315932  
 2.7207183,0.07330137  
 2.7133360,0.07327925  
 2.7059938,0.07333201  
 2.6986911,0.07315739  
 2.6914278,0.07326370  
 2.6842035,0.07307882  
 2.6770178,0.07305517  
 2.6698705,0.07319267  
 2.6627613,0.07283466  
 2.6556898,0.07271757  
 2.6486558,0.07286564  
 2.6416590,0.07305435  
 2.6346990,0.07283561  
