   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.55000  0.00000000000E+00   1.53550   3.65348  11.82688 -30.00000   0.44870   0.00000  0.00000E+00  9.04450E-01  3.80200E-02  1.11600E-02     0.74650     0.31800     0.00000     0.00030    -0.06479  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000000000
        2    0.55000  1.53490000000E+02   1.53550   3.65348  11.82688 -30.00000   0.44870   0.00000  0.00000E+00  9.04450E-01  3.80200E-02  1.11600E-02     0.66010     0.31800     0.00000     0.00030     0.02140  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000029263
        3    0.55000  3.45360000000E+02   1.53549   3.65348  11.82687 -30.00000   0.44870   0.00000  0.00000E+00  9.04440E-01  3.80200E-02  1.11600E-02     0.75140     0.31800     0.00000     0.00030    -0.06952  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000065844
        4    0.55000  5.85190000000E+02   1.53548   3.65348  11.82686 -30.00000   0.44870   0.00000  0.00000E+00  9.04440E-01  3.80300E-02  1.11600E-02     0.74070     0.31800     0.00000     0.00030    -0.05891  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000111568
        5    0.55000  8.84980000000E+02   1.53545   3.65349  11.82685 -30.00000   0.44870   0.00000  0.00000E+00  9.04440E-01  3.80300E-02  1.11600E-02     0.73710     0.31790     0.00000     0.00030    -0.05533  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000168724
        6    0.55000  1.25972000000E+03   1.53539   3.65349  11.82680 -30.00000   0.44870   0.00000  0.00000E+00  9.04430E-01  3.80300E-02  1.11600E-02     0.73530     0.31790     0.00000     0.00030    -0.05356  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000240169
        7    0.55000  1.72814000000E+03   1.53526   3.65351  11.82671 -30.00000   0.44870   0.00000  0.00000E+00  9.04430E-01  3.80400E-02  1.11600E-02     0.73330     0.31800     0.00000     0.00030    -0.05160  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000329475
        8    0.55000  2.31367000000E+03   1.53496   3.65353  11.82650 -30.00000   0.44870   0.00000  0.00000E+00  9.04420E-01  3.80500E-02  1.11600E-02     0.73060     0.31810     0.00000     0.00030    -0.04901  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000441108
        9    0.55000  3.04558000000E+03   1.53440   3.65358  11.82613 -30.00000   0.44870   0.00000  0.00000E+00  9.04410E-01  3.80600E-02  1.11600E-02     0.72720     0.31850     0.00000     0.00030    -0.04596  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000580648
       10    0.55000  3.96046000000E+03   1.53352   3.65366  11.82554 -30.00000   0.44870   0.00000  0.00000E+00  9.04400E-01  3.80700E-02  1.11600E-02     0.72330     0.31910     0.00000     0.00030    -0.04260  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000755073
