   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.53000  0.00000000000E+00   1.51518   3.66630  11.79109 -30.00000   0.44879   0.00000  0.00000E+00  9.04450E-01  3.80200E-02  1.11600E-02     0.73310     0.33390     0.00000     0.00030    -0.06724  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000000000
        2    0.53000  1.53490000000E+02   1.51517   3.66630  11.79109 -30.00000   0.44879   0.00000  0.00000E+00  9.04450E-01  3.80200E-02  1.11600E-02     0.64730     0.33400     0.00000     0.00030     0.01818  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000029021
        3    0.53000  3.45360000000E+02   1.51516   3.66630  11.79108 -30.00000   0.44879   0.00000  0.00000E+00  9.04440E-01  3.80200E-02  1.11600E-02     0.73800     0.33390     0.00000     0.00030    -0.07205  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000065298
        4    0.53000  5.85190000000E+02   1.51514   3.66630  11.79106 -30.00000   0.44879   0.00000  0.00000E+00  9.04440E-01  3.80300E-02  1.11600E-02     0.72780     0.33390     0.00000     0.00030    -0.06194  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000110643
        5    0.53000  8.84980000000E+02   1.51510   3.66631  11.79103 -30.00000   0.44879   0.00000  0.00000E+00  9.04440E-01  3.80300E-02  1.11600E-02     0.72420     0.33390     0.00000     0.00030    -0.05832  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000167325
        6    0.53000  1.25972000000E+03   1.51501   3.66632  11.79096 -30.00000   0.44879   0.00000  0.00000E+00  9.04430E-01  3.80300E-02  1.11600E-02     0.72240     0.33390     0.00000     0.00030    -0.05654  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000238178
        7    0.53000  1.72814000000E+03   1.51479   3.66634  11.79081 -30.00000   0.44879   0.00000  0.00000E+00  9.04430E-01  3.80400E-02  1.11600E-02     0.72050     0.33400     0.00000     0.00030    -0.05475  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000326743
        8    0.53000  2.31367000000E+03   1.51435   3.66638  11.79050 -30.00000   0.44879   0.00000  0.00000E+00  9.04420E-01  3.80500E-02  1.11600E-02     0.71800     0.33430     0.00000     0.00030    -0.05254  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000437450
        9    0.53000  3.04558000000E+03   1.51357   3.66645  11.78997 -30.00000   0.44879   0.00000  0.00000E+00  9.04410E-01  3.80600E-02  1.11600E-02     0.71500     0.33480     0.00000     0.00030    -0.05004  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000575834
       10    0.53000  3.96046000000E+03   1.51242   3.66654  11.78922 -30.00000   0.44879   0.00000  0.00000E+00  9.04400E-01  3.80700E-02  1.11600E-02     0.71150     0.33570     0.00000     0.00030    -0.04733  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000748812
