   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.59000  0.00000000000E+00   1.55985   3.64205  11.86192 -30.00000   0.44882   0.00000  0.00000E+00  9.04450E-01  3.80200E-02  1.11600E-02     0.76910     0.30040     0.00000     0.00030    -0.06971  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000000000
        2    0.59000  1.53490000000E+02   1.55984   3.64205  11.86192 -30.00000   0.44882   0.00000  0.00000E+00  9.04450E-01  3.80200E-02  1.11600E-02     0.68500     0.30040     0.00000     0.00030     0.01407  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000029392
        3    0.59000  3.45360000000E+02   1.55984   3.64205  11.86191 -30.00000   0.44882   0.00000  0.00000E+00  9.04440E-01  3.80200E-02  1.11600E-02     0.77310     0.30040     0.00000     0.00030    -0.07372  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000066134
        4    0.59000  5.85190000000E+02   1.55983   3.64205  11.86191 -30.00000   0.44882   0.00000  0.00000E+00  9.04440E-01  3.80300E-02  1.11600E-02     0.76190     0.30030     0.00000     0.00030    -0.06259  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000112060
        5    0.59000  8.84980000000E+02   1.55981   3.64205  11.86189 -30.00000   0.44882   0.00000  0.00000E+00  9.04440E-01  3.80300E-02  1.11600E-02     0.75830     0.30030     0.00000     0.00030    -0.05896  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000169468
        6    0.59000  1.25972000000E+03   1.55978   3.64206  11.86187 -30.00000   0.44882   0.00000  0.00000E+00  9.04430E-01  3.80300E-02  1.11600E-02     0.75630     0.30030     0.00000     0.00030    -0.05690  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000241229
        7    0.59000  1.72814000000E+03   1.55969   3.64207  11.86181 -30.00000   0.44882   0.00000  0.00000E+00  9.04430E-01  3.80400E-02  1.11600E-02     0.75370     0.30030     0.00000     0.00030    -0.05431  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000330928
        8    0.59000  2.31367000000E+03   1.55950   3.64208  11.86168 -30.00000   0.44882   0.00000  0.00000E+00  9.04420E-01  3.80500E-02  1.11600E-02     0.75010     0.30040     0.00000     0.00030    -0.05076  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000443053
        9    0.59000  3.04558000000E+03   1.55911   3.64212  11.86142 -30.00000   0.44882   0.00000  0.00000E+00  9.04410E-01  3.80600E-02  1.11600E-02     0.74560     0.30060     0.00000     0.00030    -0.04648  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000583210
       10    0.59000  3.96046000000E+03   1.55845   3.64217  11.86098 -30.00000   0.44882   0.00000  0.00000E+00  9.04400E-01  3.80700E-02  1.11600E-02     0.74040     0.30100     0.00000     0.00030    -0.04170  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000758403
