   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.54000  0.00000000000E+00   1.52576   3.65894  11.81108 -30.00000   0.44882   0.00000  0.00000E+00  9.04450E-01  3.80200E-02  1.11600E-02     0.75040     0.32580     0.00000     0.00030    -0.07649  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000000000
        2    0.54000  1.53490000000E+02   1.52575   3.65894  11.81108 -30.00000   0.44882   0.00000  0.00000E+00  9.04450E-01  3.80200E-02  1.11600E-02     0.66540     0.32580     0.00000     0.00030     0.00818  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000029057
        3    0.54000  3.45360000000E+02   1.52574   3.65895  11.81107 -30.00000   0.44882   0.00000  0.00000E+00  9.04440E-01  3.80200E-02  1.11600E-02     0.75480     0.32580     0.00000     0.00030    -0.08072  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000065379
        4    0.54000  5.85190000000E+02   1.52573   3.65895  11.81106 -30.00000   0.44882   0.00000  0.00000E+00  9.04440E-01  3.80300E-02  1.11600E-02     0.74410     0.32580     0.00000     0.00030    -0.07013  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000110781
        5    0.54000  8.84980000000E+02   1.52569   3.65895  11.81103 -30.00000   0.44882   0.00000  0.00000E+00  9.04440E-01  3.80300E-02  1.11600E-02     0.74010     0.32570     0.00000     0.00030    -0.06613  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000167533
        6    0.54000  1.25972000000E+03   1.52561   3.65896  11.81097 -30.00000   0.44882   0.00000  0.00000E+00  9.04430E-01  3.80300E-02  1.11600E-02     0.73780     0.32570     0.00000     0.00030    -0.06378  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000238474
        7    0.54000  1.72814000000E+03   1.52542   3.65898  11.81084 -30.00000   0.44882   0.00000  0.00000E+00  9.04430E-01  3.80400E-02  1.11600E-02     0.73510     0.32580     0.00000     0.00030    -0.06119  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000327149
        8    0.54000  2.31367000000E+03   1.52501   3.65902  11.81056 -30.00000   0.44882   0.00000  0.00000E+00  9.04420E-01  3.80500E-02  1.11600E-02     0.73170     0.32610     0.00000     0.00030    -0.05799  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000437994
        9    0.54000  3.04558000000E+03   1.52426   3.65909  11.81005 -30.00000   0.44882   0.00000  0.00000E+00  9.04410E-01  3.80600E-02  1.11600E-02     0.72760     0.32650     0.00000     0.00030    -0.05434  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000576549
       10    0.54000  3.96046000000E+03   1.52311   3.65918  11.80929 -30.00000   0.44882   0.00000  0.00000E+00  9.04400E-01  3.80700E-02  1.11600E-02     0.72280     0.32740     0.00000     0.00030    -0.05041  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000749742
