   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.55000  0.00000000000E+00   1.66218   3.64888  11.89941 -30.00000   0.41756   0.00000  0.00000E+00  9.05200E-01  3.53800E-02  6.90000E-03     0.86330     0.16460     0.00000     0.00020    -0.02833  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0000000000
        2    1.55000  1.53490000000E+02   1.66218   3.64888  11.89941 -30.00000   0.41756   0.00000  0.00000E+00  9.05200E-01  3.53900E-02  6.90000E-03     0.78610     0.16460     0.00000     0.00020     0.04837  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0000024119
        3    1.55000  3.45360000000E+02   1.66218   3.64888  11.89941 -30.00000   0.41756   0.00000  0.00000E+00  9.05200E-01  3.53900E-02  6.90000E-03     0.86410     0.16460     0.00000     0.00020    -0.02905  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0000054268
        4    1.55000  5.85190000000E+02   1.66218   3.64888  11.89941 -30.00000   0.41756   0.00000  0.00000E+00  9.05200E-01  3.53900E-02  6.90000E-03     0.85350     0.16460     0.00000     0.00020    -0.01851  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0000091953
        5    1.55000  8.84980000000E+02   1.66218   3.64888  11.89941 -30.00000   0.41756   0.00000  0.00000E+00  9.05190E-01  3.53900E-02  6.90000E-03     0.85330     0.16460     0.00000     0.00020    -0.01829  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0000139060
        6    1.55000  1.25972000000E+03   1.66218   3.64888  11.89941 -30.00000   0.41756   0.00000  0.00000E+00  9.05190E-01  3.54000E-02  6.90000E-03     0.85370     0.16460     0.00000     0.00020    -0.01866  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0000197945
        7    1.55000  1.72814000000E+03   1.66218   3.64889  11.89941 -30.00000   0.41756   0.00000  0.00000E+00  9.05180E-01  3.54000E-02  6.90000E-03     0.85320     0.16460     0.00000     0.00020    -0.01816  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0000271550
        8    1.55000  2.31367000000E+03   1.66217   3.64889  11.89941 -30.00000   0.41756   0.00000  0.00000E+00  9.05180E-01  3.54100E-02  6.90000E-03     0.85180     0.16460     0.00000     0.00020    -0.01675  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0000363556
        9    1.55000  3.04558000000E+03   1.66217   3.64889  11.89941 -30.00000   0.41756   0.00000  0.00000E+00  9.05170E-01  3.54100E-02  6.90000E-03     0.84970     0.16460     0.00000     0.00020    -0.01463  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0000478564
       10    1.55000  3.96046000000E+03   1.66216   3.64889  11.89940 -30.00000   0.41756   0.00000  0.00000E+00  9.05160E-01  3.54200E-02  6.90100E-03     0.84710     0.16460     0.00000     0.00020    -0.01202  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0000622323
       11    1.55000  5.10406000000E+03   1.66214   3.64889  11.89939 -30.00000   0.41756   0.00000  0.00000E+00  9.05150E-01  3.54300E-02  6.90100E-03     0.84410     0.16460     0.00000     0.00020    -0.00911  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0000802022
       12    1.55000  6.53356000000E+03   1.66211   3.64889  11.89937 -30.00000   0.41756   0.00000  0.00000E+00  9.05140E-01  3.54400E-02  6.90100E-03     0.84120     0.16460     0.00000     0.00020    -0.00625  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0001026645
       13    1.55000  8.32046000000E+03   1.66207   3.64889  11.89934 -30.00000   0.41756   0.00000  0.00000E+00  9.05120E-01  3.54600E-02  6.90200E-03     0.83880     0.16470     0.00000     0.00020    -0.00385  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0001307427
       14    1.55000  1.05540600000E+04   1.66203   3.64889  11.89932 -30.00000   0.41756   0.00000  0.00000E+00  9.05100E-01  3.54800E-02  6.90200E-03     0.83730     0.16480     0.00000     0.00020    -0.00240  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0001658402
       15    1.55000  1.33460600000E+04   1.66202   3.64889  11.89932 -30.00000   0.41756   0.00000  0.00000E+00  9.05070E-01  3.55100E-02  6.90300E-03     0.83690     0.16490     0.00000     0.00020    -0.00225  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0002097120
       16    1.55000  1.68360600000E+04   1.66208   3.64888  11.89936 -30.00000   0.41756   0.00000  0.00000E+00  9.05040E-01  3.55400E-02  6.90400E-03     0.83790     0.16490     0.00000     0.00020    -0.00321  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0002645518
       17    1.55000  2.11985600000E+04   1.66221   3.64887  11.89945 -30.00000   0.41756   0.00000  0.00000E+00  9.05000E-01  3.55800E-02  6.90500E-03     0.83950     0.16490     0.00000     0.00020    -0.00477  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0003331015
       18    1.55000  2.66516600000E+04   1.66239   3.64886  11.89957 -30.00000   0.41756   0.00000  0.00000E+00  9.04950E-01  3.56300E-02  6.90600E-03     0.84090     0.16490     0.00000     0.00020    -0.00609  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0004187883
       19    1.55000  3.34680600000E+04   1.66258   3.64885  11.89969 -30.00000   0.41756   0.00000  0.00000E+00  9.04880E-01  3.56900E-02  6.90700E-03     0.84130     0.16480     0.00000     0.00020    -0.00642  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0005258971
       20    1.55000  4.19885600000E+04   1.66273   3.64884  11.89978 -30.00000   0.41756   0.00000  0.00000E+00  9.04800E-01  3.57700E-02  6.90900E-03     0.84090     0.16470     0.00000     0.00020    -0.00590  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0006597832
       21    1.55000  5.26395600000E+04   1.66281   3.64883  11.89983 -30.00000   0.41756   0.00000  0.00000E+00  9.04700E-01  3.58700E-02  6.91200E-03     0.84020     0.16460     0.00000     0.00020    -0.00516  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0008271466
       22    1.55000  6.59525600000E+04   1.66283   3.64883  11.89985 -30.00000   0.41756   0.00000  0.00000E+00  9.04570E-01  3.59900E-02  6.91500E-03     0.83970     0.16460     0.00000     0.00020    -0.00456  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0010363392
       23    1.55000  8.25945600000E+04   1.66283   3.64883  11.89985 -30.00000   0.41756   0.00000  0.00000E+00  9.04410E-01  3.61500E-02  6.91800E-03     0.83940     0.16460     0.00000     0.00020    -0.00423  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0012978416
       24    1.55000  1.03396560000E+05   1.66282   3.64883  11.89984 -30.00000   0.41756   0.00000  0.00000E+00  9.04220E-01  3.63400E-02  6.92300E-03     0.83930     0.16460     0.00000     0.00020    -0.00418  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0016247119
       25    1.55000  1.29399560000E+05   1.66284   3.64883  11.89986 -30.00000   0.41756   0.00000  0.00000E+00  9.03970E-01  3.65800E-02  6.92900E-03     0.83950     0.16460     0.00000     0.00020    -0.00430  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0020333075
       26    1.55000  1.61902560000E+05   1.66296   3.64882  11.89994 -30.00000   0.41756   0.00000  0.00000E+00  9.03660E-01  3.68800E-02  6.93700E-03     0.83980     0.16460     0.00000     0.00020    -0.00455  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0025440402
       27    1.55000  2.02531560000E+05   1.66323   3.64879  11.90012 -30.00000   0.41756   0.00000  0.00000E+00  9.03270E-01  3.72500E-02  6.94600E-03     0.84010     0.16470     0.00000     0.00020    -0.00488  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0031824601
       28    1.55000  2.53317560000E+05   1.66371   3.64876  11.90044 -30.00000   0.41756   0.00000  0.00000E+00  9.02790E-01  3.77200E-02  6.95800E-03     0.84050     0.16470     0.00000     0.00020    -0.00521  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0039804810
       29    1.55000  3.16800560000E+05   1.66445   3.64869  11.90093 -30.00000   0.41756   0.00000  0.00000E+00  9.02190E-01  3.83100E-02  6.97300E-03     0.84080     0.16470     0.00000     0.00020    -0.00551  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0049780150
       30    1.55000  3.96154560000E+05   1.66550   3.64861  11.90162 -30.00000   0.41756   0.00000  0.00000E+00  9.01430E-01  3.90400E-02  6.99300E-03     0.84110     0.16450     0.00000     0.00020    -0.00567  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0062249364
       31    1.55000  4.95346560000E+05   1.66688   3.64850  11.90252 -30.00000   0.41756   0.00000  0.00000E+00  9.01630E-01  3.88400E-02  6.98900E-03     0.84140     0.16430     0.00000     0.00020    -0.00574  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0077835804
       32    1.55000  6.19336560000E+05   1.66859   3.64837  11.90365 -30.00000   0.41756   0.00000  0.00000E+00  9.00450E-01  3.99900E-02  7.02000E-03     0.84180     0.16400     0.00000     0.00020    -0.00574  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0097318853
       33    1.55000  7.74326560000E+05   1.67067   3.64821  11.90501 -30.00000   0.41756   0.00000  0.00000E+00  9.00070E-01  4.03500E-02  7.03000E-03     0.84210     0.16340     0.00000     0.00020    -0.00547  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0121673057
       34    1.55000  9.68056560000E+05   1.67313   3.64802  11.90661 -30.00000   0.41756   0.00000  0.00000E+00  8.98850E-01  4.15300E-02  7.06300E-03     0.84250     0.16270     0.00000     0.00020    -0.00516  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0152114633
       35    1.55000  1.21022656000E+06   1.67592   3.64781  11.90844 -30.00000   0.41756   0.00000  0.00000E+00  8.97290E-01  4.30400E-02  7.10700E-03     0.84290     0.16190     0.00000     0.00020    -0.00466  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0190167782
       36    1.55000  1.51293656000E+06   1.67903   3.64757  11.91048 -30.00000   0.41756   0.00000  0.00000E+00  8.95330E-01  4.49200E-02  7.16500E-03     0.84320     0.16110     0.00000     0.00020    -0.00411  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0237733826
       37    1.55000  1.89132656000E+06   1.68229   3.64732  11.91260 -30.00000   0.41756   0.00000  0.00000E+00  8.92880E-01  4.72800E-02  7.24000E-03     0.84320     0.16040     0.00000     0.00020    -0.00350  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0297191773
       38    1.55000  2.36430656000E+06   1.68539   3.64710  11.91459 -30.00000   0.41756   0.00000  0.00000E+00  8.89820E-01  5.02200E-02  7.34000E-03     0.84290     0.16000     0.00000     0.00020    -0.00279  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0371513029
       39    1.55000  2.82049656000E+06   1.68746   3.64695  11.91592 -30.00000   0.41756   0.00000  0.00000E+00  8.86850E-01  5.30600E-02  7.44200E-03     0.84220     0.16010     0.00000     0.00020    -0.00215  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0443196004
       40    1.55000  3.31381656000E+06   1.68876   3.64687  11.91673 -30.00000   0.41756   0.00000  0.00000E+00  8.83630E-01  5.61400E-02  7.56000E-03     0.84100     0.16060     0.00000     0.00020    -0.00155  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0520713366
       41    1.55000  3.90709656000E+06   1.68945   3.64684  11.91713 -30.00000   0.41756   0.00000  0.00000E+00  8.79740E-01  5.98500E-02  7.71100E-03     0.83960     0.16160     0.00000     0.00020    -0.00109  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0613937846
       42    1.55000  4.49743656000E+06   1.68960   3.64686  11.91717 -30.00000   0.41756   0.00000  0.00000E+00  8.76100E-01  6.33200E-02  7.86300E-03     0.83820     0.16280     0.00000     0.00020    -0.00085  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0706700352
       43    1.55000  5.12277656000E+06   1.68956   3.64690  11.91708 -30.00000   0.41756   0.00000  0.00000E+00  8.72010E-01  6.71900E-02  8.04200E-03     0.83690     0.16400     0.00000     0.00020    -0.00072  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0804962550
       44    1.55000  5.71351656000E+06   1.68953   3.64693  11.91699 -30.00000   0.41756   0.00000  0.00000E+00  8.68130E-01  7.08600E-02  8.22200E-03     0.83560     0.16520     0.00000     0.00020    -0.00073  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0897787909
       45    1.55000  6.29991656000E+06   1.68955   3.64696  11.91695 -30.00000   0.41756   0.00000  0.00000E+00  8.64250E-01  7.45100E-02  8.41100E-03     0.83450     0.16640     0.00000     0.00020    -0.00077  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.0989931307
       46    1.55000  6.88236656000E+06   1.68961   3.64699  11.91693 -30.00000   0.41756   0.00000  0.00000E+00  8.60730E-01  7.78200E-02  8.59500E-03     0.83330     0.16760     0.00000     0.00020    -0.00087  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.1081454026
       47    1.55000  7.51860656000E+06   1.68970   3.64701  11.91692 -30.00000   0.41756   0.00000  0.00000E+00  8.56550E-01  8.17400E-02  8.82000E-03     0.83210     0.16880     0.00000     0.00020    -0.00082  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.1181428984
       48    1.55000  8.10184656000E+06   1.68976   3.64703  11.91691 -30.00000   0.41756   0.00000  0.00000E+00  8.52680E-01  8.53500E-02  9.03800E-03     0.83090     0.16990     0.00000     0.00020    -0.00081  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.1273075839
       49    1.55000  8.68089656000E+06   1.68984   3.64706  11.91690 -30.00000   0.41756   0.00000  0.00000E+00  8.48830E-01  8.89500E-02  9.26500E-03     0.82980     0.17110     0.00000     0.00020    -0.00082  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.1364064301
       50    1.55000  9.25613656000E+06   1.68990   3.64708  11.91688 -30.00000   0.41789   0.00000  0.00000E+00  8.45430E-01  9.21000E-02  9.47900E-03     0.82860     0.17240     0.00000     0.00020    -0.00092  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.1454454083
       51    1.55000  9.90403656000E+06   1.68996   3.64711  11.91685 -30.00000   0.41812   0.00000  0.00000E+00  8.41610E-01  9.56300E-02  9.73000E-03     0.82730     0.17370     0.00000     0.00020    -0.00093  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.1556261225
       52    1.55000  1.05518565600E+07   1.69002   3.64714  11.91683 -30.00000   0.41842   0.00000  0.00000E+00  8.37350E-01  9.95700E-02  1.00100E-02     0.82600     0.17490     0.00000     0.00020    -0.00084  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.1658055795
       53    1.55000  1.11317465600E+07   1.69009   3.64716  11.91681 -30.00000   0.41880   0.00000  0.00000E+00  8.33510E-01  1.03100E-01  1.02800E-02     0.82480     0.17610     0.00000     0.00020    -0.00083  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.1749176250
       54    1.55000  1.17074265600E+07   1.69016   3.64718  11.91680 -30.00000   0.41918   0.00000  0.00000E+00  8.29680E-01  1.06600E-01  1.05500E-02     0.82360     0.17730     0.00000     0.00020    -0.00084  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.1839635171
       55    1.55000  1.22793665600E+07   1.69023   3.64721  11.91680 -30.00000   0.41969   0.00000  0.00000E+00  8.25860E-01  1.10100E-01  1.08300E-02     0.82240     0.17850     0.00000     0.00020    -0.00084  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.1929506411
       56    1.55000  1.28475665600E+07   1.69030   3.64723  11.91678 -30.00000   0.42008   0.00000  0.00000E+00  8.22640E-01  1.13000E-01  1.10900E-02     0.82120     0.17980     0.00000     0.00020    -0.00100  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.2018789970
       57    1.55000  1.35168165600E+07   1.69036   3.64726  11.91676 -30.00000   0.42053   0.00000  0.00000E+00  8.18180E-01  1.17100E-01  1.14400E-02     0.81980     0.18110     0.00000     0.00020    -0.00087  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.2123951922
       58    1.55000  1.40856365600E+07   1.69042   3.64728  11.91674 -30.00000   0.42081   0.00000  0.00000E+00  8.14360E-01  1.20600E-01  1.17500E-02     0.81860     0.18230     0.00000     0.00020    -0.00086  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.2213332904
       59    1.55000  1.46500765600E+07   1.69049   3.64731  11.91673 -30.00000   0.42132   0.00000  0.00000E+00  8.10560E-01  1.24000E-01  1.20600E-02     0.81740     0.18350     0.00000     0.00020    -0.00087  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.2302025639
       60    1.55000  1.52109265600E+07   1.69055   3.64733  11.91671 -30.00000   0.42161   0.00000  0.00000E+00  8.07450E-01  1.26800E-01  1.23500E-02     0.81620     0.18480     0.00000     0.00020    -0.00105  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.2390154262
       61    1.55000  1.58923165600E+07   1.69062   3.64736  11.91669 -30.00000   0.42210   0.00000  0.00000E+00  8.02880E-01  1.30900E-01  1.27500E-02     0.81470     0.18620     0.00000     0.00020    -0.00090  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.2497223822
       62    1.55000  1.64537965600E+07   1.69068   3.64738  11.91667 -30.00000   0.42252   0.00000  0.00000E+00  7.99090E-01  1.34300E-01  1.31000E-02     0.81350     0.18730     0.00000     0.00020    -0.00088  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.2585451440
       63    1.55000  1.70108465600E+07   1.69075   3.64740  11.91666 -30.00000   0.42293   0.00000  0.00000E+00  7.95310E-01  1.37700E-01  1.34500E-02     0.81230     0.18860     0.00000     0.00020    -0.00088  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.2672982954
       64    1.55000  1.75644165600E+07   1.69082   3.64743  11.91665 -30.00000   0.42321   0.00000  0.00000E+00  7.92310E-01  1.40300E-01  1.37600E-02     0.81110     0.19000     0.00000     0.00020    -0.00110  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.2759967641
       65    1.55000  1.82563865600E+07   1.69089   3.64746  11.91662 -30.00000   0.42377   0.00000  0.00000E+00  7.88430E-01  1.43800E-01  1.41700E-02     0.80960     0.19150     0.00000     0.00020    -0.00109  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.2868699679
       66    1.55000  1.89250165600E+07   1.69095   3.64749  11.91659 -30.00000   0.42421   0.00000  0.00000E+00  7.83940E-01  1.47700E-01  1.46200E-02     0.80800     0.19280     0.00000     0.00020    -0.00092  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.2973764209
       67    1.55000  1.94821765600E+07   1.69101   3.64751  11.91658 -30.00000   0.42450   0.00000  0.00000E+00  7.80170E-01  1.51100E-01  1.50100E-02     0.80680     0.19400     0.00000     0.00020    -0.00090  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.3061313008
       68    1.55000  2.00350865600E+07   1.69108   3.64753  11.91657 -30.00000   0.42494   0.00000  0.00000E+00  7.76420E-01  1.54400E-01  1.54100E-02     0.80550     0.19530     0.00000     0.00020    -0.00091  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.3148193987
       69    1.55000  2.05845565600E+07   1.69116   3.64755  11.91656 -30.00000   0.42524   0.00000  0.00000E+00  7.72670E-01  1.57700E-01  1.58100E-02     0.80430     0.19650     0.00000     0.00020    -0.00092  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.3234534425
       70    1.55000  2.11305765600E+07   1.69123   3.64758  11.91656 -30.00000   0.42569   0.00000  0.00000E+00  7.69830E-01  1.60100E-01  1.61600E-02     0.80300     0.19800     0.00000     0.00020    -0.00117  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.3320332751
       71    1.55000  2.18131065600E+07   1.69129   3.64761  11.91653 -30.00000   0.42612   0.00000  0.00000E+00  7.65190E-01  1.64200E-01  1.66800E-02     0.80150     0.19940     0.00000     0.00020    -0.00095  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.3427581443
       72    1.55000  2.23595065600E+07   1.69135   3.64763  11.91650 -30.00000   0.42642   0.00000  0.00000E+00  7.61450E-01  1.67400E-01  1.71100E-02     0.80020     0.20060     0.00000     0.00020    -0.00093  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.3513439480
       73    1.55000  2.29016065600E+07   1.69141   3.64765  11.91649 -30.00000   0.42688   0.00000  0.00000E+00  7.57730E-01  1.70600E-01  1.75500E-02     0.79890     0.20190     0.00000     0.00020    -0.00094  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.3598621840
       74    1.55000  2.34404165600E+07   1.69147   3.64768  11.91648 -30.00000   0.42718   0.00000  0.00000E+00  7.54990E-01  1.73000E-01  1.79200E-02     0.79770     0.20340     0.00000     0.00020    -0.00122  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.3683287229
       75    1.55000  2.41139265600E+07   1.69153   3.64771  11.91645 -30.00000   0.42766   0.00000  0.00000E+00  7.50380E-01  1.76900E-01  1.84900E-02     0.79610     0.20470     0.00000     0.00020    -0.00098  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.3789118573
       76    1.55000  2.46530765600E+07   1.69158   3.64773  11.91642 -30.00000   0.42797   0.00000  0.00000E+00  7.46660E-01  1.80100E-01  1.89500E-02     0.79480     0.20600     0.00000     0.00020    -0.00095  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.3873837388
       77    1.55000  2.51880965600E+07   1.69164   3.64775  11.91641 -30.00000   0.42829   0.00000  0.00000E+00  7.42960E-01  1.83300E-01  1.94200E-02     0.79350     0.20720     0.00000     0.00020    -0.00095  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.3957907239
       78    1.55000  2.57199265600E+07   1.69169   3.64778  11.91639 -30.00000   0.42880   0.00000  0.00000E+00  7.40330E-01  1.85500E-01  1.98200E-02     0.79220     0.20880     0.00000     0.00020    -0.00126  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.4041475833
       79    1.55000  2.63847165600E+07   1.69174   3.64781  11.91635 -30.00000   0.42909   0.00000  0.00000E+00  7.35740E-01  1.89400E-01  2.04200E-02     0.79060     0.21010     0.00000     0.00020    -0.00099  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.4145936968
       80    1.55000  2.69168565600E+07   1.69179   3.64783  11.91633 -30.00000   0.42949   0.00000  0.00000E+00  7.33140E-01  1.91500E-01  2.08300E-02     0.78940     0.21160     0.00000     0.00020    -0.00126  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.4229554273
       81    1.55000  2.75820365600E+07   1.69184   3.64786  11.91629 -30.00000   0.42993   0.00000  0.00000E+00  7.28570E-01  1.95400E-01  2.14500E-02     0.78780     0.21300     0.00000     0.00030    -0.00098  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.4334076690
       82    1.55000  2.81137765600E+07   1.69189   3.64788  11.91627 -30.00000   0.43025   0.00000  0.00000E+00  7.24890E-01  1.98500E-01  2.19600E-02     0.78640     0.21420     0.00000     0.00030    -0.00094  5.69200E-01  3.70300E-01  7.55000E-03  6.49000E-03  2.61500E-02   1.4417631142
