   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.50500  0.00000000000E+00   1.46639   3.71832  11.66264 -30.00000   0.44878   0.00000  0.00000E+00  9.04450E-01  3.80200E-02  1.11600E-02     0.69820     0.37480     0.00000     0.00040    -0.07321  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000000000
        2    0.50500  1.53490000000E+02   1.46637   3.71833  11.66262 -30.00000   0.44878   0.00000  0.00000E+00  9.04450E-01  3.80200E-02  1.11600E-02     0.61310     0.37490     0.00000     0.00040     0.01163  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000028740
        3    0.50500  3.45360000000E+02   1.46632   3.71833  11.66259 -30.00000   0.44878   0.00000  0.00000E+00  9.04440E-01  3.80200E-02  1.11600E-02     0.70340     0.37490     0.00000     0.00040    -0.07828  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000064666
        4    0.50500  5.85190000000E+02   1.46624   3.71834  11.66252 -30.00000   0.44878   0.00000  0.00000E+00  9.04440E-01  3.80300E-02  1.11600E-02     0.69450     0.37490     0.00000     0.00040    -0.06957  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000109573
        5    0.50500  8.84980000000E+02   1.46607   3.71837  11.66239 -30.00000   0.44878   0.00000  0.00000E+00  9.04440E-01  3.80300E-02  1.11600E-02     0.69080     0.37500     0.00000     0.00040    -0.06595  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000165707
        6    0.50500  1.25972000000E+03   1.46574   3.71840  11.66216 -30.00000   0.44878   0.00000  0.00000E+00  9.04430E-01  3.80300E-02  1.11600E-02     0.68900     0.37520     0.00000     0.00040    -0.06438  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000235874
        7    0.50500  1.72814000000E+03   1.46515   3.71845  11.66176 -30.00000   0.44878   0.00000  0.00000E+00  9.04430E-01  3.80400E-02  1.11600E-02     0.68750     0.37560     0.00000     0.00040    -0.06337  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000323583
        8    0.50500  2.31367000000E+03   1.46420   3.71854  11.66111 -30.00000   0.44878   0.00000  0.00000E+00  9.04420E-01  3.80500E-02  1.11600E-02     0.68580     0.37640     0.00000     0.00040    -0.06235  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000433219
        9    0.50500  3.04558000000E+03   1.46289   3.71864  11.66025 -30.00000   0.44878   0.00000  0.00000E+00  9.04410E-01  3.80600E-02  1.11600E-02     0.68360     0.37740     0.00000     0.00040    -0.06119  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000570265
       10    0.50500  3.96046000000E+03   1.46143   3.71871  11.65939 -30.00000   0.44878   0.00000  0.00000E+00  9.04400E-01  3.80700E-02  1.11600E-02     0.68040     0.37860     0.00000     0.00040    -0.05921  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000741570
       11    0.50500  5.10406000000E+03   1.46024   3.71867  11.65886 -30.00000   0.44878   0.00000  0.00000E+00  9.04380E-01  3.80800E-02  1.11600E-02     0.67580     0.37960     0.00000     0.00040    -0.05553  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0000955701
       12    0.50500  6.53356000000E+03   1.45985   3.71847  11.65908 -30.00000   0.44878   0.00000  0.00000E+00  9.04370E-01  3.81000E-02  1.11600E-02     0.66900     0.37990     0.00000     0.00040    -0.04902  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0001223366
       13    0.50500  8.32046000000E+03   1.46067   3.71806  11.66031 -30.00000   0.44878   0.00000  0.00000E+00  9.04340E-01  3.81200E-02  1.11600E-02     0.65990     0.37920     0.00000     0.00040    -0.03924  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0001557951
       14    0.50500  1.05540600000E+04   1.46282   3.71751  11.66248 -30.00000   0.44878   0.00000  0.00000E+00  9.04310E-01  3.81500E-02  1.11600E-02     0.64900     0.37740     0.00000     0.00040    -0.02656  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0001976178
       15    0.50500  1.33460600000E+04   1.46602   3.71685  11.66541 -30.00000   0.44878   0.00000  0.00000E+00  9.04280E-01  3.81800E-02  1.11700E-02     0.63770     0.37490     0.00000     0.00040    -0.01266  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0002498961
       16    0.50500  1.68360600000E+04   1.46966   3.71611  11.66870 -30.00000   0.44878   0.00000  0.00000E+00  9.04240E-01  3.82200E-02  1.11700E-02     0.62770     0.37210     0.00000     0.00040     0.00017  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0003152441
       17    0.50500  2.11985600000E+04   1.47295   3.71562  11.67132 -30.00000   0.44878   0.00000  0.00000E+00  9.04180E-01  3.82800E-02  1.11700E-02     0.62090     0.36970     0.00000     0.00040     0.00940  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0003969290
       18    0.50500  2.66516600000E+04   1.47507   3.71543  11.67277 -30.00000   0.44878   0.00000  0.00000E+00  9.04110E-01  3.83400E-02  1.11700E-02     0.61830     0.36840     0.00000     0.00040     0.01331  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0004990347
       19    0.50500  3.34680600000E+04   1.47562   3.71555  11.67281 -30.00000   0.44878   0.00000  0.00000E+00  9.04020E-01  3.84300E-02  1.11700E-02     0.61980     0.36840     0.00000     0.00040     0.01180  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0006266673
       20    0.50500  4.19885600000E+04   1.47478   3.71588  11.67172 -30.00000   0.44878   0.00000  0.00000E+00  9.03920E-01  3.85300E-02  1.11700E-02     0.62360     0.36950     0.00000     0.00040     0.00693  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0007862080
       21    0.50500  5.26395600000E+04   1.47325   3.71632  11.67008 -30.00000   0.44878   0.00000  0.00000E+00  9.03780E-01  3.86600E-02  1.11800E-02     0.62740     0.37100     0.00000     0.00040     0.00158  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0009856409
       22    0.50500  6.59525600000E+04   1.47181   3.71669  11.66861 -30.00000   0.44878   0.00000  0.00000E+00  9.03610E-01  3.88200E-02  1.11800E-02     0.62950     0.37250     0.00000     0.00040    -0.00195  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0012349180
       23    0.50500  8.25945600000E+04   1.47080   3.71694  11.66762 -30.00000   0.44878   0.00000  0.00000E+00  9.03400E-01  3.90300E-02  1.11900E-02     0.62990     0.37360     0.00000     0.00040    -0.00347  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0015465285
       24    0.50500  1.03396560000E+05   1.47015   3.71709  11.66699 -30.00000   0.44878   0.00000  0.00000E+00  9.03140E-01  3.92800E-02  1.11900E-02     0.62960     0.37440     0.00000     0.00040    -0.00392  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0019360322
       25    0.50500  1.29399560000E+05   1.46967   3.71720  11.66652 -30.00000   0.44878   0.00000  0.00000E+00  9.02800E-01  3.96000E-02  1.12000E-02     0.62910     0.37500     0.00000     0.00040    -0.00410  5.72900E-01  3.67700E-01  8.80600E-03  4.67500E-03  2.60500E-02   1.0024229211
