   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.80000  0.00000000000E+00   1.61653   3.65755  11.85925 -30.00000   0.37649   0.00000  0.00000E+00  9.12420E-01  2.82900E-02  6.12300E-03     0.92230     0.10530     0.00000     0.00020    -0.02978  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0000000000
        2    1.80000  1.53490000000E+02   1.61653   3.65755  11.85925 -30.00000   0.37649   0.00000  0.00000E+00  9.12420E-01  2.82800E-02  6.12300E-03     0.85950     0.10530     0.00000     0.00020     0.03286  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0000016984
        3    1.80000  3.45360000000E+02   1.61653   3.65755  11.85925 -30.00000   0.37649   0.00000  0.00000E+00  9.12420E-01  2.82900E-02  6.12300E-03     0.92110     0.10530     0.00000     0.00020    -0.02859  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0000038215
        4    1.80000  5.85190000000E+02   1.61653   3.65755  11.85925 -30.00000   0.37649   0.00000  0.00000E+00  9.12420E-01  2.82900E-02  6.12300E-03     0.90410     0.10530     0.00000     0.00020    -0.01158  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0000064753
        5    1.80000  8.84980000000E+02   1.61653   3.65755  11.85925 -30.00000   0.37649   0.00000  0.00000E+00  9.12410E-01  2.82900E-02  6.12300E-03     0.89340     0.10530     0.00000     0.00020    -0.00088  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0000097925
        6    1.80000  1.25972000000E+03   1.61653   3.65755  11.85925 -30.00000   0.37649   0.00000  0.00000E+00  9.12410E-01  2.82900E-02  6.12300E-03     0.88250     0.10530     0.00000     0.00020     0.00997  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0000139391
        7    1.80000  1.72814000000E+03   1.61652   3.65755  11.85925 -30.00000   0.37649   0.00000  0.00000E+00  9.12410E-01  2.82900E-02  6.12300E-03     0.87030     0.10540     0.00000     0.00020     0.02218  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0000191223
        8    1.80000  2.31367000000E+03   1.61652   3.65755  11.85925 -30.00000   0.37649   0.00000  0.00000E+00  9.12410E-01  2.83000E-02  6.12300E-03     0.85690     0.10540     0.00000     0.00020     0.03552  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0000256014
        9    1.80000  3.04558000000E+03   1.61652   3.65755  11.85925 -30.00000   0.37649   0.00000  0.00000E+00  9.12400E-01  2.83000E-02  6.12300E-03     0.84350     0.10550     0.00000     0.00020     0.04891  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0000337002
       10    1.80000  3.96046000000E+03   1.61652   3.65755  11.85925 -30.00000   0.37649   0.00000  0.00000E+00  9.12390E-01  2.83100E-02  6.12300E-03     0.83130     0.10560     0.00000     0.00020     0.06100  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0000438236
       11    1.80000  5.10406000000E+03   1.61653   3.65755  11.85925 -30.00000   0.37649   0.00000  0.00000E+00  9.12390E-01  2.83200E-02  6.12300E-03     0.82210     0.10570     0.00000     0.00020     0.07006  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0000564778
       12    1.80000  6.53356000000E+03   1.61654   3.65755  11.85926 -30.00000   0.37649   0.00000  0.00000E+00  9.12380E-01  2.83200E-02  6.12400E-03     0.81800     0.10590     0.00000     0.00020     0.07399  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0000722956
       13    1.80000  8.32046000000E+03   1.61659   3.65755  11.85930 -30.00000   0.37649   0.00000  0.00000E+00  9.12370E-01  2.83400E-02  6.12400E-03     0.82110     0.10610     0.00000     0.00020     0.07079  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0000920682
       14    1.80000  1.05540600000E+04   1.61671   3.65754  11.85937 -30.00000   0.37649   0.00000  0.00000E+00  9.12350E-01  2.83500E-02  6.12400E-03     0.83240     0.10620     0.00000     0.00020     0.05928  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0001167836
       15    1.80000  1.33460600000E+04   1.61693   3.65753  11.85950 -30.00000   0.37649   0.00000  0.00000E+00  9.12330E-01  2.83700E-02  6.12500E-03     0.85160     0.10610     0.00000     0.00020     0.04013  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0001476778
       16    1.80000  1.68360600000E+04   1.61721   3.65752  11.85966 -30.00000   0.37649   0.00000  0.00000E+00  9.12310E-01  2.83900E-02  6.12500E-03     0.87410     0.10580     0.00000     0.00020     0.01773  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0001862956
       17    1.80000  2.11985600000E+04   1.61740   3.65752  11.85976 -30.00000   0.37649   0.00000  0.00000E+00  9.12280E-01  2.84200E-02  6.12600E-03     0.89200     0.10530     0.00000     0.00020     0.00032  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0002345679
       18    1.80000  2.66516600000E+04   1.61726   3.65754  11.85964 -30.00000   0.37649   0.00000  0.00000E+00  9.12250E-01  2.84500E-02  6.12700E-03     0.89750     0.10470     0.00000     0.00020    -0.00452  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0002949079
       19    1.80000  3.34680600000E+04   1.61661   3.65760  11.85921 -30.00000   0.37649   0.00000  0.00000E+00  9.12210E-01  2.84900E-02  6.12800E-03     0.89120     0.10420     0.00000     0.00020     0.00242  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0003703333
       20    1.80000  4.19885600000E+04   1.61545   3.65768  11.85847 -30.00000   0.37649   0.00000  0.00000E+00  9.12150E-01  2.85400E-02  6.12900E-03     0.88200     0.10400     0.00000     0.00020     0.01207  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0004646149
       21    1.80000  5.26395600000E+04   1.61395   3.65778  11.85751 -30.00000   0.37649   0.00000  0.00000E+00  9.12090E-01  2.86100E-02  6.13000E-03     0.87730     0.10390     0.00000     0.00020     0.01711  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0005824712
       22    1.80000  6.59525600000E+04   1.61227   3.65789  11.85645 -30.00000   0.37649   0.00000  0.00000E+00  9.12000E-01  2.86900E-02  6.13200E-03     0.87750     0.10390     0.00000     0.00020     0.01715  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0007297832
       23    1.80000  8.25945600000E+04   1.61051   3.65801  11.85533 -30.00000   0.37649   0.00000  0.00000E+00  9.11900E-01  2.87900E-02  6.13500E-03     0.88000     0.10390     0.00000     0.00020     0.01487  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0009139315
       24    1.80000  1.03396560000E+05   1.60879   3.65813  11.85424 -30.00000   0.37649   0.00000  0.00000E+00  9.11770E-01  2.89100E-02  6.13700E-03     0.88310     0.10390     0.00000     0.00020     0.01190  5.67200E-01  3.72300E-01  7.40200E-03  6.90300E-03  2.58400E-02   1.0011441113
