   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.00000  0.00000000000E+00   1.67590   3.63227  11.93951 -30.00000   0.44828   0.00000  0.00000E+00  9.04930E-01  3.80200E-02  1.07000E-02     0.82270     0.22650     0.00000     0.00020    -0.04966  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0000000000
        2    1.00000  1.53490000000E+02   1.67590   3.63227  11.93951 -30.00000   0.44828   0.00000  0.00000E+00  9.04920E-01  3.80200E-02  1.07000E-02     0.74070     0.22660     0.00000     0.00020     0.03198  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0000030330
        3    1.00000  3.45360000000E+02   1.67590   3.63227  11.93951 -30.00000   0.44828   0.00000  0.00000E+00  9.04920E-01  3.80300E-02  1.07000E-02     0.82500     0.22650     0.00000     0.00020    -0.05186  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0000068244
        4    1.00000  5.85190000000E+02   1.67590   3.63227  11.93951 -30.00000   0.44828   0.00000  0.00000E+00  9.04920E-01  3.80300E-02  1.07000E-02     0.81250     0.22650     0.00000     0.00020    -0.03935  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0000115635
        5    1.00000  8.84980000000E+02   1.67590   3.63227  11.93950 -30.00000   0.44828   0.00000  0.00000E+00  9.04920E-01  3.80300E-02  1.07000E-02     0.81030     0.22650     0.00000     0.00020    -0.03723  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0000174874
        6    1.00000  1.25972000000E+03   1.67589   3.63227  11.93950 -30.00000   0.44828   0.00000  0.00000E+00  9.04910E-01  3.80400E-02  1.07000E-02     0.80940     0.22650     0.00000     0.00020    -0.03620  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0000248924
        7    1.00000  1.72814000000E+03   1.67588   3.63227  11.93949 -30.00000   0.44828   0.00000  0.00000E+00  9.04910E-01  3.80400E-02  1.07000E-02     0.80740     0.22650     0.00000     0.00020    -0.03421  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0000341485
        8    1.00000  2.31367000000E+03   1.67585   3.63227  11.93947 -30.00000   0.44828   0.00000  0.00000E+00  9.04900E-01  3.80500E-02  1.07000E-02     0.80420     0.22650     0.00000     0.00020    -0.03099  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0000457187
        9    1.00000  3.04558000000E+03   1.67579   3.63228  11.93944 -30.00000   0.44828   0.00000  0.00000E+00  9.04890E-01  3.80600E-02  1.07000E-02     0.79990     0.22650     0.00000     0.00020    -0.02676  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0000601814
       10    1.00000  3.96046000000E+03   1.67569   3.63228  11.93937 -30.00000   0.44828   0.00000  0.00000E+00  9.04880E-01  3.80700E-02  1.07000E-02     0.79490     0.22660     0.00000     0.00020    -0.02179  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0000782597
       11    1.00000  5.10406000000E+03   1.67552   3.63230  11.93926 -30.00000   0.44828   0.00000  0.00000E+00  9.04860E-01  3.80800E-02  1.07000E-02     0.78960     0.22670     0.00000     0.00020    -0.01651  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0001008575
       12    1.00000  6.53356000000E+03   1.67529   3.63231  11.93912 -30.00000   0.44828   0.00000  0.00000E+00  9.04840E-01  3.81000E-02  1.07000E-02     0.78410     0.22690     0.00000     0.00020    -0.01128  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0001291048
       13    1.00000  8.32046000000E+03   1.67509   3.63232  11.93900 -30.00000   0.44828   0.00000  0.00000E+00  9.04820E-01  3.81200E-02  1.07000E-02     0.77950     0.22710     0.00000     0.00020    -0.00683  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0001644143
       14    1.00000  1.05540600000E+04   1.67502   3.63232  11.93897 -30.00000   0.44828   0.00000  0.00000E+00  9.04790E-01  3.81500E-02  1.07000E-02     0.77600     0.22730     0.00000     0.00020    -0.00361  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0002085508
       15    1.00000  1.33460600000E+04   1.67524   3.63229  11.93912 -30.00000   0.44828   0.00000  0.00000E+00  9.04760E-01  3.81800E-02  1.07000E-02     0.77410     0.22750     0.00000     0.00020    -0.00192  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0002637214
       16    1.00000  1.68360600000E+04   1.67582   3.63225  11.93951 -30.00000   0.44828   0.00000  0.00000E+00  9.04720E-01  3.82300E-02  1.07000E-02     0.77390     0.22740     0.00000     0.00020    -0.00154  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0003326847
       17    1.00000  2.11985600000E+04   1.67669   3.63218  11.94008 -30.00000   0.44828   0.00000  0.00000E+00  9.04660E-01  3.82800E-02  1.07100E-02     0.77490     0.22710     0.00000     0.00020    -0.00224  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0004188888
       18    1.00000  2.66516600000E+04   1.67761   3.63211  11.94067 -30.00000   0.44828   0.00000  0.00000E+00  9.04590E-01  3.83400E-02  1.07100E-02     0.77610     0.22680     0.00000     0.00020    -0.00311  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0005266434
       19    1.00000  3.34680600000E+04   1.67828   3.63207  11.94110 -30.00000   0.44828   0.00000  0.00000E+00  9.04510E-01  3.84300E-02  1.07100E-02     0.77670     0.22650     0.00000     0.00020    -0.00344  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0006613371
       20    1.00000  4.19885600000E+04   1.67853   3.63205  11.94125 -30.00000   0.44828   0.00000  0.00000E+00  9.04400E-01  3.85300E-02  1.07100E-02     0.77660     0.22630     0.00000     0.00020    -0.00314  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0008297043
       21    1.00000  5.26395600000E+04   1.67844   3.63206  11.94119 -30.00000   0.44828   0.00000  0.00000E+00  9.04260E-01  3.86600E-02  1.07100E-02     0.77610     0.22640     0.00000     0.00020    -0.00265  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0010401707
       22    1.00000  6.59525600000E+04   1.67815   3.63209  11.94099 -30.00000   0.44828   0.00000  0.00000E+00  9.04100E-01  3.88200E-02  1.07200E-02     0.77570     0.22660     0.00000     0.00020    -0.00241  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0013032388
       23    1.00000  8.25945600000E+04   1.67779   3.63212  11.94076 -30.00000   0.44828   0.00000  0.00000E+00  9.03890E-01  3.90200E-02  1.07200E-02     0.77550     0.22680     0.00000     0.00020    -0.00253  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0016320889
       24    1.00000  1.03396560000E+05   1.67743   3.63214  11.94052 -30.00000   0.44828   0.00000  0.00000E+00  9.03620E-01  3.92800E-02  1.07300E-02     0.77560     0.22700     0.00000     0.00020    -0.00280  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0020431415
       25    1.00000  1.29399560000E+05   1.67713   3.63216  11.94033 -30.00000   0.44828   0.00000  0.00000E+00  9.03300E-01  3.95900E-02  1.07400E-02     0.77570     0.22720     0.00000     0.00020    -0.00311  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0025569672
       26    1.00000  1.61902560000E+05   1.67695   3.63218  11.94021 -30.00000   0.44828   0.00000  0.00000E+00  9.02890E-01  3.99900E-02  1.07500E-02     0.77580     0.22740     0.00000     0.00020    -0.00335  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0031992345
       27    1.00000  2.02531560000E+05   1.67691   3.63218  11.94019 -30.00000   0.44828   0.00000  0.00000E+00  9.02370E-01  4.04800E-02  1.07600E-02     0.77600     0.22760     0.00000     0.00020    -0.00364  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0040020735
       28    1.00000  2.53317560000E+05   1.67706   3.63217  11.94029 -30.00000   0.44828   0.00000  0.00000E+00  9.02620E-01  4.02400E-02  1.07500E-02     0.77610     0.22770     0.00000     0.00020    -0.00373  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0050056174
       29    1.00000  3.16800560000E+05   1.67741   3.63214  11.94053 -30.00000   0.44828   0.00000  0.00000E+00  9.01820E-01  4.10100E-02  1.07700E-02     0.77620     0.22780     0.00000     0.00020    -0.00398  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0062600571
       30    1.00000  3.96154560000E+05   1.67800   3.63209  11.94091 -30.00000   0.44828   0.00000  0.00000E+00  9.01450E-01  4.13700E-02  1.07800E-02     0.77640     0.22770     0.00000     0.00020    -0.00407  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0078281117
       31    1.00000  4.95346560000E+05   1.67881   3.63202  11.94146 -30.00000   0.44828   0.00000  0.00000E+00  9.00620E-01  4.21700E-02  1.08000E-02     0.77660     0.22750     0.00000     0.00020    -0.00411  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0097881700
       32    1.00000  6.19336560000E+05   1.67987   3.63193  11.94216 -30.00000   0.44828   0.00000  0.00000E+00  8.99550E-01  4.31900E-02  1.08300E-02     0.77690     0.22720     0.00000     0.00020    -0.00402  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0122382430
       33    1.00000  7.74326560000E+05   1.68116   3.63183  11.94302 -30.00000   0.44828   0.00000  0.00000E+00  8.98220E-01  4.44600E-02  1.08600E-02     0.77720     0.22670     0.00000     0.00020    -0.00383  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0153008836
       34    1.00000  9.68056560000E+05   1.68269   3.63170  11.94404 -30.00000   0.44828   0.00000  0.00000E+00  8.96560E-01  4.60600E-02  1.09100E-02     0.77750     0.22620     0.00000     0.00020    -0.00359  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0191290361
       35    1.00000  1.21022656000E+06   1.68444   3.63156  11.94520 -30.00000   0.44828   0.00000  0.00000E+00  8.94560E-01  4.79700E-02  1.09600E-02     0.77770     0.22570     0.00000     0.00020    -0.00334  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0239143750
       36    1.00000  1.51293656000E+06   1.68634   3.63141  11.94644 -30.00000   0.44828   0.00000  0.00000E+00  8.91990E-01  5.04300E-02  1.10400E-02     0.77780     0.22530     0.00000     0.00020    -0.00304  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0298959991
       37    1.00000  1.89132656000E+06   1.68846   3.63125  11.94782 -30.00000   0.44828   0.00000  0.00000E+00  8.88780E-01  5.34900E-02  1.11400E-02     0.77790     0.22500     0.00000     0.00020    -0.00281  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0373730787
       38    1.00000  2.34845656000E+06   1.69024   3.63112  11.94896 -30.00000   0.44828   0.00000  0.00000E+00  8.84900E-01  5.71900E-02  1.12700E-02     0.77730     0.22520     0.00000     0.00020    -0.00237  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0464060801
       39    1.00000  2.80466656000E+06   1.69157   3.63104  11.94980 -30.00000   0.44828   0.00000  0.00000E+00  8.81070E-01  6.08300E-02  1.14000E-02     0.77670     0.22560     0.00000     0.00020    -0.00217  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0554209021
       40    1.00000  3.26607656000E+06   1.69252   3.63099  11.95038 -30.00000   0.44828   0.00000  0.00000E+00  8.77160E-01  6.45400E-02  1.15500E-02     0.77590     0.22620     0.00000     0.00020    -0.00196  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0645384774
       41    1.00000  3.72110656000E+06   1.69315   3.63096  11.95074 -30.00000   0.44828   0.00000  0.00000E+00  8.73390E-01  6.81100E-02  1.17000E-02     0.77490     0.22700     0.00000     0.00020    -0.00187  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0735299823
       42    1.00000  4.18712656000E+06   1.69356   3.63096  11.95095 -30.00000   0.44828   0.00000  0.00000E+00  8.69430E-01  7.18400E-02  1.18700E-02     0.77390     0.22800     0.00000     0.00020    -0.00170  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0827386523
       43    1.00000  4.64071656000E+06   1.69381   3.63097  11.95105 -30.00000   0.44828   0.00000  0.00000E+00  8.65560E-01  7.54800E-02  1.20400E-02     0.77270     0.22900     0.00000     0.00020    -0.00161  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.0917017024
       44    1.00000  5.09220656000E+06   1.69395   3.63099  11.95108 -30.00000   0.44828   0.00000  0.00000E+00  8.61980E-01  7.88400E-02  1.22100E-02     0.77160     0.23010     0.00000     0.00020    -0.00164  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.1006232560
       45    1.00000  5.57728656000E+06   1.69398   3.63103  11.95103 -30.00000   0.44828   0.00000  0.00000E+00  8.57860E-01  8.26900E-02  1.24100E-02     0.77030     0.23130     0.00000     0.00020    -0.00153  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.1102085563
       46    1.00000  6.03008656000E+06   1.69395   3.63106  11.95094 -30.00000   0.44828   0.00000  0.00000E+00  8.54010E-01  8.63000E-02  1.26100E-02     0.76900     0.23250     0.00000     0.00020    -0.00148  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.1191559959
       47    1.00000  6.48058656000E+06   1.69385   3.63110  11.95081 -30.00000   0.44828   0.00000  0.00000E+00  8.50160E-01  8.98800E-02  1.28200E-02     0.76780     0.23370     0.00000     0.00020    -0.00145  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.1280579868
       48    1.00000  6.92896656000E+06   1.69371   3.63115  11.95065 -30.00000   0.44828   0.00000  0.00000E+00  8.46680E-01  9.31100E-02  1.30200E-02     0.76650     0.23510     0.00000     0.00020    -0.00155  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.1369180861
       49    1.00000  7.42295656000E+06   1.69351   3.63120  11.95044 -30.00000   0.44828   0.00000  0.00000E+00  8.42480E-01  9.70000E-02  1.32600E-02     0.76500     0.23650     0.00000     0.00020    -0.00144  5.72400E-01  3.68100E-01  8.75800E-03  4.74800E-03  2.60700E-02   1.1466794502
