   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.70000  0.00000000000E+00   1.60902   3.65564  11.85932 -30.00000   0.38503   0.00000  0.00000E+00  9.09440E-01  3.12400E-02  6.28700E-03     0.90770     0.12100     0.00000     0.00020    -0.02925  5.67600E-01  3.71900E-01  7.43000E-03  6.80400E-03  2.59100E-02   1.0000000000
        2    1.70000  1.53490000000E+02   1.60902   3.65564  11.85932 -30.00000   0.38503   0.00000  0.00000E+00  9.09440E-01  3.12400E-02  6.28700E-03     0.83520     0.12110     0.00000     0.00020     0.04289  5.67600E-01  3.71900E-01  7.43000E-03  6.80400E-03  2.59100E-02   1.0000018262
        3    1.70000  3.45360000000E+02   1.60902   3.65564  11.85932 -30.00000   0.38503   0.00000  0.00000E+00  9.09440E-01  3.12400E-02  6.28700E-03     0.90670     0.12100     0.00000     0.00020    -0.02824  5.67600E-01  3.71900E-01  7.43000E-03  6.80400E-03  2.59100E-02   1.0000041090
        4    1.70000  5.85190000000E+02   1.60902   3.65564  11.85932 -30.00000   0.38503   0.00000  0.00000E+00  9.09440E-01  3.12400E-02  6.28800E-03     0.89630     0.12100     0.00000     0.00020    -0.01790  5.67600E-01  3.71900E-01  7.43000E-03  6.80400E-03  2.59100E-02   1.0000069624
        5    1.70000  8.84980000000E+02   1.60902   3.65564  11.85932 -30.00000   0.38503   0.00000  0.00000E+00  9.09440E-01  3.12400E-02  6.28800E-03     0.89650     0.12100     0.00000     0.00020    -0.01810  5.67600E-01  3.71900E-01  7.43000E-03  6.80400E-03  2.59100E-02   1.0000105293
        6    1.70000  1.25972000000E+03   1.60902   3.65564  11.85932 -30.00000   0.38503   0.00000  0.00000E+00  9.09430E-01  3.12400E-02  6.28800E-03     0.89690     0.12100     0.00000     0.00020    -0.01845  5.67600E-01  3.71900E-01  7.43000E-03  6.80400E-03  2.59100E-02   1.0000149878
        7    1.70000  1.72814000000E+03   1.60902   3.65564  11.85932 -30.00000   0.38503   0.00000  0.00000E+00  9.09430E-01  3.12500E-02  6.28800E-03     0.89610     0.12100     0.00000     0.00020    -0.01770  5.67600E-01  3.71900E-01  7.43000E-03  6.80400E-03  2.59100E-02   1.0000205610
        8    1.70000  2.31367000000E+03   1.60902   3.65564  11.85932 -30.00000   0.38503   0.00000  0.00000E+00  9.09430E-01  3.12500E-02  6.28800E-03     0.89440     0.12100     0.00000     0.00020    -0.01594  5.67600E-01  3.71900E-01  7.43000E-03  6.80400E-03  2.59100E-02   1.0000275275
        9    1.70000  3.04558000000E+03   1.60902   3.65564  11.85931 -30.00000   0.38503   0.00000  0.00000E+00  9.09420E-01  3.12600E-02  6.28800E-03     0.89190     0.12100     0.00000     0.00020    -0.01344  5.67600E-01  3.71900E-01  7.43000E-03  6.80400E-03  2.59100E-02   1.0000362356
       10    1.70000  3.96046000000E+03   1.60901   3.65564  11.85931 -30.00000   0.38503   0.00000  0.00000E+00  9.09420E-01  3.12600E-02  6.28800E-03     0.88890     0.12100     0.00000     0.00020    -0.01048  5.67600E-01  3.71900E-01  7.43000E-03  6.80400E-03  2.59100E-02   1.0000471206
       11    1.70000  5.10406000000E+03   1.60900   3.65564  11.85930 -30.00000   0.38503   0.00000  0.00000E+00  9.09410E-01  3.12700E-02  6.28800E-03     0.88580     0.12110     0.00000     0.00020    -0.00735  5.67600E-01  3.71900E-01  7.43000E-03  6.80400E-03  2.59100E-02   1.0000607269
       12    1.70000  6.53356000000E+03   1.60898   3.65564  11.85929 -30.00000   0.38503   0.00000  0.00000E+00  9.09400E-01  3.12800E-02  6.28900E-03     0.88280     0.12110     0.00000     0.00020    -0.00444  5.67600E-01  3.71900E-01  7.43000E-03  6.80400E-03  2.59100E-02   1.0000777347
       13    1.70000  8.32046000000E+03   1.60896   3.65565  11.85928 -30.00000   0.38503   0.00000  0.00000E+00  9.09380E-01  3.12900E-02  6.28900E-03     0.88060     0.12110     0.00000     0.00020    -0.00226  5.67600E-01  3.71900E-01  7.43000E-03  6.80400E-03  2.59100E-02   1.0000989948
